data_year,criminal_act_id,offense_id
2023,9,202007277
2023,9,202007281
2023,9,202007282
2023,6,202007298
2023,9,202007300
2023,6,202007304
2023,9,202007309
2023,9,202007314
2023,6,203425726
2023,6,210096400
2023,6,202007338
2023,9,202007340
2023,9,202007343
2023,6,202007350
2023,6,202007354
2023,6,202007355
2023,6,202633184
2023,8,202007374
2023,9,202633185
2023,6,202633186
2023,9,202007386
2023,9,203425728
2023,6,203425730
2023,6,203425731
2023,6,203425732
2023,6,203425736
2023,9,203425739
2023,9,203425741
2023,9,205109312
2023,6,205109313
2023,9,203425749
2023,9,203425755
2023,9,206517946
2023,9,205109316
2023,6,203425761
2023,9,203425769
2023,9,203425776
2023,9,203425781
2023,9,203425787
2023,9,203425789
2023,9,203425796
2023,9,203425812
2023,9,203425822
2023,6,203425823
2023,6,203425828
2023,6,203425836
2023,6,203425837
2023,9,203425838
2023,9,203425848
2023,6,203425852
2023,6,203425853
2023,9,203425854
2023,9,203425857
2023,6,218179647
2023,6,205182539
2023,6,203425861
2023,9,203425863
2023,9,203425864
2023,9,203425870
2023,9,203425874
2023,9,205109325
2023,9,203425881
2023,6,203425884
2023,8,203425886
2023,9,203425889
2023,6,203425893
2023,9,203425896
2023,9,203425897
2023,9,205109336
2023,9,205109338
2023,8,205109341
2023,9,205109350
2023,9,205109353
2023,9,205109355
2023,9,205109357
2023,9,205109365
2023,9,205109367
2023,8,205109378
2023,6,205109381
2023,9,205109385
2023,9,205109389
2023,8,205109394
2023,9,205109404
2023,8,220702481
2023,9,205109417
2023,9,205109419
2023,11,205109427
2023,7,205109431
2023,6,205109435
2023,9,205109439
2023,9,205109441
2023,9,205109447
2023,9,205109449
2023,9,219628773
2023,6,221912353
2023,9,221912354
2023,6,221912355
2023,6,221912356
2023,9,221912363
2023,6,221912364
2023,6,221912365
2023,6,221912366
2023,9,221912373
2023,9,221912377
2023,9,219628776
2023,9,221912381
2023,9,221912382
2023,9,219628782
2023,6,219628789
2023,9,219628797
2023,9,219628798
2023,6,219628800
2023,9,219628807
2023,6,219628810
2023,9,219628811
2023,9,219628818
2023,9,219628823
2023,10,219628824
2023,9,219628827
2023,9,221912387
2023,6,223463366
2023,6,223463367
2023,9,219628830
2023,6,219628833
2023,6,221912390
2023,6,219628836
2023,9,219628838
2023,9,221912391
2023,9,223463368
2023,9,223463369
2023,6,221912395
2023,9,221912396
2023,9,219628842
2023,9,221912398
2023,6,221912399
2023,6,221912400
2023,9,221912401
2023,9,219628844
2023,3,221912403
2023,6,221912404
2023,6,221912405
2023,9,219628846
2023,6,219628849
2023,6,221912429
2023,6,200187765
2023,9,205735337
2023,8,199307796
2023,9,199307799
2023,9,199307800
2023,3,199307801
2023,9,205735338
2023,9,199307802
2023,9,199307804
2023,6,199307805
2023,9,199307808
2023,3,199307812
2023,9,199307813
2023,6,200187772
2023,6,221912440
2023,9,199307817
2023,6,200187775
2023,9,200187777
2023,9,200187782
2023,9,200187783
2023,6,200187789
2023,6,200187791
2023,9,200187798
2023,9,200187803
2023,9,200187806
2023,9,200187808
2023,9,200187812
2023,9,200187815
2023,9,200187817
2023,6,221912443
2023,1,200187819
2023,6,200187826
2023,9,221912445
2023,9,221912446
2023,9,221912447
2023,9,221912448
2023,9,200187831
2023,6,211168128
2023,9,200187835
2023,9,221912450
2023,6,200187839
2023,9,200187843
2023,9,221912451
2023,6,221912455
2023,9,200187852
2023,6,200187855
2023,3,221912460
2023,9,221912462
2023,6,221912463
2023,9,221912465
2023,9,221912467
2023,9,221912468
2023,9,221912469
2023,9,221912470
2023,5,221912472
2023,6,221912473
2023,6,221912474
2023,9,221912476
2023,3,221912477
2023,9,205735341
2023,6,221912478
2023,9,221912479
2023,9,221912480
2023,9,221912482
2023,9,221912483
2023,6,221912485
2023,6,221912486
2023,9,221912487
2023,9,221912488
2023,7,221912489
2023,9,221912490
2023,6,221912492
2023,9,211168129
2023,9,221912497
2023,6,221912498
2023,6,221912500
2023,6,221912501
2023,3,221912502
2023,6,221912503
2023,6,221912504
2023,9,221912507
2023,1,221912508
2023,9,221912510
2023,9,221912511
2023,6,221912514
2023,6,221912515
2023,6,221912518
2023,6,221912519
2023,6,221912522
2023,6,221912523
2023,9,221912525
2023,9,221912526
2023,7,221912529
2023,9,221912530
2023,9,221912533
2023,9,221912534
2023,9,221912538
2023,9,221912540
2023,9,221912541
2023,9,221912542
2023,9,221912543
2023,6,221912544
2023,6,221912545
2023,9,221912549
2023,6,205735343
2023,9,205735344
2023,9,221912551
2023,9,205735345
2023,9,221912555
2023,8,221912556
2023,9,221912557
2023,6,221912564
2023,9,221912566
2023,9,221912567
2023,9,221912569
2023,6,205735347
2023,9,205735348
2023,9,205735349
2023,9,221912570
2023,9,219628854
2023,5,205735354
2023,9,205735356
2023,6,205735357
2023,9,221912575
2023,6,205735361
2023,6,205735362
2023,9,205735363
2023,9,221912576
2023,9,205735365
2023,9,205735368
2023,9,205735369
2023,9,205735370
2023,9,219628856
2023,9,205735371
2023,9,211168130
2023,9,205735373
2023,9,205735374
2023,9,205735375
2023,6,221912579
2023,6,221912580
2023,9,205735377
2023,9,205735378
2023,9,221912581
2023,9,205735381
2023,9,221912583
2023,9,205735382
2023,9,221912584
2023,6,221912586
2023,6,221912587
2023,6,221912588
2023,11,221912589
2023,9,221912593
2023,6,221912594
2023,9,221912595
2023,9,221912596
2023,6,221912598
2023,6,221912599
2023,6,221912600
2023,9,221912601
2023,9,221912603
2023,6,221912604
2023,9,221912605
2023,6,221912606
2023,6,221912608
2023,6,221912613
2023,6,221912614
2023,9,221912616
2023,9,221912618
2023,6,221912619
2023,6,221912623
2023,6,221912624
2023,6,221912627
2023,6,221912628
2023,6,221912629
2023,6,221912631
2023,6,221912634
2023,6,221912635
2023,6,211168133
2023,6,221912639
2023,6,221912641
2023,9,221912642
2023,6,221912643
2023,6,221912645
2023,9,221912646
2023,6,221912647
2023,6,221912648
2023,10,221912649
2023,9,205109457
2023,6,205109460
2023,8,205109462
2023,9,205109476
2023,6,205109478
2023,9,205109483
2023,6,205109488
2023,6,205109489
2023,9,205109491
2023,8,205109492
2023,9,206517959
2023,9,205109498
2023,9,205109499
2023,9,205109500
2023,1,205109501
2023,9,208416360
2023,9,206517961
2023,9,205109512
2023,6,205109521
2023,9,211954660
2023,9,205109526
2023,6,205109527
2023,6,205109528
2023,9,205109529
2023,6,205109530
2023,9,205109531
2023,9,205109532
2023,8,205109533
2023,9,205109534
2023,9,205109535
2023,9,205109536
2023,9,206517963
2023,6,206517964
2023,6,206517965
2023,9,206517966
2023,8,211954662
2023,9,205109541
2023,9,205109542
2023,8,205109548
2023,9,205109549
2023,9,205109553
2023,9,205109554
2023,9,206517967
2023,6,206517968
2023,9,205109558
2023,8,205109562
2023,6,205109563
2023,6,205109564
2023,6,206517970
2023,9,205109566
2023,9,208416365
2023,9,205109573
2023,3,214599605
2023,2,206517979
2023,6,206517981
2023,9,206517988
2023,9,206517989
2023,9,206517991
2023,9,206517993
2023,9,206517994
2023,11,206517998
2023,9,208416382
2023,9,206518007
2023,6,206518012
2023,8,206518013
2023,1,206518014
2023,9,206518017
2023,9,206518018
2023,9,210096407
2023,6,206518024
2023,9,206518028
2023,9,206518029
2023,9,208416392
2023,6,206518032
2023,6,206518033
2023,6,206518038
2023,6,206518039
2023,9,208416399
2023,9,206518044
2023,6,206518049
2023,9,206518052
2023,9,206518053
2023,6,220702485
2023,9,208416406
2023,9,208416408
2023,9,208416409
2023,9,206518061
2023,6,206518062
2023,6,211954672
2023,6,206518066
2023,9,206518068
2023,9,206518069
2023,9,208416420
2023,9,206518071
2023,9,206518072
2023,6,206518073
2023,9,208416424
2023,9,206518076
2023,9,206518078
2023,9,208416433
2023,9,208416439
2023,9,206518081
2023,9,210096414
2023,9,206518086
2023,9,208416454
2023,1,208416456
2023,9,208416458
2023,9,206518091
2023,9,206518092
2023,9,208416466
2023,9,206518094
2023,6,208416478
2023,9,206518100
2023,9,208416481
2023,10,210096418
2023,6,210096420
2023,9,222480362
2023,9,222480363
2023,9,208416500
2023,9,208416504
2023,6,208416547
2023,9,208416560
2023,9,208416563
2023,9,208416567
2023,9,208416571
2023,9,208416576
2023,9,210096430
2023,9,208416587
2023,9,208416638
2023,9,208416642
2023,9,208416645
2023,9,210096440
2023,9,208416711
2023,9,208416721
2023,9,208416755
2023,6,208416763
2023,9,208416767
2023,9,208416786
2023,5,208416798
2023,9,208416838
2023,9,208416842
2023,9,208416848
2023,6,208416858
2023,9,208416880
2023,3,210096458
2023,9,208416921
2023,9,208416952
2023,9,208416979
2023,9,208416983
2023,9,208417006
2023,9,210096474
2023,6,210096475
2023,9,210096477
2023,9,210096479
2023,9,210096485
2023,9,210096487
2023,6,210096494
2023,6,210096495
2023,9,210096499
2023,9,210096502
2023,9,210096513
2023,9,210096515
2023,9,210096526
2023,6,218179650
2023,6,218179651
2023,9,210096533
2023,9,210096541
2023,9,210096545
2023,2,210096548
2023,6,210096559
2023,6,210096560
2023,6,210096564
2023,9,210096567
2023,9,210096568
2023,9,210096577
2023,9,210096578
2023,9,210096583
2023,9,210096597
2023,6,211954691
2023,9,210096620
2023,9,222480367
2023,9,210096624
2023,9,210096626
2023,9,210096628
2023,9,210096631
2023,9,211954695
2023,9,210096644
2023,6,210096645
2023,6,210096646
2023,9,214599614
2023,9,210096671
2023,9,210096678
2023,6,210096680
2023,6,210096681
2023,9,210096683
2023,1,210096692
2023,9,220702488
2023,9,211954702
2023,6,211954705
2023,9,210096706
2023,8,220702489
2023,9,211954707
2023,9,216226576
2023,9,210096718
2023,9,210096726
2023,9,211954711
2023,6,210096731
2023,9,220702490
2023,9,210096739
2023,9,210096741
2023,6,211954721
2023,9,211954725
2023,6,211954728
2023,9,211954731
2023,2,211954732
2023,9,211954736
2023,9,211954739
2023,9,211954740
2023,9,211954742
2023,9,216226578
2023,9,211954747
2023,9,211954748
2023,6,211954749
2023,9,211954759
2023,9,211954760
2023,6,211954761
2023,9,211954762
2023,9,211954764
2023,9,211954765
2023,9,211954766
2023,9,211954770
2023,9,211954774
2023,6,211954779
2023,6,211954780
2023,9,211954782
2023,9,211954783
2023,9,211954795
2023,9,211954797
2023,9,211954799
2023,9,211954800
2023,9,214599632
2023,6,214599635
2023,6,214599636
2023,9,211954808
2023,9,214599638
2023,9,211954825
2023,6,214599639
2023,9,211954828
2023,6,211954830
2023,9,211954831
2023,6,211954833
2023,9,211954834
2023,9,211954839
2023,6,211954840
2023,6,216226583
2023,9,214599647
2023,6,214599648
2023,9,211954850
2023,6,211954853
2023,9,211954854
2023,9,211954855
2023,9,211954856
2023,9,211954857
2023,9,216226585
2023,9,211954868
2023,9,211954869
2023,1,211954871
2023,6,211954876
2023,6,214599652
2023,8,214599654
2023,6,211954882
2023,9,211954883
2023,7,211954884
2023,9,214599657
2023,9,211954888
2023,9,211954890
2023,9,214599671
2023,9,214599673
2023,9,214599674
2023,9,214599675
2023,9,214599679
2023,9,214599690
2023,9,214599691
2023,6,214599698
2023,6,214599699
2023,9,214599702
2023,9,216226592
2023,8,216226593
2023,6,214599717
2023,9,214599721
2023,9,214599722
2023,1,214599725
2023,9,214599727
2023,6,214599732
2023,6,214599737
2023,6,214599747
2023,9,214599757
2023,1,214599760
2023,1,214599761
2023,1,214599762
2023,9,214599765
2023,9,214599766
2023,8,214599777
2023,6,214599778
2023,9,214599779
2023,9,214599782
2023,9,214599783
2023,9,214599791
2023,9,214599793
2023,9,214599795
2023,6,214599803
2023,9,216226622
2023,8,214599811
2023,6,214599813
2023,9,214599815
2023,9,214599818
2023,9,216226633
2023,9,214599822
2023,9,216226636
2023,8,214599825
2023,9,214599826
2023,6,216226640
2023,9,214599829
2023,9,214599833
2023,6,222480369
2023,6,216226656
2023,9,220702495
2023,9,216226665
2023,9,216226670
2023,9,216226679
2023,8,216226684
2023,6,216226696
2023,9,216226700
2023,6,216226702
2023,6,216226703
2023,9,216226705
2023,9,216226719
2023,9,216226729
2023,8,216226731
2023,6,216226733
2023,9,216226738
2023,9,216226745
2023,9,218179666
2023,8,216226750
2023,9,216226754
2023,9,220702498
2023,6,218179667
2023,9,216226759
2023,9,216226763
2023,6,216226767
2023,6,216226768
2023,6,216226770
2023,9,216226773
2023,9,216226791
2023,2,216226795
2023,9,216226797
2023,9,216226803
2023,9,216226805
2023,9,216226807
2023,9,216226813
2023,9,216226817
2023,6,216226819
2023,9,216226828
2023,9,216226830
2023,9,220702503
2023,9,218179670
2023,8,216226845
2023,9,216226862
2023,9,216226864
2023,9,216226866
2023,9,216226868
2023,9,216226870
2023,9,216226872
2023,9,216226876
2023,9,220702506
2023,9,216226893
2023,9,216226901
2023,9,216226903
2023,6,216226915
2023,9,218179677
2023,9,218179679
2023,9,218179684
2023,9,218179693
2023,9,222480372
2023,9,218179695
2023,9,220702511
2023,9,218179700
2023,9,218179706
2023,9,218179711
2023,6,218179713
2023,2,218179714
2023,9,218179717
2023,9,218179721
2023,9,218179722
2023,6,218179725
2023,9,218179730
2023,6,218179733
2023,9,218179735
2023,9,218179736
2023,9,218179737
2023,6,218179743
2023,9,218179744
2023,6,218179745
2023,9,218179748
2023,9,220702516
2023,6,218179750
2023,9,218179752
2023,9,218179754
2023,9,218179759
2023,6,218179760
2023,6,221912650
2023,6,221912651
2023,9,221912652
2023,9,221912653
2023,9,221912654
2023,9,221912656
2023,9,211168134
2023,9,221912657
2023,6,221912659
2023,6,221912660
2023,6,215824274
2023,6,221912661
2023,6,211168135
2023,6,211168136
2023,6,211168137
2023,10,221912664
2023,8,221912665
2023,6,211168140
2023,6,221912667
2023,9,221912669
2023,9,221912671
2023,6,211168145
2023,6,221912673
2023,6,211168150
2023,6,221912676
2023,9,211168152
2023,6,221912679
2023,6,221912680
2023,9,221912682
2023,9,211168159
2023,9,211168161
2023,6,221912683
2023,6,211168164
2023,6,211168165
2023,6,211168167
2023,6,211168170
2023,9,211168172
2023,10,221912684
2023,9,211168175
2023,6,211168177
2023,6,211168179
2023,6,211168180
2023,9,211168181
2023,2,211168182
2023,9,211168184
2023,6,211168189
2023,3,211168190
2023,6,211168193
2023,9,211168194
2023,6,211168195
2023,2,221912691
2023,9,211168197
2023,9,211168198
2023,3,211168201
2023,9,211168203
2023,9,211168207
2023,9,221912694
2023,9,211168208
2023,9,211168209
2023,6,221912696
2023,8,211168210
2023,6,221912697
2023,6,211168212
2023,9,211168213
2023,9,211168214
2023,6,221912700
2023,9,221912701
2023,6,221912704
2023,9,221912706
2023,9,211168217
2023,6,211168218
2023,6,221912709
2023,2,211168219
2023,8,211168221
2023,6,221912710
2023,8,221912711
2023,6,221912713
2023,9,221912716
2023,6,221912717
2023,6,221912718
2023,9,221912719
2023,9,221912720
2023,9,221912721
2023,6,221912722
2023,9,221912725
2023,9,221912729
2023,9,221912730
2023,8,221912731
2023,9,221912732
2023,9,221912734
2023,9,221912739
2023,9,219628862
2023,6,221912743
2023,9,221912744
2023,6,215824279
2023,6,215824281
2023,9,221912748
2023,9,221912749
2023,9,221912750
2023,9,221912751
2023,9,221912752
2023,6,221912753
2023,6,221912754
2023,6,215824282
2023,6,221912757
2023,9,215824286
2023,6,215824287
2023,9,221912760
2023,9,221912762
2023,9,215824289
2023,6,221912763
2023,9,215824292
2023,6,215824293
2023,9,215824295
2023,9,215824296
2023,9,215824297
2023,9,215824299
2023,6,215824300
2023,6,215824301
2023,9,215824306
2023,9,221912764
2023,6,215824316
2023,9,215824318
2023,6,215824319
2023,6,215824323
2023,6,215824326
2023,9,215824327
2023,6,215824330
2023,9,215824332
2023,9,221912765
2023,7,219628866
2023,6,215824341
2023,9,215824342
2023,6,215824344
2023,6,215824345
2023,9,215824349
2023,6,215824350
2023,9,215824354
2023,2,215824356
2023,6,215824361
2023,6,215824364
2023,8,215824367
2023,6,221912768
2023,9,221912769
2023,9,215824370
2023,6,215824371
2023,6,215824372
2023,9,219628875
2023,6,221912771
2023,9,221912773
2023,9,221912775
2023,9,215824374
2023,6,219628877
2023,9,221912780
2023,2,221912782
2023,9,221912785
2023,6,221912787
2023,6,221912788
2023,9,221912789
2023,9,221912794
2023,9,221912795
2023,6,221912796
2023,6,221912797
