data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2023,52624909,,51
2023,52624912,,51
2023,52624913,,51
2023,52624914,,51
2023,52624915,,51
2023,52624918,,51
2023,52624920,,51
2023,52624923,,51
2023,52624924,,51
2023,52624929,,51
2023,52624930,,51
2023,52624931,,51
2023,52624933,,51
2023,52624935,,51
2023,52624936,,51
2023,52624938,,51
2023,52624939,,51
2023,52624942,,51
2023,52624946,,51
2023,52624947,,51
2023,52624948,,51
2023,52624950,,51
2023,52624953,,51
2023,52624956,,51
2023,52624957,,51
2023,52624959,,51
2023,52624961,,51
2023,52624967,,51
2023,52624969,,51
2023,52624970,,51
2023,52624974,,51
2023,52624976,,51
2023,52624978,,51
2023,52624980,,51
2023,52624982,,51
2023,52624983,,51
2023,52624984,,51
2023,52624985,,51
2023,52624986,,51
2023,52624987,,51
2023,52624988,,51
2023,52624990,,51
2023,52624992,,51
2023,52624993,,51
2023,52624997,,51
2023,52625002,,51
2023,52625003,,51
2023,52625004,,51
2023,52625008,,51
2023,52625011,,51
2023,52625014,,51
2023,52625015,,51
2023,52625016,,51
2023,52625017,,51
2023,52625020,,51
2023,53471899,,51
2023,52625031,,51
2023,52871255,,51
2023,52871257,,51
2023,52871258,,51
2023,52871261,,51
2023,52871262,,51
2023,52871268,,51
2023,52871269,,51
2023,52871271,,51
2023,52871273,,51
2023,52871275,,51
2023,52871279,,51
2023,52871281,,51
2023,52871287,,51
2023,52871290,,51
2023,52871294,,51
2023,52871297,,51
2023,52871299,,51
2023,53471900,,51
2023,53471901,,51
2023,53471902,,51
2023,53471903,,51
2023,53471904,,51
2023,53471905,,51
2023,53471906,,51
2023,53471907,,51
2023,53471908,,51
2023,53471909,,51
2023,53471910,,51
2023,53471911,,51
2023,53471912,,51
2023,53471913,,51
2023,54948699,,51
2023,53471914,,51
2023,53471915,,51
2023,53471916,,51
2023,53471917,,51
2023,53471918,,51
2023,53471919,,51
2023,53471920,,51
2023,53471921,,51
2023,53471922,,51
2023,53471923,,51
2023,53471924,,51
2023,53471925,,51
2023,54948700,,51
2023,53471926,,51
2023,53471928,,51
2023,53471929,,51
2023,53471930,,51
2023,53471931,,51
2023,53471932,,51
2023,53471933,,51
2023,53471934,,51
2023,53471936,,51
2023,53471937,,51
2023,53471938,,51
2023,53471939,,51
2023,53471940,,51
2023,53471941,,51
2023,53471942,,51
2023,53471943,,51
2023,53471944,,51
2023,53471945,,51
2023,53471946,,51
2023,53471947,,51
2023,53471948,,51
2023,53471949,,51
2023,53471950,,51
2023,53471951,,51
2023,53471952,,51
2023,53471953,,51
2023,53471954,,51
2023,53911439,,51
2023,53911452,,51
2023,53911453,,51
2023,53911456,,51
2023,53911457,,51
2023,53911458,,51
2023,53911461,,51
2023,53911462,,51
2023,53911464,,51
2023,53911466,,51
2023,53911467,,51
2023,53911468,,51
2023,53911470,,51
2023,53911472,,51
2023,53911474,,51
2023,53911475,,51
2023,54948701,,51
2023,54948702,,51
2023,54948703,,51
2023,54948704,,51
2023,54948705,,51
2023,54948706,,51
2023,54948707,,51
2023,54948708,,51
2023,54948713,,51
2023,54948714,,51
2023,54948715,,51
2023,54948720,,51
2023,54948724,,51
2023,54948726,,51
2023,54948729,,51
2023,52544456,,51
2023,52544457,,51
2023,52544458,,51
2023,52544459,,51
2023,52544461,,51
2023,52544462,,51
2023,53280761,,51
2023,53280763,,51
2023,53280764,,51
2023,53439595,,51
2023,53439596,,51
2023,53439597,,51
2023,53879207,,51
2023,53879209,,51
2023,53879210,,51
2023,53879211,,51
2023,53879215,,51
2023,53879216,,51
2023,53879217,,51
2023,53879218,,51
2023,53879219,,51
2023,53879220,,51
2023,53879221,,51
2023,53879222,,5
2023,53879223,,51
2023,53879224,,51
2023,53879225,,51
2023,55675476,,51
2023,55675477,,51
2023,55675478,,51
2023,55675479,,51
2023,56283860,,51
2023,56283861,,51
2023,56283862,,51
2023,56421875,,51
2023,50550830,,51
2023,50550831,,51
2023,56799029,,51
2023,50550833,,51
2023,50772167,,51
2023,50772170,,51
2023,50550835,,51
2023,50772172,,51
2023,50772174,,51
2023,56799030,,51
2023,56799031,,51
2023,50772175,,51
2023,56799032,,51
2023,56799033,,51
2023,56799034,,51
2023,56799035,,51
2023,56799036,,51
2023,56799037,,51
2023,56799038,,51
2023,56799042,,51
2023,56799043,,51
2023,56799044,,51
2023,56799045,,51
2023,56799046,,51
2023,56799047,,51
2023,56799048,,51
2023,56799049,,51
2023,56799050,,51
2023,56799051,,51
2023,56799052,,51
2023,56799053,,51
2023,56799054,,51
2023,56799055,,51
2023,56799056,,51
2023,52167415,,51
2023,52167416,,51
2023,56799057,,51
2023,56799058,,51
2023,56799059,,51
2023,56799060,,51
2023,56799061,,51
2023,56799062,,51
2023,56799063,,51
2023,56799064,,51
2023,56799065,,51
2023,56799066,,51
2023,56799067,,51
2023,56799068,,51
2023,52167417,,51
2023,56799069,,51
2023,52167418,,51
2023,56799070,,51
2023,56799071,,51
2023,56799072,,51
2023,56799073,,51
2023,56799074,,51
2023,56799075,,51
2023,52167419,,51
2023,52167420,,51
2023,56799076,,51
2023,56799077,,51
2023,56799078,,51
2023,52167421,,51
2023,52167422,,51
2023,52167423,,51
2023,56799079,,51
2023,52167424,,51
2023,56799080,,51
2023,56799081,,51
2023,56799082,,51
2023,56799083,,51
2023,55080467,,51
2023,56799084,,51
2023,56799085,,51
2023,56799086,,51
2023,56799087,,51
2023,56799088,,51
2023,56799089,,51
2023,56799090,,51
2023,56799091,,51
2023,56799092,,51
2023,56799093,,51
2023,56799094,,51
2023,53564465,,51
2023,53564466,,51
2023,56799095,,51
2023,53564467,,51
2023,55080468,,51
2023,53564468,,51
2023,53564469,,51
2023,56799096,,51
2023,56799097,,51
2023,53564470,,51
2023,56799098,,51
2023,53564471,,51
2023,53564472,,51
2023,57227331,,51
2023,53564474,,51
2023,53564475,,51
2023,53564476,,51
2023,53564477,,51
2023,53564478,,51
2023,56799099,,51
2023,56799100,,51
2023,56799101,,51
2023,56799102,,51
2023,56799103,,51
2023,56799104,,51
2023,56799105,,51
2023,56799106,,51
2023,56197760,,51
2023,56799107,,51
2023,56799108,,51
2023,55080470,,51
2023,55080472,,51
2023,55080473,,51
2023,55080475,,51
2023,55080476,,51
2023,55080480,,51
2023,55080481,,51
2023,55080483,,51
2023,56799109,,51
2023,55080484,,51
2023,56799110,,51
2023,56197762,,51
2023,55080486,,51
2023,56799111,,51
2023,56197763,,51
2023,56799112,,51
2023,56799113,,51
2023,56799114,,51
2023,56799115,,51
2023,56799116,,51
2023,56197764,,51
2023,56799117,,51
2023,56197766,,51
2023,56197768,,51
2023,56197769,,51
2023,56197771,,51
2023,56197772,,51
2023,56197773,,51
2023,56197774,,51
2023,56799118,,51
2023,56799119,,51
2023,56799120,,51
2023,56799121,,51
2023,57227332,,51
2023,57227333,,51
2023,56197775,,51
2023,56197776,,51
2023,56799122,,51
2023,56197777,,51
2023,56197778,,51
2023,56799123,,51
2023,57227334,,51
2023,56799124,,51
2023,56799125,,51
2023,56799126,,1
2023,56799127,,3
2023,56799128,,1
2023,56799129,,51
2023,56799130,,51
2023,56799131,,51
2023,56197779,,51
2023,56799132,,51
2023,50772196,,51
2023,50772197,,51
2023,50550852,,51
2023,52167426,,51
2023,50550853,,51
2023,50550854,,3
2023,50550855,,51
2023,50550856,,51
2023,50772199,,51
2023,56799140,,51
2023,50550857,,51
2023,50772200,,51
2023,50772203,,51
2023,50772205,,5
2023,50772207,,51
2023,50772208,,51
2023,50772212,,51
2023,50772214,,51
2023,50772215,,51
2023,50772216,,51
2023,50772217,,51
2023,50772219,,51
2023,56799142,,51
2023,50772225,,51
2023,50772227,,51
2023,56799143,,1
2023,50772228,,51
2023,53564482,,51
2023,53564483,,51
2023,56799144,,51
2023,50772232,,51
2023,50772234,,51
2023,50772235,,51
2023,56799145,,51
2023,50772238,,51
2023,50772240,,51
2023,52167427,,51
2023,56799147,,51
2023,56799148,,51
2023,56799149,,51
2023,56799150,,51
2023,56799151,,51
2023,56799152,,51
2023,56799153,,51
2023,56799154,,51
2023,56799155,,51
2023,52167428,,51
2023,56799156,,1
2023,56799157,,51
2023,56799158,,51
2023,56799159,,51
2023,56799160,,51
2023,56799161,,51
2023,56799162,,51
2023,53564484,,51
2023,56799163,,51
2023,56799164,,51
2023,56799165,,51
2023,56799166,,51
2023,56799167,,51
2023,56799168,,51
2023,56799169,,51
2023,56799170,,51
2023,56799171,,51
2023,56799172,,51
2023,56799173,,51
2023,56799174,,3
2023,56799175,,51
2023,56799176,,51
2023,56799177,,51
2023,56799178,,51
2023,56799179,,51
2023,56799180,,51
2023,56799181,,51
2023,56799182,,51
2023,56799183,,51
2023,56799184,,9
2023,56799185,,51
2023,56799186,,51
2023,56799187,,51
2023,56799188,,51
2023,56799189,,51
2023,56799190,,51
2023,52167429,,1
2023,52167430,,1
2023,56799191,,51
2023,56799192,,51
2023,56799193,,51
2023,56799194,,51
2023,56799195,,51
2023,56799196,,51
2023,56799197,,51
2023,56799198,,51
2023,52167431,,51
2023,52167432,,51
2023,56799199,,51
2023,52167433,,51
2023,52167434,,51
2023,52167435,,51
2023,52167436,,51
2023,52167437,,51
2023,52167438,,51
2023,52167439,,51
2023,52167440,,51
2023,52167441,,51
2023,56799200,,51
2023,52167442,,51
2023,52167443,,51
2023,56799201,,51
2023,52167444,,51
2023,52167445,,51
2023,56799202,,51
2023,52167446,,51
2023,56799203,,51
2023,56799204,,51
2023,56799205,,51
2023,56799206,,51
2023,52167447,,51
2023,56799207,,52
2023,52167448,,51
2023,56799208,,51
2023,56799209,,51
2023,56799210,,51
2023,56799211,,51
2023,56799212,,51
2023,56799213,,51
2023,56799214,,51
2023,56799215,,51
2023,56799216,,51
2023,56799217,,51
2023,56799218,,51
2023,56799219,,51
2023,56799220,,51
2023,56799221,,51
2023,56799222,,51
2023,56799223,,51
2023,56799224,,51
2023,56799225,,51
2023,56799226,,51
2023,53564485,,51
2023,53564486,,51
2023,56799227,,51
2023,56799228,,1
2023,56799229,,51
2023,56799230,,1
2023,56799231,,51
2023,56799232,,51
2023,56799233,,51
2023,56799234,,51
2023,56799235,,51
2023,56799236,,51
2023,53564487,,51
2023,53564488,,51
2023,56799237,,51
2023,56799238,,51
2023,56799239,,51
2023,56799240,,51
2023,56799241,,51
2023,56799242,,51
2023,56799243,,51
2023,56799244,,51
2023,56799245,,51
2023,56799246,,3
2023,56799247,,51
2023,56799248,,51
2023,56799249,,51
2023,56799250,,51
2023,56799251,,51
2023,55080487,,3
2023,55080488,,3
2023,55080489,,3
2023,55080490,,3
2023,56799252,,51
2023,53564489,,51
2023,53564490,,51
2023,56799253,,51
2023,53564491,,51
2023,56799254,,51
2023,56799255,,51
2023,53564492,,51
2023,56799256,,51
2023,56799257,,51
2023,53564493,,51
2023,56799258,,51
2023,56799259,,51
2023,53564494,,51
2023,56799260,,51
2023,53564495,,51
2023,56799261,,51
2023,53564496,,51
2023,53564497,,51
2023,53564498,,51
2023,53564499,,51
2023,53564500,,51
2023,56197781,,51
2023,56197782,,51
2023,56799262,,51
2023,56799263,,51
2023,56799264,,51
2023,53564501,,51
2023,53564502,,51
2023,53564503,,51
2023,53564504,,51
2023,53564505,,51
2023,53564506,,51
2023,53564507,,51
2023,53564508,,51
2023,56799265,,51
2023,53564509,,51
2023,53564510,,51
2023,53564511,,51
2023,53564512,,51
2023,53564513,,51
2023,53564514,,51
2023,53564515,,51
2023,53564516,,51
2023,56799266,,51
2023,53564517,,51
2023,53564518,,51
2023,53564519,,51
2023,56799267,,51
2023,56799268,,51
2023,56799269,,51
2023,53564520,,51
2023,56799270,,51
2023,53564521,,51
2023,53564522,,51
2023,56799271,,51
2023,53564523,,51
2023,53564524,,51
2023,56799272,,52
2023,56799273,,51
2023,56799274,,51
2023,56799275,,51
2023,56799276,,51
2023,56799277,,51
2023,54948733,,51
2023,54948734,,51
2023,54948736,,51
2023,54948737,,51
2023,54948738,,51
2023,54948739,,51
2023,54948740,,51
2023,55666529,,51
2023,54948741,,51
2023,54948742,,51
2023,54948743,,51
2023,54948744,,51
2023,54948745,,51
2023,54948746,,51
2023,54948747,,51
2023,54948748,,51
2023,54948749,,51
2023,56916467,,51
2023,54948750,,51
2023,56916468,,51
2023,56799362,,51
2023,54948752,,51
2023,54948754,,51
2023,54948755,,51
2023,54948756,,51
2023,54948757,,51
2023,54948758,,51
2023,54948759,,51
2023,54948761,,51
2023,54948762,,51
2023,54948763,,51
2023,54948764,,51
2023,55666530,,51
2023,55666531,,51
2023,55666532,,51
2023,55666533,,51
2023,55666534,,51
2023,55666535,,51
2023,55666536,,51
2023,55666537,,51
2023,55666538,,51
2023,55666539,,51
2023,55666540,,51
2023,56916469,,51
2023,56916471,,51
2023,55666543,,51
2023,55666544,,51
2023,55666545,,51
2023,56916473,,51
2023,56916479,,51
2023,56916480,,51
2023,56919613,,51
2023,56916484,,51
2023,56916432,,51
2023,56916433,,51
2023,56916434,,51
2023,56916436,,51
2023,56916437,,51
2023,56916438,,51
2023,56916439,,51
2023,56916440,,51
2023,56916445,,51
2023,56916446,,51
2023,56916447,,51
2023,56916448,,51
2023,56916449,,51
2023,56916452,,51
2023,56916453,,51
2023,56916454,,51
2023,56916455,,51
2023,56916456,,51
2023,56916457,,51
2023,56916458,,51
2023,56916460,,51
2023,56916461,,51
2023,56916462,,51
2023,56916463,,51
2023,56916464,,51
2023,56916465,,51
2023,51246456,,51
2023,51246458,,51
2023,51483532,,51
2023,52033370,,51
2023,52033371,,51
2023,52467709,,4
2023,52904702,,4
2023,52467711,,51
2023,52467712,,51
2023,52467713,,51
2023,53850248,,51
2023,53280906,,51
2023,52904703,,51
2023,53280908,,51
2023,53850249,,51
2023,54505861,,51
2023,55269110,,51
2023,55269111,,51
2023,56595253,,51
2023,55269114,,51
2023,55269116,,51
2023,55762605,,51
2023,55762606,,51
2023,55762607,,51
2023,55762610,,51
2023,55762611,,51
2023,54077679,,51
2023,54077680,,51
2023,52786624,,51
2023,54077682,,51
2023,57092876,,51
2023,50336920,,3
2023,50311360,,51
2023,50311361,,51
2023,50311362,,51
2023,50311363,,51
2023,50311364,,51
2023,50311365,,51
2023,51238709,,51
2023,50311366,,51
2023,50311367,,51
2023,50311368,,51
2023,50311369,,51
2023,50311370,,51
2023,50311371,,51
2023,50311372,,51
2023,50311373,,51
2023,50311374,,51
2023,50311375,,51
2023,50311376,,51
2023,50311377,,51
2023,50311378,,51
2023,50311379,,51
2023,50311380,,51
2023,51238712,,51
2023,56486911,,51
2023,50311381,,51
2023,50311382,,51
2023,50311383,,51
2023,50311384,,51
2023,50311385,,51
2023,50311386,,51
2023,50311387,,51
2023,50667827,,51
2023,50667829,,51
2023,50311390,,51
2023,50667833,,51
2023,50667834,,51
2023,50667835,,51
2023,50667836,,51
2023,50667837,,51
2023,50667838,,51
2023,50667839,,51
2023,50667844,,51
2023,50667845,,51
2023,51238722,,51
2023,50667848,,51
2023,51238723,,51
2023,50667849,,51
2023,50667850,,51
2023,51238728,,51
2023,51238729,,51
2023,50667862,,51
2023,51238730,,51
2023,51238731,,51
2023,51238732,,51
2023,51238734,,51
2023,51238736,,51
2023,51238738,,51
2023,50667868,,51
2023,50667871,,51
2023,51238740,,51
2023,51238741,,51
2023,50667880,,51
2023,51238744,,51
2023,51238745,,51
2023,51238749,,51
2023,51238751,,51
2023,51238756,,51
2023,51238759,,51
2023,51238761,,51
2023,51238763,,51
2023,51238765,,51
2023,51238766,,51
2023,51238768,,51
2023,51238777,,51
2023,51238781,,51
2023,51238782,,51
2023,51238784,,51
2023,51238785,,51
2023,51238787,,51
2023,51238789,,51
2023,51238791,,51
2023,51238792,,51
2023,51238794,,51
2023,51238795,,51
2023,51238796,,51
2023,51238798,,51
2023,51238803,,51
2023,51238804,,51
2023,51238811,,51
2023,51596595,,51
2023,51596596,,51
2023,51238814,,51
2023,51238817,,51
2023,51238819,,51
2023,51238820,,51
2023,51238821,,51
2023,51238824,,51
2023,51238825,,51
2023,51238832,,51
2023,51238834,,51
2023,51238835,,51
2023,51238838,,51
2023,51238840,,51
2023,51238844,,51
2023,51238847,,51
2023,51238850,,51
2023,53295212,,51
2023,51993016,,51
2023,51238860,,51
2023,51238862,,51
2023,51238867,,51
2023,51238869,,51
2023,51396051,,51
2023,51396052,,51
2023,51238877,,51
2023,51396053,,51
2023,51396054,,51
2023,51396055,,51
2023,51396056,,51
2023,51596597,,51
2023,51596598,,51
2023,51596599,,51
2023,51596600,,51
2023,51596601,,51
2023,51596602,,51
2023,51596603,,51
2023,51596604,,51
2023,51596606,,51
2023,52379633,,51
2023,51993022,,51
2023,51596609,,51
2023,51596610,,51
2023,51993023,,51
2023,54618381,,51
2023,53295213,,51
2023,51596611,,51
2023,51596612,,51
2023,51596614,,51
2023,51596624,,51
2023,51596627,,51
2023,51596628,,51
2023,51596630,,3
2023,52857686,,51
2023,52857687,,51
2023,51596633,,51
2023,51596634,,51
2023,51596635,,51
2023,55807479,,51
2023,51596637,,51
2023,52010380,,51
2023,51596638,,51
2023,51596640,,51
2023,51596643,,51
2023,51993028,,51
2023,51596646,,51
2023,51596648,,51
2023,51596650,,51
2023,51993029,,51
2023,51993033,,51
2023,51993035,,51
2023,51993037,,51
2023,51993041,,51
2023,51993044,,51
2023,51993048,,51
2023,51993052,,51
2023,51993053,,51
2023,51993054,,51
2023,51993055,,51
2023,51993056,,51
2023,51993057,,51
2023,51993058,,51
2023,51993059,,51
2023,51993060,,51
2023,51993061,,51
2023,51993062,,51
2023,51993063,,51
2023,51993064,,51
2023,51993065,,51
2023,51993066,,51
2023,51993069,,51
2023,51993070,,51
2023,51993071,,51
2023,51993072,,51
2023,51993073,,51
2023,51993074,,51
2023,52379634,,51
2023,51993079,,51
2023,53779635,,51
2023,51993083,,51
2023,51993084,,9
2023,51993085,,51
2023,51993086,,51
2023,51993087,,51
2023,51993088,,51
2023,51993089,,51
2023,51993090,,51
2023,51993091,,51
2023,52379635,,51
2023,52379636,,51
2023,51993092,,51
2023,51993093,,51
2023,51993094,,51
2023,51993095,,1
2023,52379637,,51
2023,51993097,,51
2023,52379638,,51
2023,52379639,,51
2023,52379640,,51
2023,52379641,,51
2023,52379642,,51
2023,52379643,,51
2023,52379644,,51
2023,52379645,,51
2023,52379646,,51
2023,52379647,,51
2023,52857693,,51
2023,52379648,,51
2023,52857695,,51
2023,52379650,,51
2023,52379651,,51
2023,52379652,,51
2023,52379653,,51
2023,52379654,,51
2023,52379655,,51
2023,52857698,,51
2023,52379656,,51
2023,52379657,,51
2023,53779636,,51
2023,52379658,,51
2023,52379659,,51
2023,52379660,,51
2023,56799278,,51
2023,56799279,,51
2023,56799280,,51
2023,56799281,,51
2023,56799282,,51
2023,56799283,,51
2023,56799284,,51
2023,56799285,,51
2023,56799286,,51
2023,55080492,,51
2023,55080493,,51
2023,56799287,,51
2023,56799288,,51
2023,56799289,,51
2023,56799290,,53
2023,56799291,,51
2023,56799292,,51
2023,55080494,,51
2023,56799293,,51
2023,56799294,,51
2023,55080495,,51
2023,56799295,,51
2023,55080497,,3
2023,56799296,,51
2023,55080498,,51
2023,56799297,,51
2023,55080500,,51
2023,55080502,,51
2023,55080504,,51
2023,55080505,,51
2023,55080506,,51
2023,55080507,,51
2023,55080508,,51
2023,55080509,,51
2023,55080510,,51
2023,55080511,,51
2023,55080512,,51
2023,55080514,,51
2023,55080515,,51
2023,55080518,,51
2023,56197784,,51
2023,55080520,,53
2023,55080521,,1
2023,55080523,,51
2023,56197785,,51
2023,56197786,,51
2023,55080524,,51
2023,55080525,,51
2023,55080527,,51
2023,55080528,,51
2023,56799298,,51
2023,55080529,,51
2023,56197788,,51
2023,55080530,,1
2023,56799299,,51
2023,56799300,,51
2023,56799301,,51
2023,56799302,,51
2023,56799303,,51
2023,56799304,,51
2023,56799305,,51
2023,56799306,,51
2023,56799307,,51
2023,56799308,,51
2023,56799309,,51
2023,56799310,,51
2023,56799311,,51
2023,56799312,,51
2023,56799313,,51
2023,56799314,,51
2023,56799315,,51
2023,56799316,,51
2023,56799317,,53
2023,56799318,,51
2023,56799319,,51
2023,56799320,,52
2023,56799321,,51
2023,56799322,,51
2023,56799323,,51
2023,56799324,,51
2023,56799325,,51
2023,56799326,,51
2023,56799327,,51
2023,56799328,,52
2023,56799329,,51
2023,56799330,,51
2023,56799331,,51
2023,56197789,,51
2023,56197790,,51
2023,56197791,,51
2023,56197792,,51
2023,56197793,,51
2023,56197795,,51
2023,56197796,,51
2023,56197797,,51
2023,56197798,,51
2023,56197800,,51
2023,56799332,,51
2023,56197801,,51
2023,56197802,,51
2023,56197803,,51
2023,56197804,,51
2023,56197805,,51
2023,57227343,,51
2023,56799333,,51
2023,56799334,,52
2023,56799335,,51
2023,56799338,,51
2023,57227345,,51
2023,52068187,,51
2023,53309103,,51
2023,53309106,,51
2023,53309111,,51
2023,53309112,,51
2023,53309113,,51
2023,53309114,,51
2023,53309115,,51
2023,53309116,,51
2023,53309118,,51
2023,53339094,,51
2023,53339095,,51
2023,53309123,,51
2023,55194545,,51
2023,50229282,,51
2023,50236873,,51
2023,50236875,,51
2023,51426576,,51
2023,51552664,,51
2023,51725418,,51
2023,51725419,,51
2023,51835979,,51
2023,51835980,,51
2023,51835981,,51
2023,51847069,,51
2023,51847070,,51
2023,52213078,,51
2023,52369396,,51
2023,52213079,,51
2023,52213080,,51
2023,52751238,,51
2023,52751239,,51
2023,52751240,,51
2023,52751241,,51
2023,52751242,,51
2023,52751243,,51
2023,52751244,,51
2023,52752080,,51
2023,52786726,,52
