data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,44098087,143433918,1,2021-04-27,3,N,13B,50,47,M,10,20,R,,,47,
2021,44098088,143433924,1,2021-04-28,1,N,23H,56,53,M,20,20,R,,,53,
2021,44098089,143433930,1,2021-04-30,1,N,120,35,32,M,20,20,N,,,32,
2021,44098091,143433943,1,2021-05-01,1,N,290,34,31,M,10,20,N,,,31,
2021,44098093,143433969,1,2021-05-04,1,N,13B,47,44,M,10,20,R,,,44,
2021,44098094,143433973,1,2021-05-04,1,N,13B,74,71,M,20,20,R,,,71,
2021,44098096,143433986,1,2021-05-06,1,N,13B,24,21,M,20,20,R,,,21,
2021,44098097,143433988,1,2021-05-06,1,N,120,29,26,M,20,20,R,,,26,
2021,44098098,143433989,1,2021-05-06,1,N,120,29,26,M,20,20,R,,,26,
2021,44098099,143433999,1,2021-05-07,3,N,23C,26,23,M,10,10,N,,,23,
2021,44300038,144104477,1,2021-07-01,1,N,13A,62,59,M,10,20,R,,,59,
2021,44098101,143434033,1,2021-05-10,1,N,220,24,21,M,10,20,R,,,21,
2021,44098102,143434042,1,2021-05-11,1,N,90J,24,21,M,10,20,R,,,21,
2021,44098103,143434043,1,2021-06-24,1,N,13B,33,30,M,20,20,N,,,30,
2021,44098104,143434051,1,2021-05-12,3,N,23C,59,56,M,10,20,R,,,56,
2021,44098105,143434060,1,2021-05-14,3,N,220,39,36,F,20,20,N,,,36,
2021,44300039,144104478,1,2021-06-14,3,N,240,18,15,M,20,20,N,R,,15,
2021,44098107,143434067,1,2021-05-17,3,N,13A,39,36,M,10,20,R,,,36,
2021,44967059,146621069,1,2021-05-16,1,N,520,22,19,M,40,20,N,,,19,
2021,44098109,143434076,1,2021-05-17,3,N,13B,38,35,M,20,20,R,,,35,
2021,44098110,143434079,1,2021-05-18,3,N,11A,23,20,M,20,20,N,,,20,
2021,44098111,143434082,1,2021-05-18,3,N,13A,74,71,M,10,20,R,,,71,
2021,44098113,143434101,1,2021-05-20,1,N,13B,27,24,M,10,10,R,,,24,
2021,44098114,143434111,1,2021-05-21,3,N,13B,50,47,F,20,20,R,,,47,
2021,44098115,143434116,1,2021-05-21,1,N,13B,36,33,F,10,10,N,,,33,
2021,44098116,143434117,1,2021-05-21,2,N,13B,36,33,F,20,10,N,,,33,
2021,44098118,143434145,1,2021-05-24,1,N,290,31,28,M,10,20,R,,,28,
2021,44098119,143434149,1,2021-05-25,2,N,13B,62,59,M,10,20,R,,,59,
2021,44098120,143434161,1,2021-06-03,3,N,13B,32,29,M,20,20,N,,,29,
2021,44098121,143434173,1,2021-05-29,1,N,13A,27,24,F,10,20,R,,,24,
2021,44098122,143434184,1,2021-05-29,1,N,35A,21,18,M,20,20,N,,,18,
2021,44098123,143434184,2,2021-05-29,1,N,35A,21,18,M,20,20,R,,,18,
2021,44098124,143434184,3,2021-05-29,1,N,520,23,20,M,20,20,R,,,20,
2021,44967061,146621077,1,2021-06-14,3,N,120,18,15,M,20,20,N,R,,15,
2021,44098126,143434202,1,2021-06-01,1,N,13B,42,39,F,20,20,R,,,39,
2021,44967062,146621079,1,2021-07-12,3,N,13A,40,37,F,20,20,N,,,37,
2021,44098129,143434253,1,2021-06-07,1,N,13C,51,48,M,10,20,R,,,48,
2021,44098130,143434260,1,2021-06-07,1,N,35A,45,42,M,20,20,N,,,42,
2021,44098132,143434270,1,2021-06-08,1,N,35A,68,65,M,20,20,R,,,65,
2021,44098133,143434286,1,2021-06-10,1,N,90D,63,60,M,10,10,R,,,60,
2021,44098135,143434314,1,2021-06-13,3,N,13B,46,43,M,10,20,R,,,43,
2021,44098139,143434352,1,2021-06-16,3,N,220,31,28,M,20,20,N,,,28,
2021,45327808,148018022,1,2021-06-16,1,N,23C,56,53,M,10,20,R,,,53,
2021,44098142,143434377,1,2021-06-19,1,N,290,24,21,F,20,20,N,,,21,
2021,44294730,144084786,1,2021-06-29,1,N,35A,25,22,M,20,20,R,,,22,
2021,45327809,148018027,1,2021-06-24,1,N,23C,33,30,M,20,20,N,,,30,
2021,44098148,143434443,1,2021-06-25,1,N,13B,56,53,M,20,20,R,,,53,
2021,44098153,143434469,1,2021-06-28,1,N,90J,17,14,M,20,20,R,R,,14,
2021,44098155,143434475,1,2021-08-12,3,N,13B,43,40,M,10,10,N,,,40,
2021,44098158,143434483,1,2021-06-28,1,N,35A,39,36,M,20,20,N,,,36,
2021,44295146,144085829,1,2021-07-01,1,N,35A,25,22,M,20,20,N,,,22,
2021,44098170,143434527,1,2021-07-02,1,N,35A,43,40,M,20,20,R,,,40,
2021,44098174,143434537,1,2021-07-02,1,N,90Z,26,23,M,10,20,R,,,23,
2021,44098176,143434539,1,2021-07-02,1,N,13B,53,50,F,10,20,R,,,50,
2021,44098179,143434556,1,2021-07-04,1,N,13B,31,28,M,20,20,R,,,28,
2021,44098181,143434562,1,2021-07-05,3,N,13B,23,20,F,10,10,N,,,20,
2021,44098182,143434563,1,2021-07-05,1,N,13B,37,34,M,20,20,R,,,34,
2021,44098190,143434615,1,2021-07-07,1,N,290,21,18,M,10,20,N,,,18,
2021,44098192,143434623,1,2021-07-08,1,N,13B,29,26,M,10,20,N,,,26,
2021,44098194,143434681,1,2021-07-12,1,N,13C,54,51,F,20,20,R,,,51,
2021,45327810,148018034,1,2021-07-13,1,N,23C,52,49,M,10,20,N,,,49,
2021,44098196,143434708,1,2021-07-15,1,N,290,43,40,M,20,20,R,,,40,
2021,44098197,143434712,1,2021-07-16,3,N,220,56,53,M,10,20,N,,,53,
2021,44098198,143434727,1,2021-07-18,2,N,13B,27,24,M,20,20,N,,,24,
2021,44098199,143434728,1,2021-07-18,3,N,290,31,28,M,20,20,R,,,28,
2021,44098200,143434729,1,2021-07-31,3,N,13B,16,13,F,20,20,R,R,,13,
2021,45327811,148018037,1,2021-07-20,1,N,35A,33,30,M,10,10,R,,,30,
2021,44098201,143434745,1,2021-07-20,3,N,13B,36,33,M,20,20,R,,,33,
2021,44098202,143434783,1,2021-08-11,3,N,13B,38,35,F,20,20,N,,,35,
2021,44098203,143434790,1,2021-07-25,1,N,90G,35,32,M,20,20,R,,,32,
2021,44295459,144087193,1,2021-08-03,1,N,200,64,61,M,10,20,R,,,61,
2021,44098204,143434804,1,2021-07-27,1,N,13B,30,27,M,20,20,R,,,27,
2021,44295514,144087329,1,2021-08-02,3,N,13B,42,39,M,20,20,N,,,39,
2021,45327812,148018043,1,2021-08-02,1,N,23C,58,55,F,40,20,R,,,55,
2021,44098207,143434861,1,2021-08-03,1,N,13C,28,25,M,20,20,R,,,25,
2021,44098208,143434866,1,2021-08-05,1,N,200,64,61,M,10,20,R,,,61,
2021,44098209,143434867,1,2021-08-05,1,N,200,64,61,M,10,20,R,,,61,
2021,44098210,143434868,1,2021-08-05,1,N,200,64,61,M,10,20,R,,,61,
2021,44098211,143434895,1,2021-09-03,1,N,13B,31,28,M,20,20,R,,,28,
2021,44295998,144088061,1,2021-08-08,1,N,13B,46,43,M,20,20,N,,,43,
2021,44098213,143434914,1,2021-08-08,3,N,13B,24,21,M,20,20,R,,,21,
2021,44098214,143434929,1,2021-08-10,1,N,13A,19,16,F,20,20,R,R,,16,
2021,44098215,143434938,1,2021-08-11,1,N,35A,22,19,M,10,10,N,,,19,
2021,44967064,146621095,1,2021-08-18,3,N,26A,65,62,F,10,20,N,,,62,
2021,45327813,148018046,1,2021-08-13,1,N,23C,64,61,F,10,20,N,,,61,
2021,44098218,143434966,1,2021-08-14,1,N,13B,34,31,M,10,10,N,,,31,
2021,44098219,143434968,1,2021-08-15,3,N,35A,45,42,F,10,10,N,,,42,
2021,44296685,144089620,1,2021-08-15,1,N,13B,47,44,F,20,20,R,,,44,
2021,44098220,143434982,1,2021-08-18,1,N,290,25,22,M,20,20,R,,,22,
2021,44098222,143434995,1,2021-08-19,1,N,13B,34,31,M,20,20,R,,,31,
2021,44098223,143435018,1,2021-08-21,1,N,13B,36,33,M,20,20,R,,,33,
2021,45327814,148018048,1,2021-08-23,1,N,23C,64,61,M,10,20,N,,,61,
2021,44098225,143435031,1,2021-09-02,3,N,290,27,24,M,20,20,R,,,24,
2021,44967066,146621104,1,2021-08-28,3,N,13B,26,23,M,20,20,N,,,23,
2021,44098227,143435072,1,2021-09-23,3,N,13B,40,37,F,20,20,R,,,37,
2021,44098228,143435100,1,2021-08-31,1,N,23C,49,46,M,20,20,N,,,46,
2021,44967067,146621106,1,2021-08-31,1,N,520,36,33,M,20,20,N,,,33,
2021,44098231,143435110,1,2021-09-01,1,N,13B,51,48,M,20,20,R,,,48,
2021,44098232,143435111,1,2021-09-01,1,N,13B,51,48,M,20,20,R,,,48,
2021,44967068,146621107,1,2021-09-04,3,N,520,44,41,M,10,20,R,,,41,
2021,45652379,149214283,2,2021-06-01,1,N,35A,23,20,M,10,20,R,,,20,
2021,45654708,149223348,1,2021-06-01,1,N,250,36,33,M,10,10,N,,,33,
2021,45654709,149223348,2,2021-06-01,1,N,250,50,47,M,10,20,N,,,47,
2021,45654710,149223350,1,2021-06-01,3,N,35A,29,26,M,20,20,N,,,26,
2021,44098234,143435136,1,2021-09-04,3,N,290,27,24,M,10,20,N,,,24,
2021,45654711,149223365,1,2021-06-03,1,N,35A,22,19,M,20,20,N,,,19,
2021,44967069,146621108,1,2021-09-04,1,N,09A,22,19,M,10,20,R,,,19,
2021,44098236,143435141,1,2021-09-05,1,N,13B,50,47,M,20,20,R,,,47,
2021,45845420,149902089,1,2021-09-08,3,N,220,64,61,M,20,20,R,,,61,
2021,45845421,149902089,2,2021-09-08,3,N,220,38,35,M,10,20,R,,,35,
2021,45654712,149223367,1,2021-06-03,1,N,90Z,23,20,M,10,20,N,,,20,
2021,45654713,149223370,1,2021-06-04,1,N,40A,56,53,F,40,20,N,,,53,
2021,45654714,149223370,2,2021-06-04,1,N,40A,56,53,F,40,20,N,,,53,
2021,45654715,149223376,1,2021-06-04,1,N,35A,21,18,M,10,20,R,,,18,
2021,44298903,144098709,1,2021-09-07,1,N,520,31,28,M,20,20,R,,,28,
2021,44098240,143435163,1,2021-09-07,1,N,290,38,35,M,10,20,R,,,35,
2021,44098241,143435164,1,2021-09-08,1,N,220,38,35,M,10,20,R,,,35,
2021,45654716,149223382,1,2021-06-04,1,N,35B,44,41,M,10,20,R,,,41,
2021,45654717,149223385,1,2021-06-04,1,N,13A,24,21,M,10,20,R,,,21,
2021,45654718,149223390,1,2021-06-05,1,N,13C,40,37,M,10,20,R,,,37,
2021,45654719,149223391,1,2021-06-05,1,N,520,25,22,M,20,20,N,,,22,
2021,45654720,149223395,1,2021-06-06,1,N,13B,30,27,M,40,20,R,,,27,
2021,45654721,149223406,1,2021-06-07,1,N,13C,19,16,M,10,20,R,H,,16,
2021,44967070,146621118,1,2021-09-09,1,N,13B,44,41,F,20,20,N,,,41,
2021,44967071,146621119,1,2021-08-28,1,N,13A,24,21,F,20,20,N,,,21,
2021,45654722,149223408,1,2021-06-08,1,N,13B,24,21,M,20,20,R,,,21,
2021,44098243,143435197,1,2021-09-11,1,N,290,51,48,M,10,20,R,,,48,
2021,45654723,149223411,1,2021-06-08,1,N,13A,56,53,M,10,20,R,,,53,
2021,45654724,149223413,1,2021-06-08,1,N,35A,66,63,M,20,20,R,,,63,
2021,45654725,149223427,1,2021-06-09,1,N,35A,33,30,M,20,20,N,,,30,
2021,44299336,144099823,1,2021-09-17,3,N,290,32,29,F,98,20,R,,,29,
2021,44098244,143435213,1,2021-09-12,1,N,13B,37,34,M,20,20,N,,,34,
2021,45654726,149223429,1,2021-06-09,1,N,35A,20,17,M,10,20,R,H,,17,
2021,45654727,149223433,1,2021-06-10,3,N,13A,33,30,M,20,20,R,,,30,
2021,45654728,149223444,1,2021-06-11,1,N,35A,29,26,F,20,20,N,,,26,
2021,45654729,149223445,1,2021-06-11,1,N,35A,44,41,M,20,20,N,,,41,
2021,45654730,149223445,2,2021-06-11,1,N,35A,41,38,F,10,20,N,,,38,
2021,45654731,149223445,3,2021-06-11,1,N,26A,53,50,M,20,20,N,,,50,
2021,45654732,149223445,4,2021-06-11,1,N,35A,32,29,F,10,20,N,,,29,
2021,45654733,149223446,1,2021-06-11,1,N,13A,31,28,M,10,20,N,,,28,
2021,45654734,149223447,1,2021-06-11,1,N,35A,33,30,M,10,10,N,,,30,
2021,45654735,149223454,1,2021-06-12,1,N,23C,27,24,M,20,20,N,,,24,
2021,44967072,146621130,1,2021-11-23,1,N,13B,21,18,M,20,20,R,,,18,
2021,45654736,149223456,1,2021-06-16,1,N,520,32,29,M,20,20,N,,,29,
2021,45654737,149223457,1,2021-06-13,1,N,13A,27,24,M,10,20,R,,,24,
2021,45654738,149223458,1,2021-06-13,1,N,90Z,27,24,M,10,10,N,,,24,
2021,45654739,149223461,1,2021-06-13,1,M,13A,25,22,M,10,20,R,,,22,
2021,45654741,149223476,1,2021-06-15,1,N,35A,33,30,F,20,20,N,,,30,
2021,45654742,149223483,1,2021-06-15,1,N,35B,37,34,M,20,20,R,,,34,
2021,44299471,144100164,1,2021-10-25,3,N,13A,52,49,M,98,20,N,,,49,
2021,45654743,149223485,1,2021-06-15,1,N,35A,34,31,F,10,10,N,,,31,
2021,45654744,149223486,1,2021-06-16,1,N,13B,23,20,F,10,20,R,,,20,
2021,45654745,149223494,1,2021-06-16,1,N,13B,29,26,M,10,20,R,,,26,
2021,45652380,149214285,1,2021-06-16,1,N,35A,57,54,M,10,10,N,,,54,
2021,45654746,149223500,1,2021-06-16,1,N,35A,31,28,M,10,20,R,,,28,
2021,45654747,149223505,1,2021-06-16,1,N,23G,36,33,M,10,10,N,,,33,
2021,44098246,143435306,1,2021-09-19,1,N,13B,33,30,M,20,20,N,,,30,
2021,45654748,149223519,1,2021-06-17,1,N,520,32,29,M,20,20,N,,,29,
2021,45654749,149223521,1,2021-06-17,1,N,520,33,30,F,20,20,N,,,30,
2021,44299981,144103819,1,2021-09-21,1,N,120,17,14,M,20,20,N,R,,14,
2021,44299982,144103819,2,2021-09-21,1,N,120,16,13,M,20,20,N,R,,13,
2021,45654750,149223532,1,2021-06-23,1,N,13B,26,23,M,40,20,R,,,23,
2021,44299998,144104261,1,2021-09-22,1,N,13A,23,20,M,20,20,R,,,20,
2021,45654751,149223533,1,2021-06-18,1,N,290,22,19,M,10,10,R,,,19,
2021,45654752,149223537,1,2021-06-19,1,N,13A,22,19,M,10,20,N,,,19,
2021,45654753,149223538,1,2021-06-19,1,N,13C,45,42,M,20,20,N,,,42,
2021,45654754,149223544,1,2021-06-19,1,N,35A,40,37,M,10,20,R,,,37,
2021,45721853,149476804,1,2022-01-07,3,N,13A,43,40,F,20,20,R,,,40,
2021,45654755,149223549,1,2021-06-20,1,N,13A,23,20,M,20,20,N,,,20,
2021,44098249,143435345,1,2021-09-24,1,N,13B,39,36,F,20,20,R,,,36,
2021,44299999,144104273,1,2021-09-25,1,N,13B,38,35,M,10,20,N,,,35,
2021,45654756,149223549,2,2021-06-20,1,N,13A,25,22,M,20,20,N,,,22,
2021,45654757,149223558,1,2021-06-21,1,N,90F,22,19,F,10,20,N,,,19,
2021,45654758,149223558,2,2021-06-21,1,N,35A,19,16,M,10,20,N,H,,16,
2021,45654759,149223564,1,2021-06-22,1,N,35A,42,39,M,10,20,R,,,39,
2021,45654760,149223565,1,2021-06-22,1,N,520,27,24,M,20,20,N,,,24,
2021,44098250,143435363,1,2021-09-27,1,N,13B,47,44,F,20,20,N,,,44,
2021,45654761,149223569,1,2021-06-22,1,N,35A,33,30,F,20,20,N,,,30,
2021,45654762,149223570,1,2021-06-22,1,N,520,34,31,M,20,20,R,,,31,
2021,44098251,143435368,1,2021-09-28,1,N,13B,37,34,M,20,20,R,,,34,
2021,45654763,149223584,1,2021-06-23,1,N,35A,37,34,M,20,20,N,,,34,
2021,45654764,149223587,1,2021-06-24,1,N,23C,30,27,M,10,10,N,,,27,
2021,45654765,149223587,2,2021-06-24,1,N,23C,54,51,F,10,10,N,,,51,
2021,45654766,149223593,1,2021-06-25,1,N,13B,55,52,F,10,20,R,,,52,
2021,45654768,149223598,1,2021-06-25,1,N,13A,26,23,M,20,20,N,,,23,
2021,45654769,149223603,1,2021-06-25,3,N,35B,34,31,M,10,10,R,,,31,
2021,44300001,144104288,1,2021-10-01,1,N,13B,25,22,M,10,20,N,,,22,
2021,45654770,149223603,2,2021-06-25,3,N,35A,34,31,F,10,10,N,,,31,
2021,45654771,149223608,1,2021-06-27,1,N,13B,51,48,M,20,20,R,,,48,
2021,44300002,144104292,1,2021-10-06,3,N,13B,35,32,M,10,20,R,,,32,
2021,44300003,144104293,1,2021-10-02,1,N,13B,44,41,M,20,20,N,,,41,
2021,44300005,144104297,1,2021-10-02,1,N,520,29,26,M,20,20,N,,,26,
2021,45654772,149223612,1,2021-06-26,1,N,13A,30,27,M,20,20,N,,,27,
2021,44300006,144104297,2,2021-10-02,1,N,13C,29,26,F,20,20,R,,,26,
2021,45654773,149223625,1,2021-06-27,1,N,13C,15,12,M,20,20,N,R,,12,
2021,45654774,149223631,1,2021-06-28,1,N,35A,34,31,M,10,20,N,,,31,
2021,45654775,149223636,1,2021-06-29,1,N,290,34,31,M,10,10,R,,,31,
2021,45654776,149223636,2,2021-06-29,1,N,290,25,22,M,10,20,N,,,22,
2021,45654777,149223639,1,2021-06-29,1,N,35A,30,27,M,20,20,N,,,27,
2021,45654778,149223639,2,2021-06-29,1,N,520,34,31,M,20,20,N,,,31,
2021,44967073,146621163,1,2021-10-05,1,N,13B,55,52,M,20,20,R,,,52,
2021,45654779,149223642,1,2021-06-30,1,N,90Z,29,26,M,20,20,N,,,26,
2021,45654781,149223648,1,2021-06-30,3,N,35A,54,51,F,10,20,N,,,51,
2021,45654782,149223648,2,2021-06-30,3,N,35A,53,50,M,20,20,N,,,50,
2021,45654783,149223652,1,2021-06-30,1,N,520,23,20,M,10,20,N,,,20,
2021,44300040,144104484,1,2021-10-06,1,N,90J,55,52,M,20,20,R,,,52,
2021,45654784,149223661,1,2021-07-01,1,N,35A,27,24,M,10,10,N,,,24,
2021,45654785,149223661,2,2021-07-01,1,N,35A,27,24,M,10,10,N,,,24,
2021,45654786,149223662,1,2021-07-23,3,N,35A,45,42,M,20,20,N,,,42,
2021,45654787,149223675,1,2021-07-02,1,N,13C,34,31,M,20,20,N,,,31,
2021,44300041,144104502,1,2021-10-07,1,N,290,39,36,M,10,10,R,,,36,
2021,44967074,146621171,1,2021-10-07,1,N,13B,27,24,M,10,10,R,,,24,
2021,44300043,144104508,1,2021-10-07,1,N,13B,30,27,M,40,20,R,,,27,
2021,45654789,149223681,1,2021-07-02,3,N,90Z,46,43,F,10,20,R,,,43,
2021,44300045,144104511,1,2021-10-08,1,N,220,55,52,F,20,20,R,,,52,
2021,45654790,149223686,1,2021-07-03,1,N,13B,36,33,M,40,20,R,,,33,
2021,45654791,149223694,1,2021-07-04,1,N,90D,32,29,M,20,20,R,,,29,
2021,45654792,149223697,1,2021-07-04,1,N,13B,29,26,F,10,20,N,,,26,
2021,44300048,144104529,1,2021-10-09,1,N,90J,20,17,M,20,20,R,R,,17,
2021,45654793,149223704,1,2021-07-05,1,N,35A,36,33,F,10,10,N,,,33,
2021,45721854,149476806,1,2022-02-22,3,N,11D,65,62,M,20,20,R,,,62,
2021,44300049,144104531,1,2021-10-10,3,N,100,53,50,M,10,20,N,,,50,
2021,44300050,144104535,1,2021-10-10,1,N,13B,26,23,M,20,40,R,,,23,
2021,45654796,149223722,1,2021-07-06,1,N,35A,47,44,M,20,20,N,,,44,
2021,44967075,146621180,1,2021-11-06,1,N,13C,49,46,M,20,20,N,,,46,
2021,45654797,149223723,1,2021-07-06,1,N,23G,71,68,M,20,20,N,,,68,
2021,45654799,149223733,1,2021-07-21,1,N,13A,32,29,M,20,20,R,,,29,
2021,45654800,149223742,1,2021-07-08,1,N,240,33,30,F,10,10,N,,,30,
2021,45654801,149223742,2,2021-07-08,1,N,240,47,44,M,10,10,N,,,44,
2021,45654802,149223743,1,2021-07-08,1,N,35A,33,30,M,20,20,N,,,30,
2021,45654803,149223747,1,2021-07-08,1,N,520,32,29,M,20,20,N,,,29,
2021,45654804,149223751,1,2021-07-08,1,N,35A,20,17,M,20,20,N,H,,17,
2021,45654805,149223754,1,2021-07-09,1,N,40B,63,60,F,40,20,R,,,60,
2021,45654806,149223754,2,2021-07-09,1,N,40A,59,56,F,40,20,N,,,56,
2021,45654807,149223760,1,2021-07-09,1,N,23C,42,39,F,10,10,N,,,39,
2021,45654808,149223761,1,2021-07-09,1,N,13A,26,23,M,20,20,R,,,23,
2021,45654809,149223764,1,2021-07-09,1,N,520,37,34,M,20,20,N,,,34,
2021,45654810,149223765,1,2021-07-10,1,N,90Z,26,23,M,20,20,R,,,23,
2021,44967076,146621190,1,2021-10-16,1,N,13B,59,56,M,20,20,R,,,56,
2021,45654811,149223776,1,2021-07-11,1,N,13A,34,31,M,10,20,N,,,31,
2021,44300055,144104613,1,2021-10-19,3,N,13B,21,18,M,20,20,R,,,18,
2021,44967077,146621191,1,2021-10-17,1,N,35A,42,39,M,10,20,N,,,39,
2021,44967078,146621191,2,2021-10-17,1,N,35A,53,50,M,10,20,N,,,50,
2021,45654812,149223778,1,2021-07-11,1,N,290,27,24,M,20,20,N,,,24,
2021,44300056,144104617,1,2021-10-17,1,N,13B,42,39,F,20,20,R,,,39,
2021,44300057,144104617,2,2021-10-17,1,N,13B,18,15,F,20,20,R,R,,15,
2021,45654813,149223786,1,2021-07-12,1,N,23C,36,33,F,10,20,N,,,33,
2021,45654814,149223788,1,2021-07-12,1,N,520,24,21,M,20,20,N,,,21,
2021,45654815,149223799,1,2021-07-13,1,N,35B,22,19,M,10,10,N,,,19,
2021,44300058,144104632,1,2021-10-19,1,N,120,21,18,M,20,20,R,,,18,
2021,44300059,144104633,1,2021-10-19,1,N,120,21,18,M,20,20,R,,,18,
2021,45654816,149223800,1,2021-07-13,1,N,35A,39,36,F,10,20,N,,,36,
2021,45654817,149223800,2,2021-07-13,1,N,23C,43,40,M,10,20,N,,,40,
2021,45654818,149223806,1,2021-07-13,1,N,13B,37,34,M,20,40,N,,,34,
2021,45654819,149223812,1,2021-07-13,1,N,23H,41,38,F,10,10,R,,,38,
2021,45654820,149223820,1,2021-07-14,1,N,220,56,53,M,20,20,R,,,53,
2021,45654821,149223824,1,2021-07-14,1,N,90Z,23,20,M,20,20,N,,,20,
2021,45654822,149223825,1,2021-07-15,1,N,90D,29,26,M,20,20,N,,,26,
2021,44300016,144104378,1,2021-10-22,1,N,13A,56,53,F,20,20,R,,,53,
2021,45654823,149223825,2,2021-07-15,1,N,13A,24,21,F,20,20,N,,,21,
2021,45654824,149223841,1,2021-07-16,1,N,35A,55,52,M,20,20,N,,,52,
2021,44967079,146621206,1,2021-10-25,3,N,13B,36,33,M,20,20,R,,,33,
2021,45654825,149223844,1,2021-07-16,1,N,35A,28,25,M,10,10,N,,,25,
2021,45654826,149223848,1,2021-07-17,1,N,13B,61,58,M,10,20,N,,,58,
2021,45654827,149223850,1,2021-07-17,1,N,13B,31,28,F,10,10,N,,,28,
2021,45654829,149223866,1,2021-07-19,1,N,290,35,32,M,10,20,N,,,32,
2021,44967080,146621212,1,2021-10-27,3,N,13B,35,32,F,20,20,N,,,32,
2021,45654830,149223868,1,2021-07-19,1,N,35A,34,31,M,20,20,R,,,31,
2021,45654831,149223870,1,2021-07-19,1,N,35A,33,30,M,10,20,N,,,30,
2021,45654832,149223872,1,2021-07-19,1,N,35A,27,24,M,10,10,R,,,24,
2021,44967081,146621225,1,2021-11-02,3,N,13B,37,34,M,20,20,N,,,34,
2021,45654833,149223873,1,2021-07-19,1,N,13B,37,34,M,10,20,R,,,34,
2021,45654834,149223875,1,2021-07-19,1,N,23C,23,20,M,20,20,R,,,20,
2021,45654835,149223879,1,2021-07-20,3,N,35A,31,28,M,20,20,N,,,28,
2021,45654836,149223882,1,2021-07-20,1,N,35A,27,24,M,10,20,N,,,24,
2021,45654837,149223883,1,2021-07-20,1,N,35A,26,23,M,10,20,N,,,23,
2021,45654838,149223883,2,2021-07-20,1,N,90Z,31,28,M,20,20,N,,,28,
2021,44967082,146621246,1,2021-10-30,1,N,13B,33,30,F,20,20,R,,,30,
2021,45654839,149223885,1,2021-07-21,1,N,13B,37,34,M,10,10,R,,,34,
2021,44967083,146621247,1,2021-10-31,1,N,240,19,16,M,20,20,R,R,,16,
2021,45654840,149223889,1,2021-07-21,1,N,13A,32,29,M,20,20,N,,,29,
2021,45654841,149223890,1,2021-07-21,1,N,26F,33,30,F,10,20,N,,,30,
2021,45654842,149223890,2,2021-07-21,1,N,26F,24,21,M,10,20,N,,,21,
2021,45654843,149223904,1,2021-07-22,1,N,13B,24,21,M,10,20,R,,,21,
2021,44967084,146621268,1,2021-11-04,1,N,35B,42,39,F,20,20,N,,,39,
2021,44967085,146621268,2,2021-11-04,1,N,35A,53,50,M,20,20,R,,,50,
2021,45654844,149223922,1,2021-07-25,1,N,13B,42,39,F,20,20,R,,,39,
2021,44967086,146621280,1,2021-11-09,1,N,290,55,52,M,20,20,R,,,52,
2021,44967087,146621282,1,2021-11-10,3,N,13B,55,52,M,20,20,R,,,52,
2021,45654845,149223923,1,2021-07-25,1,N,200,55,52,M,10,20,N,,,52,
2021,45654846,149223926,1,2021-07-25,1,N,13C,35,32,M,10,10,R,,,32,
2021,45654847,149223928,1,2021-07-25,1,N,13B,61,58,M,20,20,R,,,58,
2021,45327815,148018083,1,2021-11-04,1,N,23C,46,43,M,20,20,N,,,43,
2021,45654848,149223934,1,2021-07-26,1,N,35A,51,48,F,10,20,N,,,48,
2021,44967089,146621298,1,2021-11-04,1,N,23C,35,32,F,20,20,N,,,32,
2021,45654849,149223941,1,2021-07-26,1,N,520,38,35,M,20,20,N,,,35,
2021,46055086,150571692,1,2021-07-27,1,N,120,34,31,M,20,20,N,,,31,
2021,44967090,146621310,1,2021-11-05,1,N,13B,39,36,F,40,20,R,,,36,
2021,46055087,150571692,2,2021-07-27,1,N,120,36,33,M,20,20,N,,,33,
2021,44967091,146621313,1,2021-11-06,1,N,13B,45,42,M,20,20,N,,,42,
2021,46055088,150571692,3,2021-07-27,1,N,120,33,30,M,20,20,N,,,30,
2021,45654853,149223943,1,2021-07-27,1,N,13B,26,23,M,20,20,N,,,23,
2021,45654854,149223948,1,2021-07-27,1,N,13A,21,18,F,20,20,N,,,18,
2021,45654855,149223952,1,2021-07-28,1,N,13B,21,18,F,10,20,R,,,18,
2021,44967093,146621326,1,2021-11-07,1,N,13B,30,27,M,10,20,R,,,27,
2021,45654856,149223959,1,2021-07-29,1,N,13C,47,44,M,20,20,N,,,44,
2021,45654857,149223962,1,2021-07-29,1,N,35A,34,31,F,10,20,N,,,31,
2021,45654858,149223967,1,2021-07-29,1,N,35A,30,27,M,10,20,R,,,27,
2021,45654859,149223971,1,2021-07-30,3,N,290,33,30,F,20,20,R,,,30,
2021,45654860,149223972,1,2021-07-30,1,N,13B,43,40,M,10,20,R,,,40,
2021,45654861,149223973,1,2021-07-30,1,N,35A,36,33,M,10,10,N,,,33,
2021,45654862,149223976,1,2021-07-30,1,N,520,23,20,M,20,20,N,,,20,
2021,45654863,149223981,1,2021-07-30,1,N,35A,27,24,M,10,20,N,,,24,
2021,45654864,149223983,1,2021-07-31,1,N,290,31,28,F,20,20,R,,,28,
2021,44967097,146621367,1,2021-11-10,1,N,290,24,21,F,20,20,N,,,21,
2021,44967098,146621368,1,2021-11-09,1,N,13C,37,34,M,10,20,N,,,34,
