data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2021,5,149123552,26.600,1,12760578
2021,17,149123633,7.500,1,12760581
2021,1,143562233,0.300,1,11996404
2021,5,149669834,611.000,1,12841066
2021,5,147509558,2.600,1,12540000
2021,17,149669860,0.100,1,12841067
2021,5,149992675,16.000,1,12886641
2021,5,149669942,28.900,1,12841069
2021,12,148539356,5.000,1,12685497
2021,5,149670015,202.800,1,12841070
2021,11,148539363,5.000,1,12685498
2021,5,148539363,30.000,1,12685499
2021,1,148539369,6.500,1,12685500
2021,17,149670032,1.000,1,12841071
2021,1,149670046,1.000,1,12841072
2021,12,149670060,0.200,1,12841073
2021,5,149992680,6.000,1,12886642
2021,2,149992681,18.000,1,12886643
2021,5,148539396,2.000,1,12685501
2021,5,148539452,5.000,1,12685504
2021,1,149992682,2.000,1,12886644
2021,12,149670163,0.100,1,12841082
2021,5,147509731,90.000,1,12540005
2021,5,149992688,12.500,1,12886645
2021,5,149670264,42.000,1,12841086
2021,12,147509739,0.700,1,12540006
2021,2,149670314,184.800,1,12841088
2021,11,149670314,6.000,9,12841089
2021,12,149670329,29.900,1,12841090
2021,17,149992914,2.100,1,12886666
2021,8,149670478,1.000,1,12841098
2021,2,147509813,0.500,1,12540008
2021,4,147509838,1.000,11,12540009
2021,1,147280315,0.250,1,12511156
2021,17,149670504,0.500,1,12841099
2021,5,147280320,4.900,1,12511157
2021,5,149670559,1.000,1,12841101
2021,5,147509949,9.900,1,12540013
2021,2,149122577,2.800,1,12760477
2021,17,149670559,1.000,9,12841102
2021,17,149670639,1.500,1,12841107
2021,5,147510026,1.000,1,12540017
2021,5,147280329,1.000,1,12511158
2021,5,149670676,8.300,1,12841111
2021,5,147280330,2.000,1,12511159
2021,5,147510037,1.000,1,12540018
2021,12,149670676,2.500,1,12841112
2021,5,149670738,0.010,1,12841118
2021,12,149670770,9.000,9,12841123
2021,2,147510111,15.000,1,12540020
2021,1,149995557,42.000,1,12886853
2021,1,147510119,0.500,1,12540021
2021,4,147510119,0.500,1,12540022
2021,5,147280342,1.000,11,12511160
2021,12,147510131,7.500,1,12540024
2021,4,147510131,0.600,1,12540025
2021,5,149670813,4.000,1,12841124
2021,5,147510222,100.000,1,12540037
2021,11,149670876,132.000,9,12841128
2021,5,149670878,1.000,1,12841129
2021,2,149670988,132.300,1,12841139
2021,5,147510223,5.000,1,12540038
2021,12,149670988,325.400,1,12841140
2021,5,149670988,60.000,1,12841141
2021,1,149671012,9.600,1,12841144
2021,17,147510270,1.000,11,12540039
2021,5,147510273,10.900,1,12540040
2021,4,149671012,10.000,1,12841145
2021,5,149671012,94.300,1,12841146
2021,1,149671031,0.800,1,12841147
2021,1,149671095,0.600,1,12841155
2021,1,147510318,0.030,1,12540044
2021,2,147510327,9.000,1,12540045
2021,17,149671122,0.500,1,12841157
2021,17,149671156,1.000,1,12841161
2021,1,149671202,3.100,1,12841165
2021,1,146362818,0.500,1,12386456
2021,1,147510358,3.000,1,12540046
2021,5,146330016,56.500,1,12380601
2021,17,147510369,2.500,1,12540048
2021,17,146362829,0.400,1,12386457
2021,5,147510378,62.000,1,12540049
2021,5,147510387,1.000,11,12540051
2021,1,147510390,8.800,1,12540052
2021,5,147510392,7.000,1,12540053
2021,5,147510404,3.550,1,12540054
2021,5,148539458,9.000,1,12685506
2021,16,148539458,5.000,9,12685507
2021,12,146514736,1.000,1,12403265
2021,12,143574453,0.001,1,11997259
2021,5,148539459,79.000,1,12685508
2021,16,143574480,4.250,9,11997260
2021,5,143562369,0.001,1,11996410
2021,5,143562371,0.001,1,11996411
2021,5,143562373,0.001,1,11996412
2021,1,143574502,3.400,1,11997261
2021,5,143562377,0.001,1,11996413
2021,5,143562381,0.001,1,11996414
2021,5,143562394,0.001,1,11996416
2021,5,143562406,0.001,1,11996419
2021,2,146331184,0.040,1,12380698
2021,5,143562435,0.001,1,11996420
2021,5,143562443,0.001,1,11996421
2021,5,143562445,0.001,1,11996422
2021,5,143562452,30.000,1,11996423
2021,5,143562455,30.000,1,11996424
2021,5,143574565,25.900,1,11997263
2021,5,143562461,0.001,1,11996426
2021,5,143562470,0.001,1,11996427
2021,5,143562485,0.001,1,11996428
2021,5,143562488,0.001,1,11996429
2021,5,143562493,0.001,1,11996430
2021,5,143562513,0.001,1,11996431
2021,5,143562521,0.001,1,11996432
2021,5,143562539,0.001,1,11996433
2021,5,143562552,0.001,1,11996434
2021,5,143562566,0.001,1,11996435
2021,5,143651383,0.001,1,12003708
2021,5,143651384,0.001,1,12003709
2021,16,143651385,0.001,9,12003710
2021,4,146331198,0.500,1,12380699
2021,17,147280424,0.100,1,12511161
2021,12,147280424,0.100,1,12511162
2021,12,146331200,1.800,1,12380700
2021,17,146331226,1.000,9,12380701
2021,17,149996842,1.000,9,12886905
2021,5,149996842,4.000,1,12886906
2021,12,146331228,46.011,1,12380704
2021,12,146331233,5.500,1,12380705
2021,5,146331234,9.700,1,12380706
2021,14,146331260,24.000,9,12380707
2021,5,146331276,2.300,1,12380708
2021,12,148553084,2.000,1,12686807
2021,17,149717171,1.000,9,12845594
2021,5,149717179,1.000,1,12845596
2021,5,149717183,28.004,1,12845597
2021,1,149996846,1.000,1,12886907
2021,5,149717206,1.700,1,12845603
2021,8,149717247,20.000,9,12845605
2021,4,148532376,0.100,1,12684752
2021,5,148532376,5.800,1,12684753
2021,5,149717258,18.800,1,12845608
2021,5,148532389,8.500,1,12684754
2021,1,148532393,0.900,1,12684755
2021,5,149717261,3011.600,1,12845609
2021,2,148532477,14.000,1,12684757
2021,4,148532489,1.000,1,12684758
2021,5,148532496,361.000,1,12684759
2021,2,149717278,47.500,1,12845610
2021,5,148532498,20.800,1,12684760
2021,5,148532506,1.800,1,12684761
2021,5,148532507,16.700,1,12684762
2021,2,148532508,21.500,1,12684763
2021,1,148532512,1.000,1,12684764
2021,4,148532518,2.800,1,12684765
2021,6,148532518,0.390,1,12684766
2021,5,149717280,201.900,1,12845611
2021,5,148532526,11.900,1,12684767
2021,5,148532528,59.000,1,12684768
2021,5,148532532,4.000,1,12684769
2021,4,148532551,43.000,1,12684770
2021,15,149717298,39.000,9,12845612
2021,12,148532559,22.000,9,12684771
2021,15,148532559,15.500,9,12684772
2021,17,149717299,8.200,9,12845613
2021,5,148532572,17.100,1,12684773
2021,5,148532589,5.000,1,12684774
2021,5,148532596,1.500,1,12684776
2021,11,148532597,60.000,1,12684777
2021,2,148532597,0.500,1,12684778
2021,12,148532597,8.000,9,12684779
2021,5,148532612,29.700,1,12684780
2021,1,148532614,4.000,1,12684781
2021,5,148532618,14.800,1,12684782
2021,2,149717316,1.100,1,12845614
2021,12,148532636,0.600,1,12684783
2021,4,148532650,1.400,1,12684784
2021,12,149717324,2.100,1,12845615
2021,1,149996856,0.500,1,12886908
2021,1,149996868,1.500,1,12886909
2021,2,149996878,1.200,1,12886910
2021,5,149996924,10.100,1,12886911
2021,4,148532669,4.200,1,12684786
2021,4,148532688,0.600,1,12684790
2021,4,148532692,1.000,1,12684791
2021,16,148532692,1.000,1,12684792
2021,8,149996936,2.000,9,12886912
2021,5,143579782,0.010,1,11997652
2021,4,148532694,6.000,1,12684793
2021,4,148532697,1.000,1,12684794
2021,2,148532705,1.000,1,12684795
2021,5,148532724,10.200,1,12684796
2021,5,148532745,129.000,1,12684797
2021,1,143579784,0.500,1,11997653
2021,5,148546244,21.500,1,12686116
2021,4,148532746,1.000,1,12684798
2021,17,143579787,18.930,1,11997655
2021,12,143579788,0.590,1,11997656
2021,1,143579793,1.700,1,11997658
2021,4,143579793,0.900,1,11997659
2021,5,148546245,23.500,1,12686117
2021,5,148532756,4.400,1,12684799
2021,12,143579838,4.150,1,11997661
2021,5,148532178,21.600,1,12684728
2021,5,148532183,87.000,1,12684730
2021,4,148532184,0.900,1,12684731
2021,1,148532184,0.100,1,12684732
2021,1,143579859,0.400,1,11997662
2021,4,148532187,1.000,1,12684733
2021,16,148532188,2.000,9,12684734
2021,1,148532196,1.000,9,12684735
2021,5,148532253,260.000,1,12684736
2021,1,148532254,0.500,1,12684737
2021,12,143579860,1.200,1,11997663
2021,1,143579863,0.520,1,11997664
2021,12,143579870,1.900,1,11997666
2021,12,143579882,2.000,1,11997667
2021,2,148532302,1.000,9,12684738
2021,5,149996952,84.530,1,12886913
2021,2,143579885,5.700,1,11997669
2021,5,148532308,2.100,1,12684739
2021,4,143579885,10.600,1,11997670
2021,12,143579885,220.000,1,11997671
2021,5,143579909,108.770,1,11997672
2021,5,148532312,132.000,1,12684740
2021,5,148532316,11.000,1,12684741
2021,4,148532319,0.400,1,12684742
2021,12,148532322,5.000,9,12684743
2021,5,148532322,3.000,1,12684744
2021,5,148532323,35.500,1,12684745
2021,5,148532326,23.000,1,12684746
2021,5,148532327,7.200,1,12684747
2021,5,143579917,91.960,1,11997673
2021,5,143579932,45.700,1,11997674
2021,4,143579933,0.700,1,11997675
2021,12,148546246,1.500,1,12686118
2021,12,143579949,0.100,1,11997677
2021,12,143579953,1.340,1,11997678
2021,4,143579953,1.190,1,11997679
2021,1,143579981,1.100,1,11997680
2021,1,143579988,4.570,1,11997681
2021,11,143580010,1.000,9,11997682
2021,4,143580011,2.500,1,11997683
2021,17,143580012,1.000,9,11997684
2021,12,143580019,1.281,1,11997685
2021,5,143580045,5.190,1,11997686
2021,4,143580056,0.001,1,11997687
2021,12,143580063,0.500,1,11997688
2021,12,143580080,105.700,1,11997689
2021,12,146333051,2.100,1,12380784
2021,1,146333061,1.170,1,12380785
2021,5,148546247,18.400,1,12686119
2021,5,146333104,1.860,1,12380787
2021,4,146333106,1.000,1,12380788
2021,4,146333112,9.400,1,12380789
2021,1,146333112,64.400,1,12380790
2021,5,146333112,6.400,1,12380791
2021,5,146333125,759.900,1,12380792
2021,12,148546251,4.500,1,12686120
2021,5,149734068,1.000,1,12848803
2021,17,146333133,6.930,1,12380795
2021,12,148546252,1.000,9,12686121
2021,8,149996954,3.000,9,12886914
2021,17,146333180,1.000,9,12380798
2021,1,146333191,5.010,1,12380799
2021,5,146333192,0.640,1,12380800
2021,5,146333231,16.540,1,12380801
2021,1,146333232,8.570,1,12380802
2021,5,148546254,12.200,1,12686122
2021,12,148546255,10.000,9,12686123
2021,8,148546255,19.000,9,12686124
2021,14,148546255,164.000,9,12686125
2021,17,148546256,1.000,9,12686126
2021,4,146333267,0.350,1,12380808
2021,17,146333277,1.000,9,12380810
2021,5,146333346,15.000,1,12380811
2021,13,148546266,7.000,9,12686127
2021,2,148546266,26.200,1,12686128
2021,5,148546289,18.420,1,12686130
2021,8,143562704,21.000,9,11996474
2021,5,143562707,8.900,1,11996475
2021,5,143562818,54.700,1,11996478
2021,12,148546303,3.990,1,12686131
2021,1,148546306,0.500,1,12686132
2021,1,148546430,0.500,1,12686137
2021,5,143562845,21.100,1,11996479
2021,1,143562855,3.270,1,11996480
2021,16,143562855,3.270,9,11996481
2021,2,143562863,0.130,1,11996482
2021,5,143562867,1.000,1,11996483
2021,5,143562892,95.000,1,11996485
2021,4,148546432,1.100,1,12686138
2021,12,148546435,6.140,1,12686139
2021,12,148546436,1.000,1,12686140
2021,12,148546474,4.000,9,12686141
2021,12,148546483,4.800,1,12686142
2021,4,148546501,0.500,1,12686143
2021,12,148546517,4.000,9,12686144
2021,5,148546537,290.400,1,12686145
2021,5,149996958,113.480,3,12886915
2021,5,148546574,1.166,3,12686147
2021,5,148546601,1.000,1,12686149
2021,1,148546610,1.000,9,12686150
2021,12,148546626,0.800,1,12686151
2021,4,148776198,1.000,3,12709053
2021,12,148776207,1.100,1,12709054
2021,1,148776207,12.500,1,12709055
2021,12,148776227,13.000,1,12709056
2021,5,149996968,2.500,1,12886917
2021,5,149996969,1.000,3,12886918
2021,5,148776236,8.500,1,12709057
2021,5,149996981,10.000,1,12886919
2021,1,148776252,13.500,1,12709058
2021,5,149669394,1.000,11,12841044
2021,5,149669395,5.500,1,12841045
2021,5,149669397,5.000,1,12841046
2021,5,149669398,4.000,1,12841047
2021,5,148776255,4.000,1,12709059
2021,5,147510895,20.000,1,12540100
2021,5,148776263,795.700,1,12709060
2021,4,148776272,3.000,1,12709061
2021,15,148776287,3.000,9,12709062
2021,5,147510926,10.000,1,12540102
2021,5,147510933,11.000,1,12540103
2021,5,148776289,1.000,1,12709063
2021,5,148776298,1113.100,1,12709064
2021,4,147510951,2.500,1,12540105
2021,5,147510954,2.000,1,12540106
2021,2,148776315,1.000,1,12709065
2021,5,147510970,2.500,1,12540108
2021,12,147510970,0.500,1,12540109
2021,5,147510974,0.500,4,12540110
2021,5,147510975,11.000,1,12540111
2021,5,147510981,5.000,1,12540112
2021,5,147511015,2.000,1,12540114
2021,1,148776321,3.000,9,12709066
2021,5,148776329,54.100,1,12709067
2021,4,148776395,1.000,1,12709068
2021,5,147511079,8.000,1,12540117
2021,5,147511097,2.000,1,12540118
2021,4,148776402,4.900,1,12709070
2021,17,148776409,1.000,1,12709071
2021,5,147511122,24.000,1,12540119
2021,4,148776417,0.900,1,12709073
2021,4,148776427,1.000,1,12709075
2021,4,148776429,0.400,1,12709076
2021,12,148776430,0.100,1,12709077
2021,4,148776430,2.300,1,12709078
2021,5,148775865,15.500,1,12709027
2021,1,148775893,3.100,1,12709028
2021,5,146364801,2.000,1,12386781
2021,8,148775893,0.700,1,12709029
2021,5,148775894,43.000,1,12709031
2021,4,148775918,9.800,1,12709032
2021,5,147511132,3.000,1,12540120
2021,5,148775956,14.500,1,12709033
2021,5,147511142,10.000,1,12540121
2021,5,147511155,2.000,1,12540124
2021,5,147511157,4.300,1,12540125
2021,5,147511164,5.000,1,12540126
2021,5,147511170,60.000,1,12540127
2021,5,147511173,1.000,1,12540128
2021,5,148775959,11.200,1,12709034
2021,1,149996963,0.790,1,12886916
2021,5,147511220,2.200,1,12540129
2021,5,149734111,1.000,1,12848805
2021,5,147511227,9.000,1,12540130
2021,5,147511243,3.000,1,12540131
2021,5,147511246,23.000,1,12540132
2021,5,147511251,2.000,1,12540133
2021,5,147511253,3.000,1,12540134
2021,5,147511256,15.000,1,12540135
2021,5,147511271,14.000,1,12540136
2021,4,148775978,1.200,1,12709036
2021,5,148775983,8.000,1,12709037
2021,4,148775995,1.800,1,12709038
2021,2,148775995,20.900,1,12709039
2021,12,148775995,4.400,1,12709040
2021,2,148776001,0.500,1,12709041
2021,5,149734119,718.690,1,12848808
2021,1,148776018,0.470,1,12709043
2021,1,148776049,14.630,1,12709044
2021,5,148776079,4.200,1,12709045
2021,17,148776092,1.000,9,12709046
2021,1,148776099,2.250,1,12709047
2021,2,148776152,1.000,1,12709048
2021,8,148776154,1.000,9,12709049
2021,2,148776163,3.380,1,12709050
2021,1,148776165,1.000,1,12709051
2021,17,149145195,3.000,7,12762483
2021,2,143564535,5.000,1,11996668
2021,4,143564535,5.000,1,11996669
2021,5,143564536,9.000,1,11996670
2021,1,143564542,1.000,1,11996672
2021,8,143564552,13.000,9,11996673
2021,1,143564553,9.000,1,11996674
2021,4,143564553,9.000,1,11996675
2021,5,143564559,4.000,1,11996678
2021,5,143564560,8.000,1,11996679
2021,12,143564560,8.000,9,11996680
2021,5,143564578,4.000,1,11996684
2021,4,143564586,1.000,1,11996685
2021,4,143564603,1.000,1,11996686
2021,5,143564609,437.000,1,11996688
2021,5,143564647,3.000,1,11996690
2021,10,143564659,1.000,1,11996693
2021,8,149145195,5.000,9,12762484
2021,2,149145196,41.700,1,12762485
2021,8,149145202,1.000,9,12762486
2021,5,143564666,14.000,1,11996694
2021,5,143564669,4.000,1,11996695
2021,4,150032699,12.300,1,12890200
2021,4,143564676,9.000,1,11996696
2021,1,143564676,9.000,1,11996697
2021,5,143564676,9.000,1,11996698
2021,5,143564679,3.000,1,11996699
2021,10,143564684,1.000,1,11996700
2021,1,143564717,3.000,1,11996701
2021,4,143564731,1.000,1,11996702
2021,2,150032699,201.200,1,12890201
2021,12,149145220,2.830,1,12762489
2021,5,143564750,15.000,1,11996703
2021,5,149144928,10.900,1,12762447
2021,5,143564765,3.000,1,11996704
2021,5,143564767,84.000,1,11996705
2021,16,146327050,3.000,1,12380485
2021,5,146327050,3.000,1,12380486
2021,2,146327051,1.000,1,12380487
2021,8,146327059,17.000,9,12380488
2021,1,146327059,17.000,1,12380489
2021,5,146327059,17.000,1,12380490
2021,5,146327062,1.000,1,12380491
2021,8,146327062,1.000,9,12380492
2021,5,146327065,1.000,1,12380493
2021,8,146327065,1.000,3,12380494
2021,12,146327067,24.000,9,12380495
2021,5,146327080,20.000,1,12380496
2021,1,146458843,1.000,8,12396896
2021,1,148532817,1.000,1,12684803
2021,8,148532818,1.000,1,12684804
2021,8,149144929,3.000,9,12762448
2021,1,143579742,0.500,1,11997647
2021,5,143579743,99.600,1,11997648
2021,11,143579748,0.400,1,11997649
2021,5,143579755,857.100,1,11997650
2021,11,146332995,37.510,1,12380775
2021,5,146333014,30.020,1,12380776
2021,4,148532823,1.000,1,12684805
2021,5,146333026,213.300,1,12380777
2021,12,149144932,0.870,1,12762449
2021,1,148532849,1.000,1,12684807
2021,5,148532849,1.000,1,12684808
2021,13,148532849,1.000,9,12684809
2021,8,148532861,1.000,1,12684810
2021,13,148532861,1.000,9,12684811
2021,12,146333044,20.390,1,12380779
2021,12,146333045,1.000,1,12380780
2021,5,148539797,1.000,1,12685551
2021,8,148539797,1.000,9,12685552
2021,2,146333046,0.190,1,12380781
2021,5,146333047,1.000,1,12380782
2021,5,146333048,2814.900,1,12380783
2021,5,148776441,234.330,1,12709079
2021,5,148776442,131.540,1,12709080
2021,15,148539806,5.000,9,12685553
2021,5,149144937,99.300,1,12762450
2021,5,148539815,11.000,1,12685554
2021,5,148539826,3.000,1,12685555
2021,11,148539834,13.000,9,12685557
2021,4,148539857,3.000,1,12685558
2021,16,148539861,3.000,3,12685559
2021,5,149144938,1.400,1,12762451
2021,17,149144949,1.000,3,12762452
2021,5,149145015,495.230,1,12762453
2021,5,148551119,2.000,1,12686508
2021,5,148551127,2.000,1,12686509
2021,1,148551131,1.000,1,12686510
2021,5,148551132,10.000,1,12686511
2021,5,148551138,4.000,1,12686512
2021,5,148551139,11.000,1,12686513
2021,5,148776611,17.000,1,12709086
2021,1,148776614,1.000,1,12709087
2021,5,148776617,23.000,1,12709088
2021,2,148776621,1.000,1,12709089
2021,5,148776622,6.000,1,12709090
2021,2,148776624,8.000,1,12709091
2021,5,148776626,24.000,1,12709092
2021,1,148776630,1.000,1,12709093
2021,8,149145016,13.140,1,12762454
2021,5,149140764,1.000,1,12762001
2021,5,149145027,14.310,1,12762455
2021,1,149140765,1.000,1,12762002
2021,2,149140771,1.000,1,12762003
2021,5,149140772,1.000,1,12762004
2021,5,149140773,1.000,1,12762005
2021,4,149145029,0.570,1,12762456
2021,8,149145029,1.354,7,12762457
2021,5,149140776,23.000,1,12762006
2021,5,149145030,62.010,1,12762458
2021,2,149145054,27.300,1,12762459
2021,5,149140777,10.000,1,12762007
2021,5,149140783,92.000,1,12762008
2021,5,149140784,88.000,1,12762009
2021,5,149140787,80.000,1,12762010
2021,5,149145055,9.600,1,12762460
2021,4,149140791,1.000,1,12762011
2021,5,149145057,172.000,1,12762462
2021,5,149145069,27.930,1,12762465
2021,5,149140797,23.000,1,12762013
2021,5,149145071,53.069,1,12762467
2021,2,149145076,0.270,1,12762468
2021,5,149713626,2.000,1,12844556
2021,12,149145076,2.438,5,12762469
2021,5,149145096,2.420,1,12762470
2021,5,149713627,5.000,1,12844557
2021,2,149713634,1.000,1,12844560
2021,5,149713634,1.000,1,12844561
2021,12,149145101,30.300,1,12762471
2021,9,149145102,5.000,9,12762472
2021,5,149145104,18.100,1,12762473
2021,5,149145110,6.220,1,12762474
2021,5,149145115,50.000,1,12762475
2021,5,149145117,118.900,1,12762476
2021,5,149145122,6.190,1,12762477
2021,5,149145126,4.540,1,12762478
