data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,5,153791789,67.000,1,13457219
2022,1,153791797,18.800,1,13457220
2022,12,150450483,1.000,1,12945351
2022,2,150612803,1.000,1,12965915
2022,5,151546475,1.000,1,13111740
2022,1,152541706,1.000,1,13266315
2022,8,152541713,30.000,1,13266316
2022,17,152541713,1.000,1,13266317
2022,4,152541713,1.300,1,13266318
2022,4,156267105,6.000,1,13818250
2022,8,156267106,1.000,1,13818251
2022,12,165174273,1.000,11,15029627
2022,4,147522255,1.000,1,12541434
2022,4,147024800,6.500,1,12470923
2022,10,147522259,5.000,1,12541435
2022,16,165174274,2.000,1,15029628
2022,12,165174275,1.000,11,15029629
2022,12,165174278,1.000,1,15029630
2022,4,165174280,1.000,9,15029631
2022,12,165174280,1.000,1,15029632
2022,5,165174281,2.000,1,15029633
2022,12,165764950,1.000,1,15119153
2022,5,149733999,5.000,1,12848800
2022,12,165174285,1.000,1,15029635
2022,14,165764951,3.000,9,15119154
2022,12,165764951,1.000,1,15119155
2022,12,165174288,1.700,1,15029638
2022,8,165174288,1.000,1,15029639
2022,5,165174288,4.000,1,15029640
2022,12,165174291,1.000,1,15029641
2022,2,165174292,1.000,1,15029642
2022,12,165174295,1.000,1,15029643
2022,5,165174297,1.000,1,15029644
2022,12,165174298,1.000,1,15029645
2022,15,165174299,4.000,9,15029646
2022,12,165174299,1.000,1,15029647
2022,12,165174300,1.000,1,15029648
2022,12,165174302,7.250,1,15029649
2022,12,165174303,1.000,1,15029650
2022,12,165174304,1.000,1,15029651
2022,8,165174307,2.000,9,15029652
2022,12,165174307,1.000,1,15029653
2022,1,165174308,2.000,1,15029654
2022,2,165174309,6.000,1,15029655
2022,12,165174309,1.000,1,15029656
2022,1,165174310,2.050,1,15029657
2022,5,165174310,1.000,1,15029658
2022,12,165174311,1.000,9,15029659
2022,8,165174311,8.000,9,15029660
2022,12,165174312,1.000,1,15029661
2022,12,165174315,2.000,1,15029662
2022,12,165174317,3.000,9,15029663
2022,12,165174318,2.000,1,15029664
2022,12,165174320,1.000,1,15029665
2022,12,165174322,1.000,1,15029666
2022,5,165174322,1.000,1,15029667
2022,8,165460552,3.000,1,15069773
2022,8,165460553,5.000,1,15069774
2022,17,159827752,1.000,1,14310287
2022,5,151535284,2.400,1,13109766
2022,4,151394205,0.100,1,13092341
2022,4,151613922,1.000,11,13120965
2022,12,151613922,1.000,11,13120966
2022,16,151613922,1.000,9,13120967
2022,5,157163232,2.000,1,13945817
2022,5,152226641,6.000,1,13221073
2022,5,152334649,15.000,1,13233514
2022,4,152364693,2.000,9,13238026
2022,4,153268051,1.000,9,13384049
2022,4,152647265,1.000,9,13281206
2022,4,153023006,1.000,9,13337264
2022,4,153655424,1.000,9,13438654
2022,4,153655430,3.000,9,13438655
2022,4,154102134,1.000,9,13508987
2022,4,156041142,13.000,1,13787138
2022,4,156041143,1.000,1,13787139
2022,5,156041144,6.500,1,13787140
2022,4,156041152,1.000,1,13787141
2022,17,156041153,1.000,9,13787142
2022,4,156045656,1.000,9,13788098
2022,5,156045661,6.500,1,13788099
2022,12,156045665,86.000,1,13788100
2022,4,156045665,86.000,1,13788101
2022,4,157658138,2.000,1,14019749
2022,2,156045671,2.000,9,13788102
2022,4,156045673,6.600,1,13788103
2022,7,156209171,1.000,9,13811941
2022,4,156271767,1.000,1,13818938
2022,5,156199097,7.400,1,13810638
2022,5,156395731,1333.200,1,13834115
2022,5,156199098,59.200,1,13810639
2022,12,151535302,2.100,1,13109771
2022,5,151546094,204.800,1,13111686
2022,17,156465977,1.000,9,13845183
2022,12,156165565,1.700,1,13804386
2022,7,151546107,0.500,9,13111689
2022,12,158135626,0.900,1,14079800
2022,5,157314382,21.500,1,13966668
2022,7,152311989,1.750,9,13230905
2022,2,157539822,0.900,1,14000946
2022,5,157539822,0.900,1,14000947
2022,5,152311998,10.000,1,13230906
2022,1,156209052,71.600,1,13811933
2022,2,156209052,78.200,1,13811934
2022,5,152312015,2.000,1,13230907
2022,4,158742816,5.200,1,14160616
2022,12,156209054,2.200,1,13811935
2022,5,159503847,3.500,1,14263102
2022,4,159503851,3.000,1,14263103
2022,5,159503856,12.000,1,14263104
2022,5,156266872,1.000,1,13818216
2022,5,159576617,0.700,1,14272949
2022,12,156266874,12.000,9,13818217
2022,5,156266875,11.900,1,13818218
2022,2,156266877,81.100,1,13818219
2022,5,156209064,22.700,1,13811937
2022,5,156209069,5.300,1,13811938
2022,5,156266878,20.500,1,13818220
2022,5,156266881,32.500,1,13818221
2022,12,156266882,1.000,1,13818222
2022,17,156266882,1.000,1,13818223
2022,5,156266883,12.600,1,13818224
2022,5,156266886,12.100,1,13818225
2022,2,160102306,2.000,9,14346079
2022,4,160102308,1.000,11,14346080
2022,2,162339500,0.500,1,14652391
2022,5,162339501,301.180,1,14652392
2022,17,157061145,0.200,1,13930255
2022,5,156738113,3.800,1,13881850
2022,17,156921148,19.000,9,13907893
2022,5,156397485,4.900,1,13834429
2022,5,157062458,84.000,1,13930383
2022,5,156336352,1.000,1,13827579
2022,2,151607112,4.000,1,13119849
2022,5,151607134,5.400,1,13119850
2022,2,151607142,0.500,1,13119851
2022,5,157061149,4.100,1,13930256
2022,4,157648774,1.000,1,14018390
2022,5,151952355,1.000,1,13178984
2022,5,156266911,3.900,1,13818226
2022,17,157061152,1.000,9,13930258
2022,5,156409803,84.300,1,13835820
2022,1,156745695,5.000,1,13883158
2022,12,156745695,2.500,1,13883159
2022,5,156745695,2.500,1,13883160
2022,1,156745696,9.300,1,13883161
2022,15,156921150,14.000,9,13907894
2022,5,156409817,14.700,1,13835825
2022,12,157021751,1.100,1,13923146
2022,12,157021752,41.800,1,13923147
2022,1,156446712,31.000,1,13841439
2022,10,152998286,5.000,1,13332022
2022,1,154022623,13.000,1,13491507
2022,5,154022636,4.000,1,13491509
2022,5,154022646,120.800,1,13491516
2022,5,155287332,10.000,1,13679613
2022,5,157021757,2.000,1,13923148
2022,5,156446717,4.000,1,13841440
2022,5,156397812,44.400,1,13834462
2022,5,156449578,0.160,1,13841869
2022,5,156397814,2.200,1,13834463
2022,12,157648775,7.700,1,14018391
2022,5,156397819,7.100,1,13834464
2022,12,157648776,37.200,1,14018392
2022,17,157648777,2.000,1,14018393
2022,5,157648778,1.400,1,14018394
2022,12,156921155,1.000,1,13907895
2022,5,156397822,4.200,1,13834465
2022,4,156465589,0.400,1,13845126
2022,2,157398554,7.700,1,13979212
2022,1,157196712,2.700,1,13952284
2022,2,157398559,2.000,1,13979213
2022,12,157196715,9.000,1,13952285
2022,5,157196718,45.200,1,13952286
2022,5,158135632,21.100,1,14079801
2022,12,160007799,97.000,9,14332324
2022,17,157296274,2.000,1,13965085
2022,5,157209095,65.200,1,13954129
2022,5,157896349,138.300,1,14050443
2022,2,161229318,1.200,1,14511550
2022,5,161229321,11.000,1,14511552
2022,5,157296283,5.400,1,13965086
2022,5,161881387,2.000,1,14597927
2022,5,161229329,11.200,1,14511554
2022,5,157296284,47.600,1,13965087
2022,5,157296287,7.200,1,13965088
2022,5,157296293,1.000,1,13965089
2022,5,157648790,6.300,1,14018396
2022,12,157648794,1.000,9,14018397
2022,5,156446933,12.600,1,13841450
2022,5,156446958,4.600,1,13841451
2022,5,156446967,0.500,1,13841452
2022,5,156446968,29.200,1,13841453
2022,5,154962432,0.200,1,13635610
2022,2,154962434,0.490,1,13635611
2022,2,154962458,0.060,1,13635612
2022,5,155120814,0.500,1,13656075
2022,5,157021763,1.000,1,13923149
2022,2,155120819,6.150,1,13656076
2022,5,155120819,15.210,1,13656077
2022,5,155120833,4.000,1,13656079
2022,5,156985688,1.000,1,13915211
2022,5,158135648,1.000,1,14079802
2022,12,154021420,2.800,1,13491204
2022,5,157356649,2.000,1,13972771
2022,5,157356653,0.500,1,13972772
2022,2,157356663,0.800,1,13972773
2022,5,157209416,27.700,1,13954172
2022,5,158417091,6.600,1,14119816
2022,12,158417125,7.400,1,14119817
2022,5,158417132,3.800,1,14119818
2022,5,157896616,54.000,1,14050483
2022,7,157896617,0.740,1,14050484
2022,5,157896617,14.580,1,14050485
2022,12,159824293,10.000,9,14309875
2022,2,159857380,0.080,1,14315087
2022,5,162021920,5.900,1,14615149
2022,5,161728557,1.000,3,14576456
2022,5,161728561,33.700,1,14576457
2022,5,147024849,1.000,1,12470926
2022,5,149716333,18.180,1,12845411
2022,5,148777765,4.000,1,12709191
2022,5,148540859,6.500,1,12685622
2022,5,149716351,12.500,1,12845412
2022,5,149716352,6.900,1,12845413
2022,17,158290077,1.000,1,14098047
2022,2,154021803,0.700,1,13491285
2022,8,154021803,1.000,9,13491286
2022,5,154021824,424.900,1,13491290
2022,5,154021825,43.400,1,13491291
2022,12,154021825,1.000,9,13491292
2022,8,154021825,1.000,9,13491293
2022,5,154021862,928.900,1,13491295
2022,5,154535743,439.000,1,13571590
2022,5,150431940,1.000,1,12942438
2022,5,151338515,9.700,1,13082863
2022,5,151338523,5.000,1,13082865
2022,5,151513818,1.000,11,13106852
2022,5,151338528,0.900,1,13082866
2022,5,151338544,7.600,1,13082867
2022,1,154535787,48.200,1,13571591
2022,2,154535787,143.340,1,13571592
2022,1,154535793,9.500,1,13571593
2022,8,158290124,20.000,9,14098058
2022,17,154535808,10.800,1,13571597
2022,1,154535820,1.000,1,13571598
2022,2,154535843,1.500,1,13571599
2022,5,154535843,5.500,1,13571600
2022,2,154535899,6.000,1,13571601
2022,5,154535904,35.500,1,13571602
2022,5,154535909,72.000,1,13571603
2022,1,154535914,7.760,1,13571604
2022,2,154952271,27.500,1,13634373
2022,5,163247492,5.400,1,14762257
2022,17,163247492,2.000,9,14762258
2022,5,151731950,2.700,1,13140209
2022,5,151344572,1.000,11,13083750
2022,5,151731951,13.900,1,13140210
2022,5,154952295,4.100,1,13634374
2022,17,154952335,1.000,1,13634377
2022,4,154952335,3.500,1,13634378
2022,12,154952336,18.400,1,13634379
2022,5,154952336,1.000,1,13634380
2022,5,158290156,46.000,1,14098066
2022,5,152312102,202.400,1,13230919
2022,17,158371702,4.000,9,14108487
2022,12,158371702,0.900,1,14108488
2022,17,155012008,6.200,1,13641425
2022,8,155012031,8.000,9,13641426
2022,5,152364670,1.000,9,13238024
2022,17,161228810,19.000,1,14511468
2022,12,155012049,1.500,1,13641429
2022,5,158843394,3.000,1,14176602
2022,5,158843405,1.000,1,14176604
2022,1,159001328,2.200,1,14194859
2022,5,152353952,3.900,1,13236426
2022,1,158849424,1.000,1,14177032
2022,1,159001331,13.900,1,14194860
2022,1,159001332,13.600,1,14194861
2022,5,159001333,9.000,1,14194862
2022,5,159001368,30.700,1,14194863
2022,2,159001387,5.000,1,14194865
2022,12,159001406,1.000,1,14194866
2022,5,159001406,1.000,1,14194867
2022,16,159001406,12.000,1,14194868
2022,5,159001474,83.500,1,14194870
2022,4,152730201,0.787,1,13295478
2022,1,152730201,1.018,1,13295479
2022,11,159001475,8.700,1,14194871
2022,5,159001475,3.000,1,14194872
2022,8,159001507,0.100,1,14194873
2022,8,159005147,2.750,9,14195425
2022,4,164317858,8.000,1,14916167
2022,2,164317858,0.900,1,14916168
2022,12,153482548,0.700,1,13415073
2022,5,153667919,8.000,1,13439219
2022,8,154022714,2.000,9,13491524
2022,4,154119567,29.000,9,13512469
2022,5,154390323,2.750,1,13546895
2022,1,159005158,14.100,1,14195426
2022,5,154403771,8.500,1,13548800
2022,5,159005158,19.100,1,14195427
2022,5,159005159,4.300,1,14195429
2022,11,159005165,1.000,9,14195430
2022,2,159005165,1.000,1,14195431
2022,17,159005197,2.000,9,14195433
2022,5,154801445,3.000,9,13613934
2022,11,165195435,28.000,1,15032094
2022,5,163190206,1.000,11,14756045
2022,2,159005235,5.200,1,14195434
2022,5,155118998,1.000,11,13655877
2022,2,158719568,0.220,1,14159055
2022,2,159005258,9.720,1,14195435
2022,2,159005259,9.720,1,14195436
2022,12,159562179,1.000,1,14271272
2022,12,155361342,17.836,1,13686902
2022,4,159562194,0.400,1,14271273
2022,17,159562195,38.000,9,14271274
2022,5,159562195,71.000,1,14271275
2022,12,159562195,5.000,9,14271276
2022,5,159562200,1.000,1,14271277
2022,5,159551919,8.800,1,14269829
2022,12,159551919,0.900,1,14269830
2022,8,159551919,12.400,1,14269831
2022,1,159551954,4.500,1,14269832
2022,5,166697664,2.000,1,15254173
2022,2,159551954,4.300,1,14269833
2022,5,159551956,6.500,1,14269834
2022,8,159551956,1.000,9,14269835
2022,1,159551994,1.100,1,14269836
2022,1,156266987,0.200,1,13818237
2022,5,159351706,7.200,1,14247606
2022,5,155765502,1.240,1,13752321
2022,5,156057056,17.600,1,13789703
2022,5,159558579,226.900,1,14270814
2022,5,164401803,4.000,1,14926014
2022,5,164401804,60.880,1,14926015
2022,5,156397860,2.000,9,13834474
2022,5,165195438,1.100,1,15032095
2022,5,164401805,32.000,1,14926016
2022,4,159558581,1.100,1,14270815
2022,5,159558583,1.100,1,14270816
2022,12,159694404,1.200,1,14290308
2022,5,159694404,7.300,1,14290309
2022,16,159694406,3.000,9,14290310
2022,17,159694453,1.000,9,14290311
2022,5,156758821,6.800,1,13885444
2022,1,159694454,0.400,1,14290312
2022,1,159694462,2.500,1,14290313
2022,1,159694500,3.000,1,14290314
2022,5,166041757,1.300,1,15156766
2022,5,163190209,39.000,8,14756046
2022,5,165021126,1.000,1,15008834
2022,5,157062620,1.500,1,13930391
2022,1,159694502,1.000,1,14290315
2022,5,159694507,199.000,1,14290316
2022,5,159699736,5.000,1,14290991
2022,5,157279402,3.200,1,13964163
2022,5,165021128,8.500,1,15008835
2022,5,158207767,4.500,1,14087130
2022,8,159699786,1.000,9,14290995
2022,5,160769646,8.600,1,14438923
2022,5,159247225,1.000,11,14229913
2022,1,159699819,1.000,1,14290998
2022,5,159724409,2.000,4,14295471
2022,5,158290056,72.000,1,14098040
2022,5,158292399,2.400,1,14098366
2022,1,158292415,4.800,1,14098367
2022,17,158292426,2.000,1,14098368
2022,5,166041759,11.300,1,15156767
2022,5,158469963,8.000,1,14128545
2022,17,158469969,240.000,9,14128546
2022,17,158469971,9.000,1,14128547
2022,5,158469971,3.000,1,14128548
2022,5,158469974,32.200,1,14128549
2022,2,158470027,9.500,1,14128553
2022,2,158455848,4.000,1,14126644
2022,5,158455848,23.000,1,14126645
2022,5,160776086,1.000,11,14439633
2022,4,158470040,1.000,1,14128554
2022,5,159578365,3414.100,1,14273446
2022,5,159301777,6.000,9,14240209
2022,5,158475602,95.000,1,14129027
2022,5,158475662,3.000,1,14129028
2022,5,159694656,9.800,1,14290334
2022,5,159851843,2.000,9,14314424
2022,5,159824338,1.000,9,14309876
2022,4,158475670,1.000,1,14129029
2022,4,158475671,1.000,1,14129030
2022,17,158475675,6.000,1,14129032
2022,5,161228852,7.000,1,14511470
2022,5,162049289,0.100,1,14617492
2022,5,165021129,15.250,1,15008836
2022,17,162049289,2.100,9,14617493
2022,5,162049310,3.000,1,14617498
2022,5,159001533,492.000,1,14194875
2022,5,162049451,517.900,1,14617516
2022,5,162288415,11.000,1,14646331
2022,17,162288424,31.000,9,14646332
2022,17,163247024,3.000,9,14762228
2022,5,159873418,507.000,1,14317388
2022,5,160019759,6.000,1,14334038
2022,5,160476791,6.000,1,14399481
2022,17,163254359,21.000,9,14762732
2022,5,164389845,0.020,1,14924697
2022,2,163282820,9.500,1,14766975
2022,5,151396507,26.500,1,13092625
2022,5,163282847,78.000,1,14766976
2022,5,163282881,65.900,4,14766977
2022,17,163282917,1.000,1,14766978
2022,8,163286150,28.000,9,14767416
2022,5,151396519,30.000,1,13092626
2022,5,151396550,2.500,1,13092628
2022,5,151396552,1.000,1,13092629
2022,5,151396553,4.000,1,13092630
2022,2,163286150,22.000,1,14767417
2022,4,163286186,3.500,1,14767422
2022,12,163286191,27.000,1,14767423
2022,5,163247090,1.000,1,14762230
2022,5,151396558,4.000,1,13092631
2022,5,151396560,5.000,1,13092632
2022,12,149142443,1.400,1,12762189
2022,5,151396580,3.000,1,13092633
2022,5,151396582,3.000,1,13092634
2022,5,151396587,10.000,1,13092635
2022,5,150344649,1.000,1,12930986
2022,5,150515530,2.200,1,12954421
2022,5,150346014,1.000,1,12931187
2022,12,150431855,3.300,1,12942429
2022,5,154390299,10.400,1,13546893
2022,5,151396603,1.500,1,13092636
2022,5,151396608,2.000,1,13092637
2022,5,154903491,35.400,1,13626710
2022,12,151396612,1.000,9,13092638
2022,5,151396617,0.500,7,13092639
2022,5,154925752,1.000,1,13629998
2022,12,155400306,1.200,1,13692451
2022,12,156336549,1.300,1,13827593
2022,5,151396619,6.000,1,13092640
2022,5,151396641,2.000,1,13092641
2022,5,151396642,3.000,1,13092642
2022,5,151396649,1.000,1,13092643
2022,2,151396650,0.500,1,13092644
2022,5,151396650,15.000,1,13092645
2022,5,151396651,10.000,1,13092646
2022,5,151396655,3.000,1,13092647
2022,5,151396672,5.000,1,13092648
2022,2,151396673,1.000,1,13092649
2022,5,151396678,0.800,3,13092650
2022,16,155012138,1.000,9,13641435
2022,4,155012138,1.000,1,13641436
2022,5,151396687,0.250,7,13092653
2022,5,151396688,19.000,1,13092654
2022,5,156336549,1.000,1,13827594
2022,12,156336551,0.100,1,13827595
2022,5,151396704,5.800,1,13092655
2022,5,151396719,75.000,1,13092656
2022,5,151396735,2.000,1,13092658
2022,5,151396744,24.500,1,13092659
2022,5,151396750,6.000,1,13092660
2022,5,151396752,5.000,1,13092661
2022,5,151396769,0.500,1,13092662
2022,5,151396772,4.000,1,13092663
2022,5,151396773,6.000,1,13092664
2022,5,151396776,1.000,1,13092665
2022,5,151396781,27.500,1,13092666
2022,5,151396794,1.500,1,13092667
2022,5,151396806,21.000,1,13092668
2022,12,151396822,1.000,1,13092669
2022,5,151396862,8.000,1,13092671
2022,5,151396864,1.000,1,13092672
2022,5,151396871,2.000,1,13092673
2022,8,155012142,8.500,1,13641437
2022,5,151396895,1.000,1,13092674
2022,5,155012150,3.000,1,13641438
2022,5,155012151,10.000,1,13641439
2022,5,155012164,2.000,1,13641440
2022,5,155012174,10.000,1,13641441
2022,2,155012195,0.500,1,13641442
2022,5,155012196,17.000,1,13641443
2022,5,155012201,5.000,1,13641444
2022,5,155012202,25.500,1,13641445
2022,5,156336551,0.100,1,13827596
2022,5,155012211,1.000,1,13641446
2022,5,155012223,1.000,1,13641447
2022,5,155012225,2.000,1,13641448
2022,5,155012279,20.000,1,13641449
2022,5,155012291,3.000,1,13641450
2022,5,155012300,2268.000,1,13641451
2022,5,155012301,4.500,1,13641452
2022,5,155012303,1.000,1,13641453
2022,5,155012309,30.000,1,13641454
2022,5,155012323,1.000,1,13641455
2022,5,155012339,26.000,1,13641456
2022,16,155012340,8.000,1,13641457
2022,5,155012340,67.000,1,13641458
2022,5,155012343,7.500,1,13641459
2022,5,155012375,2.000,1,13641460
2022,5,155012389,26.000,1,13641461
2022,5,155012405,6.500,1,13641462
2022,8,156468709,3.000,1,13845598
2022,16,156468709,1.000,1,13845599
2022,11,156468709,4.000,1,13845600
2022,5,157061154,5.100,1,13930259
2022,5,155012414,3.000,1,13641463
2022,5,155012419,4.000,1,13641464
2022,12,155012420,23.500,9,13641465
2022,5,155012420,36.000,1,13641466
2022,8,157061158,1.000,1,13930260
2022,5,155012423,6.500,1,13641467
2022,16,157061158,1.000,1,13930261
2022,12,158135651,3.600,1,14079803
2022,5,155012428,240.000,1,13641468
2022,5,155012430,30.500,9,13641469
2022,8,155012454,1.000,9,13641470
2022,5,155012458,0.500,7,13641471
2022,2,155229633,1.000,1,13672686
2022,4,155229657,1.000,1,13672687
2022,5,155229675,8.000,1,13672688
2022,12,155229682,1.000,1,13672689
2022,5,155229686,1.000,1,13672690
2022,5,155229689,11.000,1,13672691
2022,5,155229690,0.300,7,13672692
2022,5,155229734,5.000,1,13672693
2022,5,155229738,1.000,8,13672694
2022,5,155229743,2.000,1,13672695
2022,5,155229744,28.000,1,13672696
2022,16,156738170,10.000,9,13881854
2022,8,156738170,25.000,9,13881855
2022,5,156738171,11.000,1,13881857
2022,17,158135651,1.000,1,14079804
2022,12,160718445,0.200,1,14431583
2022,1,160718445,0.200,1,14431584
2022,16,160007560,1.000,1,14332319
2022,16,156738209,2.000,9,13881858
2022,8,156738209,1.000,9,13881859
2022,5,156738210,6.000,1,13881860
2022,2,161229343,0.500,1,14511559
2022,2,156738241,1.500,1,13881862
2022,5,156738248,8.000,1,13881863
2022,5,156738249,1.000,1,13881864
2022,5,156738252,2.000,1,13881865
2022,5,156738254,28.000,1,13881866
2022,5,156738269,20.000,1,13881867
2022,5,161229368,1.000,1,14511560
2022,5,161229369,5.000,1,14511561
2022,5,161229524,23.000,1,14511589
2022,5,161229533,1.000,1,14511590
2022,16,161229540,35.000,9,14511592
2022,12,161229555,1.000,1,14511595
2022,5,161229563,1.000,9,14511598
2022,5,161229586,55.500,1,14511601
2022,5,159246160,36.500,1,14229763
2022,5,161229600,3.000,9,14511602
2022,2,161229620,1.000,1,14511607
