yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
48862022,4886,2022,IL0168400,IL0168400,,N,N,,I,PALATINE,PALATINE PD,Palatine,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,65078,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,97,14,111,12,13,25,1.7,2.1,2006-12-01,2021-04-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48872022,4887,2022,IL0168500,IL0168500,,N,N,,I,PALOS HEIGHTS,PALOS HEIGHTS PD,Palos Heights,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,11602,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,1,27,2,3,5,2.4,2.8,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48882022,4888,2022,IL0168600,IL0168600,,N,N,,I,PALOS HILLS,PALOS HILLS PD,Palos Hills,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,17790,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,0,26,5,3,8,1.7,1.9,2006-12-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48892022,4889,2022,IL0168700,IL0168700,,N,N,,I,PALOS PARK,PALOS PARK PD,Palos Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4819,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,3,1,4,2.3,2.5,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48902022,4890,2022,IL0168800,IL0168800,,N,N,,I,PARK FOREST,PARK FOREST PD,Park Forest,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,20896,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,35,5,40,6,11,17,2.0,2.7,2006-12-01,2021-07-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,"COOK, WILL","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48912022,4891,2022,IL0168900,IL0168900,,N,N,,I,PARK RIDGE,PARK RIDGE PD,Park Ridge,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,38108,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,48,10,58,7,14,21,1.4,2.1,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48922022,4892,2022,IL0168A00,IL0168A00,,N,N,,I,STEGER,STEGER PD,Steger,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9325,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,1,2,1.5,1.6,2006-12-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"COOK, WILL","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48942022,4894,2022,IL0168C00,IL0168C00,,N,N,,I,BURBANK,BURBANK PD,Burbank,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,28271,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,36,8,44,2,9,11,1.3,1.9,2006-12-01,2021-02-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48952022,4895,2022,IL0169000,IL0169000,,N,N,,I,PHOENIX,PHOENIX PD,Phoenix,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1634,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,1,1,0.0,0.6,2006-12-01,2021-05-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48962022,4896,2022,IL0169100,IL0169100,,N,N,,I,POSEN,POSEN PD,Posen,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,5392,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2022-12-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48972022,4897,2022,IL0169200,IL0169200,,N,N,,I,RICHTON PARK,RICHTON PARK PD,Richton Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,12259,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,0,18,3,3,6,1.7,2.0,2006-12-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
48992022,4899,2022,IL0169400,IL0169400,,N,N,,I,RIVER FOREST,RIVER FOREST PD,River Forest,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,11403,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,1,27,5,1,6,2.7,2.9,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49002022,4900,2022,IL0169500,IL0169500,,N,N,,I,RIVER GROVE,RIVER GROVE PD,River Grove,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,10504,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,0,27,2,1,3,2.8,2.9,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49032022,4903,2022,IL0169800,IL0169800,,N,N,,I,ROLLING MEADOWS,ROLLING MEADOWS PD,Rolling Meadows,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,23453,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,45,1,46,6,7,13,2.2,2.5,2006-12-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49042022,4904,2022,IL0169900,IL0169900,,N,N,,I,ROSEMONT,ROSEMONT DEPT OF PUBLIC SAFETY ROSEMONT,Rosemont,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3779,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,76,8,84,3,8,11,20.9,25.1,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49052022,4905,2022,IL0169A00,IL0169A00,,N,N,,I,STICKNEY,STICKNEY PD,Stickney,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6841,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,24,2,26,4,1,5,4.1,4.5,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49062022,4906,2022,IL0169B00,IL0169B00,,N,N,,I,WHEELING,WHEELING PD,Wheeling,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,37790,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,49,17,66,11,15,26,1.6,2.4,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49072022,4907,2022,IL0169C00,IL0169C00,,N,N,,I,SOUTH SUBURBAN COLLEGE,SOUTH SUBURBAN COLLEGE PD SOUTH HOLLAND,South Suburban College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,2,9,1,2,3,0,0,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49082022,4908,2022,IL0169D00,IL0169D00,,N,N,,I,HARPER COLLEGE,HARPER COLLEGE POLICE DEPARTMENT,Harper College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2006-12-01,2021-09-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49102022,4910,2022,IL0169F00,IL0169F00,,N,N,,I,MORTON COLLEGE,MORTON JUNIOR COLLEGE PD CICERO,Morton College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,1,1,0,0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49112022,4911,2022,IL0169G00,IL0169G00,,N,N,,I,PROSPECT HEIGHTS,PROSPECT HEIGHTS PD,Prospect Heights,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,15404,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2006-12-01,2021-05-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49122022,4912,2022,IL0169K00,IL0169K00,,N,N,,I,MORAINE VALLEY COMM COLL,MORAINE VALLEY COM COL CAMPUS POL PALOS HILLS,Moraine Valley Community College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,17,2,19,0,5,5,0,0,2006-12-01,2021-09-01,2021-09-01,2021-09-01,2021-09-01,2021-09-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49162022,4916,2022,IL016AB9E,IL016AB9E,,N,N,,I,LOYOLA UNIVERSITY OF CHICAGO,LOYOLA UNIVERSITY CHICAGO,Loyola University of Chicago,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0,0,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49202022,4920,2022,IL0170000,IL0170000,,N,N,,I,CRAWFORD,CRAWFORD CO SO ROBINSON,Crawford,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,8449,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,10,13,23,1,9,10,1.3,3.9,2006-12-01,2022-01-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,CRAWFORD,Not Specified,Y,Y,Y
49222022,4922,2022,IL0170200,IL0170200,,N,N,,I,PALESTINE,PALESTINE PD,Palestine,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1224,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.6,1.6,2006-12-01,2022-01-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,CRAWFORD,Not Specified,Y,Y,Y
49232022,4923,2022,IL0170300,IL0170300,,N,N,,I,ROBINSON,ROBINSON PD,Robinson,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7189,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,1,1,2,2.1,2.2,2006-12-01,2022-01-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,CRAWFORD,Not Specified,Y,Y,Y
49262022,4926,2022,IL0180100,IL0180100,,N,N,,I,GREENUP,GREENUP PD,Greenup,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1338,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,3.0,3.0,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,CUMBERLAND,Not Specified,Y,Y,Y
49272022,4927,2022,IL0180200,IL0180200,,N,N,,I,NEOGA,NEOGA PD,Neoga,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1367,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.2,2.2,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,CUMBERLAND,Not Specified,Y,Y,Y
49282022,4928,2022,IL0190000,IL0190000,,N,N,,I,DEKALB,DE KALB CO SO SYCAMORE,DeKalb,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,15253,23367,ILUCR0001,Illinois State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,34,24,58,3,36,39,2.4,6.4,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49292022,4929,2022,IL0190100,IL0190100,,N,N,,I,GENOA,GENOA PD,Genoa,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,5321,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,0,0,1.5,1.5,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49302022,4930,2022,IL0190200,IL0190200,,N,N,,I,HINCKLEY,HINCKLEY PD,Hinckley,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1991,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,1.5,1.5,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49312022,4931,2022,IL0190300,IL0190300,,N,N,,I,SANDWICH,SANDWICH PD,Sandwich,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7167,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,1,2,3,1.7,2.0,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,"DEKALB, KENDALL","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49322022,4932,2022,IL0190400,IL0190400,,N,N,,I,SOMONAUK,SOMONAUK PD,Somonauk,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1774,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.3,2.3,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,"DEKALB, LA SALLE","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49332022,4933,2022,IL0190500,IL0190500,,N,N,,I,SYCAMORE,SYCAMORE PD,Sycamore,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,18673,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,1,25,7,2,9,1.7,1.8,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49352022,4935,2022,IL0190700,IL0190700,,N,N,,I,CORTLAND,CORTLAND PD,Cortland,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4404,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,1,0,1,1.4,1.4,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49362022,4936,2022,IL0190800,IL0190800,,N,N,,I,DEKALB,DE KALB PD,DeKalb,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,40555,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,52,3,55,8,14,22,1.5,1.9,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49372022,4937,2022,IL0190900,IL0190900,,N,N,,I,KIRKLAND,KIRKLAND PD,Kirkland,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1633,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49382022,4938,2022,IL0191100,IL0191100,,N,N,,I,NORTHERN ILLINOIS UNIV,NOTHERN ILL UNIV PD DE KALB,Northern Illinois University,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,30,9,39,8,8,16,0,0,2006-12-01,2021-01-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49392022,4939,2022,IL0191300,IL0191300,,N,N,,I,KINGSTON,KINGSTON PD,Kingston,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1099,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.9,0.9,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49402022,4940,2022,IL0200000,IL0200000,,N,N,,I,DEWITT,DE WITT CO SO CLINTON,DeWitt,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,6604,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,21,4,25,6,5,11,4.1,5.5,2006-12-01,2021-04-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,N,DEWITT,Not Specified,Y,Y,Y
49412022,4941,2022,IL0200100,IL0200100,,N,N,,I,CLINTON,CLINTON PD,Clinton,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6862,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,0,1,1,1.7,1.9,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,DEWITT,Not Specified,Y,Y,Y
49422022,4942,2022,IL0200200,IL0200200,,N,N,,I,FARMER CITY,FARMER CITY PD,Farmer City,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1803,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.8,2.8,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,DEWITT,Not Specified,Y,Y,Y
49442022,4944,2022,IL0210100,IL0210100,,N,N,,I,ARCOLA,ARCOLA PD,Arcola,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2874,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,1,1,1.7,2.1,2006-12-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,DOUGLAS,Not Specified,Y,Y,Y
49452022,4945,2022,IL0210200,IL0210200,,N,N,,I,ARTHUR,ARTHUR PD,Arthur,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2227,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.2,2.2,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"DOUGLAS, MOULTRIE",Not Specified,Y,Y,Y
49462022,4946,2022,IL0210300,IL0210300,,N,N,,I,ATWOOD,ATWOOD PD,Atwood,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1116,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.9,0.9,2006-12-01,2022-01-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,"DOUGLAS, PIATT",Not Specified,Y,Y,Y
49472022,4947,2022,IL0210400,IL0210400,,N,N,,I,NEWMAN,NEWMAN PD,Newman,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,761,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,0,0,0,1,0,1,1.3,1.3,2006-12-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,DOUGLAS,Not Specified,Y,Y,Y
49482022,4948,2022,IL0210500,IL0210500,,N,N,,I,TUSCOLA,TUSCOLA PD,Tuscola,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4656,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,0,1,1,1.3,1.5,2006-12-01,2021-08-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,DOUGLAS,Not Specified,Y,Y,Y
49512022,4951,2022,IL0220100,IL0220100,,N,N,,I,ADDISON,ADDISON PD,Addison,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,35039,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,59,30,89,7,41,48,1.9,3.9,2006-12-01,2022-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,DUPAGE,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49542022,4954,2022,IL0220400,IL0220400,,N,N,,I,CAROL STREAM,CAROL STREAM PD,Carol Stream,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,38920,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,54,6,60,10,10,20,1.6,2.1,2006-12-01,2022-12-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,DUPAGE,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49582022,4958,2022,IL0220800,IL0220800,,N,N,,I,GLENDALE HEIGHTS,GLENDALE HEIGHTS PD,Glendale Heights,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,32440,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,44,4,48,8,11,19,1.6,2.1,2006-12-01,2022-12-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,N,DUPAGE,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49602022,4960,2022,IL0221000,IL0221000,,N,N,,I,HINSDALE,HINSDALE PD,Hinsdale,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,17159,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,"COOK, DUPAGE","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
49642022,4964,2022,IL0221400,IL0221400,,N,N,,I,NAPERVILLE,NAPERVILLE PD,Naperville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,148929,23367,ILUCR0001,Illinois State Police,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,N,,,,,,,,,2006-12-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,"DUPAGE, WILL","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
