data_year,criminal_act_id,offense_id
2022,6,193140548
2022,8,193140549
2022,9,193140551
2022,9,193140553
2022,11,193140557
2022,9,193140560
2022,8,193140562
2022,7,193140564
2022,9,193140568
2022,8,193140570
2022,6,193140571
2022,9,193140576
2022,9,193140578
2022,9,193140580
2022,6,193140583
2022,8,193140585
2022,9,193140592
2022,9,193140593
2022,6,193140594
2022,7,193140595
2022,6,193140596
2022,8,193140596
2022,9,193140598
2022,9,193140601
2022,9,193140607
2022,6,193140610
2022,6,193140622
2022,14,197477310
2022,9,197551043
2022,9,179702219
2022,9,179702222
2022,9,179702223
2022,9,179702224
2022,9,179702225
2022,9,179702232
2022,9,179702233
2022,9,179702236
2022,9,179702237
2022,6,179702245
2022,11,197551046
2022,9,179702250
2022,9,179702251
2022,9,179702252
2022,9,179702254
2022,6,193140624
2022,3,193140629
2022,9,193140632
2022,6,193140633
2022,9,193140638
2022,9,193140639
2022,9,193140642
2022,6,193140644
2022,9,193140650
2022,9,193140651
2022,6,193140653
2022,5,193140655
2022,9,193140656
2022,6,193140657
2022,9,193140658
2022,9,193140659
2022,9,193140663
2022,9,193140670
2022,8,193140671
2022,9,193140672
2022,6,193140673
2022,6,193140675
2022,9,193140677
2022,6,200187677
2022,6,193140682
2022,6,193140683
2022,9,193140686
2022,9,200187680
2022,9,200187681
2022,9,193140692
2022,6,193140694
2022,9,193140695
2022,9,193140697
2022,6,193140701
2022,9,193140702
2022,9,193140703
2022,9,193140706
2022,9,193140711
2022,9,193140712
2022,1,193140718
2022,8,193140723
2022,9,197477316
2022,9,197551049
2022,6,199307732
2022,9,182855263
2022,9,179702263
2022,9,179702265
2022,9,179702270
2022,9,197477325
2022,6,197477340
2022,6,197477341
2022,9,197551053
2022,3,179702276
2022,6,197551054
2022,6,197551055
2022,9,197551056
2022,9,179702280
2022,9,182983312
2022,6,181655691
2022,9,181655692
2022,9,181655694
2022,6,187644309
2022,9,181655697
2022,9,181655702
2022,6,191653230
2022,9,181655705
2022,9,181655708
2022,9,181655709
2022,9,197477343
2022,9,199307733
2022,9,191653232
2022,9,181655711
2022,6,181655718
2022,6,191653235
2022,6,181655723
2022,9,181655724
2022,9,197477345
2022,9,181655734
2022,9,181655736
2022,9,184167820
2022,9,181655740
2022,8,197477348
2022,6,197477353
2022,9,181655749
2022,9,191653239
2022,9,191653240
2022,6,197477354
2022,9,181655761
2022,9,182855272
2022,9,191653241
2022,9,182855301
2022,9,185756168
2022,6,197477358
2022,9,182855314
2022,9,192367319
2022,9,182855320
2022,9,191653242
2022,9,184167822
2022,10,197477364
2022,9,197477366
2022,9,182855331
2022,9,191653244
2022,9,182855343
2022,9,182855349
2022,3,182855359
2022,9,182855364
2022,9,187644316
2022,9,201840399
2022,9,182855379
2022,9,191653248
2022,10,191653252
2022,9,182855405
2022,9,184167825
2022,9,187644334
2022,6,187644337
2022,9,191653253
2022,9,187644338
2022,11,184167834
2022,9,191653256
2022,9,184167839
2022,9,184167843
2022,9,191653259
2022,9,184167848
2022,9,191653260
2022,9,192367321
2022,9,192367322
2022,9,184167856
2022,9,184167857
2022,9,184167863
2022,9,184167865
2022,3,184167868
2022,6,184167869
2022,9,191653269
