data_year,weapon_id,offense_id,nibrs_weapon_id
2022,42,187644402,
2022,3,187644414,
2022,3,187644415,
2022,41,187220228,
2022,41,187220229,
2022,41,187338787,
2022,41,187644422,
2022,41,187338789,
2022,41,187338792,
2022,41,187644427,
2022,38,187982052,
2022,41,187338798,
2022,41,188895383,
2022,3,187982055,
2022,41,188895385,
2022,42,187982056,
2022,41,188895386,
2022,41,188980339,
2022,38,187644445,
2022,41,187644446,
2022,3,187644449,
2022,42,187644453,
2022,42,191653280,
2022,41,191653281,
2022,3,191653282,
2022,31,191653283,
2022,3,191653284,
2022,1,197551066,
2022,38,197551067,
2022,41,197551068,
2022,41,188982704,
2022,41,197551069,
2022,41,197551070,
2022,41,191653291,
2022,41,192367332,
2022,42,191653296,
2022,3,192367333,
2022,41,192367334,
2022,41,191653302,
2022,3,191653303,
2022,41,191653308,
2022,3,191653309,
2022,41,188982705,
2022,39,191653313,
2022,41,189961392,
2022,1,191653318,
2022,41,192367337,
2022,41,191653320,
2022,41,189961393,
2022,41,189961394,
2022,41,189961396,
2022,36,191653324,
2022,41,189961397,
2022,41,191653327,
2022,41,189961400,
2022,3,192367338,
2022,41,192367340,
2022,41,189961401,
2022,41,189961402,
2022,3,195373597,
2022,41,190771129,
2022,41,192367341,
2022,38,191653338,
2022,3,191653340,
2022,41,191653341,
2022,39,201840404,
2022,41,191653346,
2022,38,192367342,
2022,41,191653348,
2022,41,190771130,
2022,41,194104385,
2022,41,190772604,
2022,41,190772609,
2022,3,199734699,
2022,41,190772610,
2022,41,191653358,
2022,3,192367343,
2022,3,191653368,
2022,41,192367348,
2022,41,191653377,
2022,41,192367351,
2022,41,192367352,
2022,41,192367355,
2022,3,193730906,
2022,3,197551071,
2022,41,192367365,
2022,39,192367366,
2022,41,192367367,
2022,41,195373598,
2022,41,192367372,
2022,3,197551073,
2022,42,193730909,
2022,41,193730912,
2022,41,192367390,
2022,38,192367398,
2022,38,199734700,
2022,41,192367407,
2022,1,193730914,
2022,3,197551077,
2022,41,192367421,
2022,41,192367424,
2022,41,192367431,
2022,1,197551078,
2022,38,197551079,
2022,41,199734701,
2022,41,193730919,
2022,41,193730923,
2022,41,197551081,
2022,3,193730928,
2022,41,193730934,
2022,41,193730936,
2022,41,193730938,
2022,41,193730939,
2022,41,193730940,
2022,38,193730950,
2022,41,193730951,
2022,41,193730961,
2022,41,193730962,
2022,42,193730964,
2022,1,193730969,
2022,41,197551091,
2022,41,194104386,
2022,3,193730990,
2022,42,193730994,
2022,41,190772616,
2022,41,193730995,
2022,39,193731004,
2022,1,197551093,
2022,41,193731009,
2022,41,193731011,
2022,41,197551094,
2022,41,193731017,
2022,41,193731021,
2022,32,193731035,
2022,39,197551099,
2022,41,197551100,
2022,39,195373623,
2022,41,195373626,
2022,41,195373632,
2022,42,197551101,
2022,41,197551102,
2022,3,195373637,
2022,42,195373641,
2022,41,195373642,
2022,41,195373648,
2022,38,197551104,
2022,42,197551107,
2022,1,197551108,
2022,42,197551109,
2022,42,197551110,
2022,3,197551111,
2022,21,197551113,
2022,42,197551114,
2022,41,195373670,
2022,1,195373671,
2022,42,195373675,
2022,41,197551119,
2022,41,201840415,
2022,3,190772619,
2022,41,191804619,
2022,41,193140728,
2022,41,193638484,
2022,41,193638485,
2022,41,193638486,
2022,38,193638487,
2022,41,193654119,
2022,41,193654121,
2022,41,193654124,
2022,41,193654126,
2022,41,193654127,
2022,41,195148791,
2022,41,195150672,
2022,41,195150673,
2022,41,195150675,
2022,41,195150676,
2022,41,196983976,
2022,41,196983979,
2022,41,196992910,
2022,41,196992912,
2022,41,196992914,
2022,41,196992915,
2022,42,177550328,
2022,42,177550329,
2022,42,179704524,
2022,41,199734637,
2022,42,177550330,
2022,42,189809446,
2022,42,177550333,
2022,42,179704527,
2022,21,179704529,
2022,42,179704533,
2022,42,179704534,
2022,42,179704536,
2022,42,180501429,
2022,42,189809447,
2022,42,189809448,
2022,42,181445326,
2022,42,181445328,
2022,42,181445331,
2022,42,181655880,
2022,42,181655881,
2022,42,181655884,
2022,42,181763566,
2022,42,181763567,
2022,42,182900710,
2022,42,182900723,
2022,42,182900725,
2022,42,182900727,
2022,42,182900729,
2022,42,182900736,
2022,42,182900738,
2022,42,182900739,
2022,42,182900742,
2022,38,184230935,
2022,42,182900745,
2022,42,182900746,
2022,42,184230938,
2022,42,184230940,
2022,42,184230941,
2022,42,184230942,
2022,42,184230943,
2022,42,184230944,
2022,42,184230948,
2022,42,184230950,
2022,42,185918299,
2022,41,189195467,
2022,42,184832733,
2022,42,184832734,
2022,3,176885588,
2022,42,177236364,
2022,42,184832736,
2022,41,177236365,
2022,41,177236366,
2022,42,184832738,
2022,41,177236367,
2022,42,189809451,
2022,42,185918304,
2022,42,185918312,
2022,42,185918315,
2022,38,185918322,
2022,42,185918327,
2022,42,185918333,
2022,42,187425615,
2022,42,185918341,
2022,42,187425617,
2022,42,187425618,
2022,42,187425621,
2022,42,187425624,
2022,42,187739647,
2022,41,187722028,
2022,42,187425632,
2022,42,187425639,
2022,42,187425640,
2022,42,187425641,
2022,42,189189405,
2022,3,177236369,
2022,41,182900692,
2022,3,183990145,
2022,38,179208865,
2022,42,189280233,
2022,41,178917591,
2022,41,179208870,
2022,42,189189406,
2022,42,189189407,
2022,42,189189408,
2022,42,189189410,
2022,41,197191432,
2022,42,179704513,
2022,42,179704514,
2022,1,181740900,
2022,42,189189411,
2022,42,189189413,
2022,42,190620547,
2022,42,189809455,
2022,42,190620548,
2022,41,180484032,
2022,42,190620551,
2022,42,190620555,
2022,42,190620557,
2022,41,190620561,
2022,41,190620562,
2022,42,192324032,
2022,42,181316590,
2022,42,192324036,
2022,42,193730654,
2022,42,193730655,
2022,42,193730656,
2022,42,193730657,
2022,42,193730658,
2022,42,193730661,
2022,42,195625093,
2022,41,181316591,
2022,42,195625095,
2022,42,195428392,
2022,38,181420618,
2022,42,195428393,
2022,42,182900696,
2022,3,193082946,
2022,42,193082947,
2022,41,200976131,
2022,41,182624116,
2022,38,193472317,
2022,3,182624118,
2022,41,183209274,
2022,42,182624122,
2022,41,182624123,
2022,38,182900697,
2022,41,182900703,
2022,41,182984705,
2022,41,182984708,
2022,38,182984708,
2022,41,183892685,
2022,41,183892688,
2022,42,198380860,
2022,41,183892689,
2022,41,184335533,
2022,38,200976134,
2022,41,200976140,
2022,36,200976141,
2022,41,201757687,
2022,42,200976151,
2022,3,200976159,
2022,41,200976161,
2022,41,200976162,
2022,41,200976163,
2022,3,200976167,
2022,41,200976168,
2022,42,200976171,
2022,41,200976198,
2022,42,200976201,
2022,41,200976202,
2022,42,200976210,
2022,41,200976212,
2022,42,200976213,
2022,41,183990148,
2022,41,200976214,
2022,41,183953638,
2022,42,200976215,
2022,41,200976216,
2022,42,200976217,
2022,42,193907871,
2022,41,193907878,
2022,42,193907880,
2022,42,193907882,
2022,41,193907884,
2022,41,193907886,
2022,41,193907888,
2022,41,193907890,
2022,42,189051817,
2022,41,184126258,
2022,1,184126259,
2022,41,185441615,
2022,3,185487424,
2022,1,185551104,
2022,3,185551107,
2022,1,189103116,
2022,42,189184209,
2022,1,197020701,
2022,1,189059416,
2022,42,189189058,
2022,1,186332637,
2022,42,191012121,
2022,41,185894795,
2022,41,185894798,
2022,3,185894802,
2022,41,186332641,
2022,41,187336150,
2022,41,187012626,
2022,41,187012628,
2022,3,187012629,
2022,42,187012630,
2022,1,197997057,
2022,2,187638302,
2022,42,187862116,
2022,41,187862122,
2022,41,188026396,
2022,41,188885916,
2022,42,189189059,
2022,41,188649266,
2022,41,188591484,
2022,41,188591487,
2022,3,188885920,
2022,42,189189060,
2022,42,189189061,
2022,41,188933552,
2022,41,189052984,
2022,41,189363588,
2022,42,189246011,
2022,21,197142971,
2022,42,189238203,
2022,1,189246013,
2022,42,189291798,
2022,42,195357880,
2022,41,190696659,
2022,41,190422908,
2022,41,189426773,
2022,41,190538802,
2022,41,189426774,
2022,41,189426775,
2022,41,189051824,
2022,41,190620532,
2022,41,189097668,
2022,41,191653136,
2022,41,191653137,
2022,1,182885438,
2022,41,189457709,
2022,41,189051828,
2022,3,189097675,
2022,41,189051829,
2022,41,190677022,
2022,41,191011787,
2022,41,182885457,
2022,41,191337162,
2022,41,191847885,
2022,41,191337164,
2022,1,195885143,
2022,38,191012124,
2022,41,182885460,
2022,5,183919747,
2022,41,189457710,
2022,41,182885469,
2022,41,182885471,
2022,41,183919748,
2022,41,182885473,
2022,41,182900176,
2022,41,191878329,
2022,41,189457711,
2022,41,192016692,
2022,31,182900181,
2022,41,192160418,
2022,41,189051835,
2022,3,191879988,
2022,41,192160419,
2022,38,182900182,
2022,41,189809458,
2022,41,189809459,
2022,38,189051836,
2022,41,182900185,
2022,41,189457713,
2022,31,182900186,
2022,41,183919750,
2022,41,182900189,
2022,38,182900200,
2022,38,193142106,
2022,41,193548512,
2022,38,189051844,
2022,41,193472322,
2022,41,193472323,
2022,41,193472324,
2022,41,193472325,
2022,41,193472327,
2022,41,193472328,
2022,41,193548513,
2022,31,194047091,
2022,42,195133064,
2022,41,194754670,
2022,41,195133066,
2022,41,195531522,
2022,41,182900211,
2022,38,182900217,
2022,41,189959742,
2022,41,182900221,
2022,41,183919759,
2022,3,191653138,
2022,41,183919764,
2022,38,183919768,
2022,41,189051857,
2022,41,196146964,
2022,41,189051858,
2022,41,189097692,
2022,41,189097693,
2022,41,176885598,
2022,41,189097694,
2022,41,183919778,
2022,31,183919784,
2022,41,183919788,
2022,41,189051864,
2022,41,183919790,
2022,41,183919793,
2022,41,176885602,
2022,41,189059419,
2022,41,177236371,
2022,41,177236372,
2022,41,177236373,
2022,41,183919801,
2022,41,177236375,
2022,41,177236378,
2022,41,177551277,
2022,41,189059423,
2022,41,177551282,
2022,41,177551284,
2022,41,183919804,
2022,41,183919805,
2022,41,183919806,
2022,39,183919807,
2022,41,190403446,
2022,41,183919815,
2022,41,178922270,
2022,41,178922271,
2022,41,179208874,
2022,41,189097699,
2022,41,183919821,
2022,41,190403447,
2022,31,179705530,
2022,41,189111360,
2022,41,189111362,
2022,38,189809462,
2022,41,189152257,
2022,41,189111367,
2022,41,189111369,
2022,41,189152259,
2022,41,189111370,
2022,41,189111371,
2022,3,189189066,
2022,3,189189068,
2022,41,189189069,
2022,3,189189071,
2022,41,180505881,
2022,41,180505885,
2022,41,180505901,
2022,41,180851591,
2022,41,180851592,
2022,41,181274605,
2022,38,189152262,
2022,41,181291646,
2022,41,181418777,
2022,41,181513795,
2022,41,190403451,
2022,41,189111378,
2022,41,190403453,
2022,38,189111384,
2022,41,189152266,
2022,41,181550745,
2022,41,181627227,
2022,42,182624131,
2022,38,182624132,
2022,41,182624133,
2022,38,182624136,
2022,41,182624138,
2022,1,182624141,
2022,41,182624145,
2022,41,182698892,
2022,4,182698893,
2022,41,182698895,
2022,3,189111386,
2022,41,182993225,
2022,41,182993231,
2022,41,182993232,
2022,41,182993235,
2022,41,183664426,
2022,41,189111387,
2022,41,189189078,
2022,41,189152270,
2022,38,189111389,
2022,41,189111390,
2022,38,183664427,
2022,41,183704901,
2022,41,183704905,
2022,3,189189084,
2022,41,191011788,
2022,41,189111393,
2022,41,190231809,
2022,41,189111399,
2022,3,189189094,
2022,41,189111405,
2022,41,189111409,
2022,41,183896056,
2022,41,189111410,
2022,41,189111411,
2022,31,190229937,
2022,41,189152282,
2022,41,189152286,
2022,41,189152287,
2022,3,183950383,
2022,41,183950388,
2022,41,189152288,
2022,41,189152290,
2022,41,189152291,
2022,41,183985677,
2022,41,185200510,
2022,41,184072716,
2022,41,190403456,
2022,41,184072718,
2022,41,189152294,
2022,41,189152298,
2022,41,189152302,
2022,31,189189096,
2022,41,189189096,
2022,41,189279705,
2022,41,184108092,
2022,41,184108094,
2022,41,189189099,
2022,41,189189100,
2022,41,190173716,
2022,41,189363038,
2022,41,189279708,
2022,38,189279708,
2022,3,190119777,
2022,41,190119778,
2022,41,189279711,
2022,41,189189111,
2022,41,189189112,
2022,41,190403457,
2022,41,185126023,
2022,41,185728426,
2022,41,188878895,
2022,41,189189115,
2022,41,189279715,
2022,41,189189121,
2022,3,189279716,
2022,41,189189124,
2022,41,189189125,
2022,41,191011789,
2022,41,185713415,
2022,9,185713420,
2022,21,185728427,
2022,38,185713421,
2022,41,190403458,
2022,41,185713426,
2022,41,185713430,
2022,41,185713432,
2022,41,185713434,
2022,41,185756463,
2022,41,189363047,
2022,41,189189128,
2022,41,189279722,
2022,41,185756466,
2022,38,186038918,
2022,41,186038920,
2022,41,186038923,
2022,41,186038925,
2022,41,186308787,
2022,41,186308791,
2022,41,186308795,
2022,41,186308796,
2022,41,186308798,
2022,41,189189130,
2022,41,189189131,
2022,41,189189133,
2022,41,189189134,
2022,41,189189135,
2022,1,189189137,
2022,41,186693020,
2022,41,189189140,
2022,41,186693021,
2022,41,186693022,
2022,3,188878900,
2022,41,188878906,
2022,41,188878910,
2022,41,188878911,
2022,41,189279727,
2022,41,189279728,
2022,41,189189143,
2022,41,189279729,
2022,41,189189145,
2022,41,188878912,
2022,41,188885950,
2022,41,188885952,
2022,3,188885963,
2022,41,189189146,
2022,31,189279732,
2022,39,191011791,
2022,41,189189149,
2022,41,189189150,
2022,41,189363050,
2022,41,189363055,
2022,41,189053048,
2022,1,190403461,
2022,41,188885972,
2022,41,188885975,
2022,41,188885978,
2022,41,191024049,
2022,41,188885987,
2022,41,189363056,
2022,41,191637979,
2022,41,190126329,
2022,41,189363058,
2022,41,189363062,
2022,41,189363063,
2022,41,189363064,
2022,41,189363065,
2022,41,189378772,
2022,41,189378777,
2022,41,189363068,
2022,21,190173725,
2022,41,190173725,
2022,41,189378779,
2022,3,190173726,
2022,9,190173726,
2022,3,190173728,
2022,9,190173728,
2022,41,189363078,
2022,41,189363080,
2022,41,189378783,
2022,41,189363081,
2022,41,189363083,
2022,41,189363084,
2022,41,189363085,
2022,41,189363087,
2022,38,189363087,
2022,41,189363089,
2022,38,189378792,
2022,41,189363091,
2022,41,190173732,
2022,41,189378795,
2022,41,189363092,
2022,41,189089394,
2022,41,189363093,
2022,41,189363098,
2022,41,189363099,
2022,31,189391688,
2022,41,189391688,
2022,41,189363102,
2022,41,189363105,
2022,41,189363106,
2022,41,189363107,
2022,41,189391689,
2022,41,189391690,
2022,41,189363109,
2022,41,189363110,
2022,41,190173736,
2022,41,189426783,
2022,41,189426788,
2022,41,189426792,
2022,41,189426793,
2022,41,191653140,
2022,41,189426796,
2022,41,189426797,
2022,41,189430717,
2022,41,189430718,
2022,39,190126345,
2022,39,190046054,
2022,41,190126346,
2022,41,189426803,
2022,41,189426804,
2022,41,189426809,
2022,41,189430721,
2022,38,189430721,
2022,41,189426811,
2022,31,189430723,
2022,41,190046055,
2022,41,189430724,
2022,41,189426816,
2022,41,189426817,
2022,38,189426817,
2022,41,189426820,
2022,1,190046059,
2022,39,189430728,
2022,41,189430729,
2022,41,189822449,
2022,38,189426826,
2022,41,189430732,
2022,3,190126349,
2022,3,190126350,
2022,41,189426828,
2022,38,189426832,
2022,41,190126352,
2022,41,189426833,
2022,1,189430739,
2022,1,189453458,
2022,41,189053052,
2022,41,190403463,
2022,41,189238507,
2022,3,189453468,
2022,1,189822454,
2022,41,189426841,
2022,38,189426842,
2022,41,190126356,
2022,41,189426846,
2022,41,189426847,
2022,41,189426849,
2022,41,190402927,
2022,41,191011798,
2022,38,190402930,
2022,41,190402931,
2022,41,189276623,
2022,41,189276624,
2022,41,189276626,
2022,41,190405919,
2022,41,190405922,
2022,41,189425303,
2022,41,189425305,
2022,39,190402935,
2022,41,189425307,
2022,38,191653144,
2022,41,191840151,
2022,41,191840152,
2022,41,190402941,
2022,41,190402943,
2022,41,190117817,
2022,41,190402945,
2022,41,190402946,
2022,41,190405926,
2022,41,190405928,
2022,41,190402951,
2022,41,190246969,
2022,38,190361241,
2022,41,190361244,
2022,38,190422320,
2022,41,190448887,
2022,41,190402954,
2022,41,190402955,
2022,41,190402957,
2022,41,190593166,
2022,41,190416179,
2022,41,190697061,
2022,41,190422325,
2022,9,190416180,
2022,41,190713474,
2022,41,190862839,
2022,41,190862840,
2022,41,190402960,
2022,41,190402962,
2022,41,190402964,
2022,39,190416184,
2022,38,190402967,
2022,41,191653381,
2022,41,190402969,
2022,41,190402970,
2022,9,190422327,
2022,41,190416189,
2022,41,190402978,
2022,41,190402980,
2022,41,190402981,
2022,31,190416192,
2022,41,190416193,
2022,41,190402985,
2022,41,190402986,
2022,41,190402989,
2022,31,191336920,
2022,31,190422337,
2022,41,190402992,
2022,38,190537526,
2022,41,190422338,
2022,3,191653156,
2022,41,192085443,
2022,41,190422348,
2022,41,190422349,
2022,41,190422350,
2022,41,190422352,
2022,41,190422353,
2022,41,190422355,
2022,38,190422356,
2022,41,190422357,
2022,41,191011803,
2022,41,190422362,
2022,32,190537544,
2022,41,190422363,
2022,41,190422364,
2022,41,190422367,
2022,41,190422368,
2022,41,190422369,
2022,3,191653158,
2022,41,190422371,
2022,41,190422372,
2022,41,190422379,
2022,41,190422381,
2022,39,191011812,
2022,41,190422383,
2022,41,190422384,
2022,38,191011813,
2022,38,190537564,
2022,41,190422390,
2022,41,190422393,
