data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2022,45967376,1,2022-04-02,2,90Z,41,38,M,10,20,,,,
2022,45967377,1,2022-04-13,2,90D,34,31,M,10,50,,,,
2022,45967378,1,2022-04-16,3,90Z,32,29,M,10,50,,,,
2022,45967379,1,2022-04-03,2,90Z,23,20,F,20,50,,,,
2022,45967380,1,2022-04-03,2,90Z,25,22,M,10,50,,,,
2022,45967381,1,2022-04-27,3,90Z,46,43,M,10,50,,,,
2022,46528874,1,2022-04-24,3,90Z,24,21,M,10,50,,,,
2022,46528876,1,2022-04-30,2,90G,21,18,F,10,50,,,,
2022,46528877,1,2022-05-09,2,90Z,56,53,M,10,50,,,,
2022,46528879,1,2022-05-15,2,90Z,24,21,M,40,50,,,,
2022,46528880,1,2022-05-15,2,90Z,43,40,M,20,50,,,,
2022,46528881,1,2022-05-19,2,90Z,28,25,M,10,50,,,,
2022,46528882,1,2022-05-19,3,90Z,63,60,F,10,50,,,,
2022,46528883,1,2022-05-23,2,90Z,46,43,M,10,50,,,,
2022,46528884,1,2022-05-28,2,90Z,29,26,M,10,50,,,,
2022,46528885,1,2022-05-27,2,90D,57,54,F,10,50,,,,
2022,46528887,1,2022-05-29,2,90D,25,22,F,10,50,,,,
2022,46528894,1,2022-05-30,3,90D,53,50,M,10,50,,,,
2022,46528886,1,2022-06-01,2,90Z,24,21,M,50,50,,,,
2022,46528889,1,2022-06-10,2,90Z,35,32,M,20,40,,,,
2022,46528890,1,2022-06-15,2,90Z,42,39,M,10,50,,,,
2022,46528891,1,2022-06-13,2,90Z,55,52,M,10,50,,,,
2022,46528892,1,2022-06-21,2,90Z,61,58,F,10,50,,,,
2022,46528895,1,2022-06-30,3,90D,37,34,M,10,50,,,,
2022,46528896,1,2022-06-18,2,90D,29,26,M,10,50,,,,
2022,46528888,1,2022-06-11,3,90Z,44,41,M,10,50,,,,
2022,46528893,1,2022-06-24,2,90Z,55,52,M,10,50,,,,
2022,46529270,1,2022-07-16,3,90D,72,69,M,10,50,,,,
2022,47920579,1,2022-07-05,3,90Z,82,79,M,10,50,,,,
2022,47920580,1,2022-07-18,2,90D,44,41,M,40,50,,,,
2022,48732290,1,2022-07-18,2,90Z,58,55,F,10,50,,,,
2022,48732292,1,2022-07-25,3,90Z,63,60,F,10,50,,,,
2022,48732288,1,2022-07-11,2,90Z,28,25,M,10,50,,,,
2022,48732289,1,2022-07-15,2,90Z,25,22,M,20,50,,,,
2022,48732291,1,2022-07-18,2,90Z,45,42,F,10,50,,,,
2022,47911544,1,2022-08-26,2,90G,21,18,M,10,20,,,,
2022,47911549,1,2022-08-30,2,90Z,58,55,M,10,50,,,,
2022,47911540,1,2022-08-26,3,90D,26,23,F,10,50,,,,
2022,47911545,2,2022-08-26,2,90G,21,18,M,10,20,,,,
2022,47911547,3,2022-08-26,2,90G,21,18,M,10,50,,,,
2022,47919345,1,2022-08-26,2,90Z,25,22,M,10,50,,,,
2022,47919341,1,2022-08-11,2,90Z,46,43,F,10,50,,,,
2022,47919342,1,2022-08-03,2,90Z,43,40,M,10,20,,,,
2022,47919343,1,2022-08-23,2,90Z,23,20,M,10,50,,,,
2022,47919344,1,2022-08-25,3,90C,53,50,M,10,50,,,,
2022,47919339,1,2022-08-09,3,90Z,58,55,M,10,50,,,,
2022,47919340,1,2022-08-11,3,90C,52,49,M,10,50,,,,
2022,47919346,1,2022-08-26,2,90Z,27,24,F,20,50,,,,
2022,47835386,1,2022-09-04,2,90C,22,19,M,10,50,,,,
2022,47924027,1,2022-09-08,2,90Z,26,23,F,10,50,,,,
2022,47924029,1,2022-09-11,2,90Z,24,21,M,10,50,,,,
2022,47924035,1,2022-09-27,3,90J,56,53,M,10,50,,,,
2022,47924030,1,2022-09-17,2,90C,49,46,F,20,50,,,,
2022,47924032,1,2022-09-27,3,90D,48,45,F,10,50,,,,
2022,47924034,1,2022-09-28,2,90Z,31,28,F,10,50,,,,
2022,47924026,1,2022-09-07,3,90Z,30,27,M,20,50,,,,
2022,47924028,1,2022-09-08,2,90Z,24,21,M,10,50,,,,
2022,47924033,1,2022-09-29,2,90Z,50,47,M,10,50,,,,
2022,47911551,1,2022-09-08,3,90D,53,50,F,10,50,,,,
2022,47911556,1,2022-09-28,3,90D,39,36,M,10,50,,,,
2022,47911542,1,2022-09-03,2,90Z,23,20,F,10,50,,,,
2022,47911552,1,2022-09-30,2,90Z,61,58,M,10,50,,,,
2022,47911558,1,2022-09-25,3,90D,67,64,M,10,50,,,,
2022,47911559,1,2022-09-30,3,90Z,54,51,M,10,50,,,,
2022,48732293,1,2022-09-21,2,90Z,23,20,M,10,50,,,,
2022,47911554,1,2022-10-01,3,90D,41,38,M,10,50,,,,
2022,47911563,1,2022-10-06,3,90C,56,53,M,10,50,,,,
2022,47911568,1,2022-10-14,3,90D,24,21,F,10,50,,,,
2022,47911565,1,2022-10-05,2,90Z,28,25,M,10,50,,,,
2022,47911567,1,2022-10-10,3,90D,24,21,M,10,50,,,,
2022,47911561,1,2022-10-05,3,90Z,69,66,M,10,50,,,,
2022,47911570,1,2022-10-12,2,90Z,43,40,M,10,50,,,,
2022,47835387,1,2022-11-18,2,90Z,46,43,F,10,50,,,,
2022,47835388,1,2022-11-22,2,90D,44,41,M,10,50,,,,
2022,47835389,1,2022-11-23,3,90Z,71,68,M,10,50,,,,
2022,47911572,1,2022-11-28,2,90Z,32,29,F,10,50,,,,
2022,47911573,1,2022-12-02,2,90Z,23,20,F,10,50,,,,
2022,47912989,1,2022-12-09,2,90D,29,26,F,10,50,,,,
2022,47912990,1,2022-12-10,2,90Z,61,58,M,10,50,,,,
2022,47912992,1,2022-12-19,3,90Z,32,29,M,10,50,,,,
2022,47912991,1,2022-12-16,3,90C,50,47,F,10,50,,,,
2022,47273339,1,2022-06-13,2,90Z,51,48,F,20,40,,,,
2022,47273341,1,2022-06-11,1,90Z,26,23,F,10,10,R,,,
2022,47273343,1,2022-06-10,3,90Z,31,28,M,20,20,R,,,
2022,47273351,1,2022-06-29,2,90Z,22,19,M,10,20,N,,,
2022,47273353,1,2022-06-15,1,90Z,47,44,M,10,20,R,,,
2022,47273356,1,2022-06-20,1,90D,23,20,M,10,10,R,,,
2022,47273358,1,2022-06-24,1,90Z,47,44,M,10,20,R,,,
2022,47273360,1,2022-06-24,2,90Z,41,38,M,10,10,U,,,
2022,47273334,1,2022-06-08,1,90Z,30,27,F,10,10,,,,
2022,47273335,1,2022-06-19,1,90Z,73,70,M,10,20,R,,,
2022,47273336,1,2022-06-20,1,90Z,23,20,F,10,10,R,,,
2022,47273340,1,2022-06-11,1,90Z,51,48,M,10,10,R,,,
2022,47273342,1,2022-06-10,1,90D,26,23,M,10,10,,,,
2022,47273344,1,2022-06-07,1,90D,32,29,M,10,20,R,,,
2022,47273346,1,2022-06-07,1,90Z,30,27,M,98,40,R,,,
2022,47273350,1,2022-06-30,2,90Z,37,34,M,10,50,,,,
2022,47273355,1,2022-06-28,2,90Z,46,43,M,10,10,,,,
2022,47273357,1,2022-06-29,1,90Z,59,56,M,10,20,,,,
2022,47273345,1,2022-06-07,2,90Z,41,38,M,20,20,R,,,
2022,47273349,1,2022-06-30,3,90Z,33,30,M,10,20,R,,,
2022,47273352,1,2022-06-20,1,90D,48,45,F,10,20,N,,,
2022,47273354,1,2022-06-28,1,90Z,34,31,M,10,20,,,,
2022,47273368,1,2022-07-01,2,90Z,27,24,M,20,20,,,,
2022,47273359,1,2022-07-01,3,90Z,28,25,M,10,20,R,,,
2022,47273374,1,2022-07-30,1,90D,28,25,M,10,20,,,,
2022,47273399,1,2022-07-04,2,90Z,27,24,F,20,20,,,,
2022,47273401,1,2022-07-08,3,90D,46,43,M,10,20,R,,,
2022,47273402,1,2022-07-14,1,90D,55,52,M,10,10,R,,,
2022,47273419,1,2022-07-17,1,90D,32,29,F,10,10,,,,
2022,47273421,1,2022-07-19,1,90Z,26,23,M,10,20,,,,
2022,47273423,1,2022-07-21,3,90D,32,29,M,20,50,,,,
2022,47273397,1,2022-07-02,1,90Z,36,33,M,10,10,R,,,
2022,47273398,1,2022-07-03,1,90Z,42,39,M,10,20,R,,,
2022,47273415,1,2022-07-10,2,90Z,28,25,M,10,10,,,,
2022,47273417,1,2022-07-13,1,90D,43,40,M,10,10,U,,,
2022,47273424,1,2022-07-27,1,90Z,27,24,M,10,20,R,,,
2022,47273425,1,2022-07-28,1,90Z,22,19,M,10,10,,,,
2022,47273396,1,2022-07-02,2,90Z,41,38,F,20,50,,,,
2022,47273400,1,2022-07-04,1,90D,37,34,F,10,20,R,,,
2022,47273418,1,2022-07-13,3,90Z,35,32,M,10,50,,,,
2022,47273420,1,2022-07-18,2,90D,64,61,M,10,10,R,,,
2022,47273422,1,2022-07-20,2,90Z,29,26,F,98,40,,,,
2022,47273426,1,2022-07-29,2,90D,23,20,F,10,40,,,,
2022,48443053,1,2022-07-11,2,90D,43,40,M,10,10,,,,
2022,47273337,1,2022-08-13,3,90D,42,39,M,10,10,,,,
2022,47273366,2,2022-08-16,1,90Z,23,20,F,10,10,,,,
2022,47273370,1,2022-08-10,1,90Z,31,28,M,10,20,,,,
2022,47273373,1,2022-08-15,2,90D,28,25,M,98,40,,,,
2022,47273347,1,2022-08-25,1,90Z,49,46,M,10,10,,,,
2022,47273348,1,2022-08-23,1,90Z,26,23,M,20,20,,,,
2022,47273361,1,2022-08-26,1,90Z,40,37,F,10,20,R,,,
2022,47273363,2,2022-08-26,3,90Z,31,28,M,10,10,R,,,
2022,47273367,1,2022-08-16,3,90Z,22,19,M,10,20,,,,
2022,47273369,1,2022-08-19,1,90Z,26,23,M,10,10,,,,
2022,47273338,1,2022-08-25,1,90D,24,21,F,10,20,,,,
2022,47273362,1,2022-08-26,1,90D,30,27,M,10,10,U,,,
2022,47273364,1,2022-08-27,1,90D,38,35,M,10,10,U,,,
2022,47273365,1,2022-08-16,1,90D,20,17,M,10,10,,H,,
2022,47273371,1,2022-08-29,3,90Z,40,37,M,10,20,R,,,
2022,47273376,1,2022-08-12,2,90C,49,46,M,10,50,,,,
2022,47273378,1,2022-08-31,3,90Z,26,23,M,10,50,,,,
2022,47273383,1,2022-08-23,3,90Z,27,24,F,10,50,,,,
2022,47273404,1,2022-08-01,2,90Z,26,23,M,10,50,,,,
2022,47273408,1,2022-08-03,3,90D,21,18,F,10,50,,,,
2022,47273372,1,2022-08-29,1,90Z,23,20,M,10,20,R,,,
2022,47273375,1,2022-08-30,1,90Z,44,41,M,20,20,R,,,
2022,47273380,1,2022-08-31,2,90Z,46,43,M,10,20,R,,,
2022,47273382,1,2022-08-16,1,90D,57,54,F,10,10,,,,
2022,47273409,1,2022-08-06,1,90D,29,26,M,10,50,,,,
2022,47273429,1,2022-08-21,2,90Z,37,34,F,10,50,,,,
2022,47273377,1,2022-08-05,3,90D,34,31,M,10,10,,,,
2022,47273381,1,2022-08-04,3,90Z,33,30,F,20,20,,,,
2022,47273403,1,2022-08-20,2,90Z,59,56,M,10,50,,,,
2022,47273389,2,2022-09-02,3,90Z,46,43,M,10,10,,,,
2022,47273393,1,2022-09-11,1,90D,38,35,M,10,10,U,,,
2022,47273395,1,2022-09-05,1,90D,31,28,F,10,10,N,,,
2022,47273410,1,2022-09-19,1,90D,55,52,M,10,10,R,,,
2022,47273414,1,2022-09-22,1,90D,62,59,M,10,20,R,,,
2022,47273427,1,2022-09-25,1,90D,24,21,M,20,20,,,,
2022,47273428,1,2022-09-25,2,90Z,24,21,M,10,50,,,,
2022,47273384,1,2022-09-02,1,90D,47,44,F,10,20,U,,,
2022,47273386,1,2022-09-04,2,90D,22,19,M,10,10,,,,
2022,47273388,1,2022-09-03,1,90Z,29,26,M,10,20,R,,,
2022,47273390,1,2022-09-07,3,90D,28,25,M,10,20,R,,,
2022,47273392,1,2022-09-10,2,90D,44,41,M,10,10,,,,
2022,47273405,1,2022-09-16,1,90Z,19,16,M,10,10,R,R,,
2022,47273406,1,2022-09-17,1,90Z,50,47,M,20,20,,,,
2022,47273411,1,2022-09-19,2,90Z,28,25,M,20,50,,,,
2022,47273413,2,2022-09-19,3,90D,55,52,M,10,10,R,,,
2022,47273431,1,2022-09-28,1,90Z,33,30,M,10,10,U,,,
2022,47273379,1,2022-09-01,3,90Z,34,31,F,20,20,R,,,
2022,47273385,2,2022-09-03,2,90Z,41,38,M,10,20,N,,,
2022,47273387,1,2022-09-04,3,90Z,23,20,M,20,20,R,,,
2022,47273391,1,2022-09-07,3,90Z,20,17,M,10,20,,H,,
2022,47273394,1,2022-09-09,1,90C,19,16,M,20,20,,H,,
2022,47273407,1,2022-09-16,1,90D,68,65,F,10,20,R,,,
2022,47273412,1,2022-09-19,2,90D,59,56,M,10,10,R,,,
2022,47273433,1,2022-09-29,2,90D,29,26,M,10,10,,,,
2022,47273430,1,2022-09-27,3,90Z,74,71,M,10,20,R,,,
2022,47273432,2,2022-09-28,3,90Z,39,36,M,10,10,R,,,
2022,47273436,1,2022-09-30,1,90J,17,14,M,20,20,,H,,
2022,48443051,1,2022-09-15,1,90Z,45,42,M,10,20,,,,
2022,48443052,1,2022-09-20,1,90Z,18,15,M,10,40,,H,,
2022,47273333,1,2022-10-06,1,90D,25,22,F,10,10,R,,,
2022,47273438,1,2022-10-09,1,90Z,33,30,M,20,50,,,,
2022,47273440,1,2022-10-08,1,90Z,33,30,M,20,20,,,,
2022,47273442,1,2022-10-15,1,90D,35,32,F,10,20,R,,,
2022,47273443,2,2022-10-19,3,90Z,46,43,M,10,20,R,,,
2022,47273435,1,2022-10-01,1,90D,33,30,M,10,10,U,,,
2022,47273437,1,2022-10-05,1,90Z,31,28,M,10,10,R,,,
2022,47273439,2,2022-10-10,3,90D,32,29,M,10,20,R,,,
2022,47273445,1,2022-10-22,1,90D,27,24,F,10,10,,,,
2022,47273441,1,2022-10-14,2,90C,19,16,M,10,10,R,R,,
2022,47273444,1,2022-10-20,3,90Z,55,52,M,10,20,R,,,
2022,48443054,1,2022-10-01,1,90D,58,55,M,10,10,,,,
2022,47987307,1,2022-11-29,2,90Z,57,54,M,10,50,,,,
2022,47987308,1,2022-11-30,1,90Z,32,29,M,98,50,,,,
2022,47987309,1,2022-12-01,1,90D,35,32,M,10,20,R,,,
2022,47987315,1,2022-12-08,2,90Z,40,37,M,10,10,,,,
2022,47987322,1,2022-12-24,1,90D,59,56,M,10,20,R,,,
2022,47987305,1,2022-12-12,3,90Z,55,52,F,10,10,U,,,
2022,47987318,1,2022-12-10,1,90D,34,31,M,10,10,,,,
2022,47987319,1,2022-12-17,1,90D,43,40,F,10,20,R,,,
2022,47987310,1,2022-12-01,1,90D,26,23,M,10,20,R,,,
2022,47987311,1,2022-12-01,1,90Z,29,26,F,20,20,R,,,
2022,47987312,1,2022-12-04,1,90D,39,36,M,10,10,,,,
2022,47987313,1,2022-12-04,1,90Z,22,19,M,10,20,,,,
2022,47987314,1,2022-12-05,1,90Z,50,47,M,10,40,,,,
2022,47987317,1,2022-12-09,2,90Z,25,22,F,10,50,,,,
2022,47987316,1,2022-12-10,2,90Z,31,28,M,20,40,,,,
2022,47987320,1,2022-12-19,1,90Z,49,46,M,10,20,R,,,
2022,47987321,1,2022-12-22,2,90Z,32,29,M,10,20,R,,,
2022,48281998,1,2022-12-31,1,90Z,40,37,F,10,10,R,,,
2022,47285683,1,2022-06-19,1,90Z,53,50,M,10,20,R,,,
2022,47285686,1,2022-06-18,1,90Z,28,25,M,10,10,R,,,
2022,47285692,1,2022-06-19,2,90Z,31,28,F,20,20,,,,
2022,47285694,1,2022-06-19,1,90Z,35,32,M,10,10,U,,,
2022,47285673,1,2022-06-13,2,90Z,36,33,F,20,20,R,,,
2022,47285682,1,2022-06-15,1,90Z,23,20,M,10,20,R,,,
2022,47285685,1,2022-06-18,1,90Z,32,29,M,10,20,R,,,
2022,47285689,1,2022-06-18,1,90Z,39,36,M,10,20,,,,
2022,47285690,1,2022-06-19,1,90Z,38,35,M,10,20,,,,
2022,47285698,1,2022-06-24,2,90Z,27,24,M,98,40,,,,
2022,47285707,1,2022-06-14,3,90C,26,23,M,10,20,R,,,
2022,47285709,2,2022-06-20,1,90Z,26,23,F,10,40,,,,
2022,47285710,3,2022-06-20,3,90Z,17,14,M,20,20,,H,,
2022,47285720,1,2022-06-03,3,90Z,49,46,M,10,10,,,,
2022,47285722,2,2022-06-25,1,90Z,29,26,F,10,10,,,,
2022,47285726,1,2022-06-28,1,90Z,35,32,M,10,20,R,,,
2022,47285727,1,2022-06-29,3,90Z,19,16,M,10,20,,H,,
2022,47285687,1,2022-06-18,1,90Z,37,34,F,10,20,R,,,
2022,47285688,1,2022-06-18,1,90Z,27,24,M,10,10,R,,,
2022,47285693,1,2022-06-19,1,90D,40,37,M,10,10,U,,,
2022,47285699,1,2022-06-01,3,90Z,58,55,M,10,20,R,,,
2022,47285702,1,2022-06-20,1,90Z,29,26,M,10,20,R,,,
2022,47285704,1,2022-06-14,3,90Z,31,28,M,10,20,R,,,
2022,47285717,1,2022-06-05,3,90D,39,36,F,40,40,,,,
2022,47285719,1,2022-06-25,3,90Z,20,17,M,10,20,,H,,
2022,47285723,1,2022-06-25,1,90D,22,19,M,10,10,R,,,
2022,47285724,1,2022-06-07,2,90Z,48,45,M,20,20,,,,
2022,47285705,1,2022-06-14,3,90Z,32,29,F,10,20,R,,,
2022,47285708,1,2022-06-20,1,90Z,21,18,M,10,10,R,,,
2022,47285713,1,2022-06-11,2,90Z,28,25,F,10,20,R,,,
2022,47285714,1,2022-06-11,1,90Z,28,25,F,10,50,,,,
2022,47285715,1,2022-06-22,1,90Z,45,42,M,10,20,R,,,
2022,47285716,1,2022-06-06,3,90Z,27,24,M,10,20,,,,
2022,47285721,1,2022-06-25,1,90Z,22,19,F,10,10,R,,,
2022,47285725,1,2022-06-30,1,90Z,46,43,M,10,20,,,,
2022,47285772,1,2022-07-17,1,90D,31,28,M,10,10,,,,
2022,47285776,1,2022-07-24,1,90Z,26,23,F,10,10,,,,
2022,47285774,1,2022-07-21,1,90Z,32,29,F,10,10,,,,
2022,47285777,1,2022-07-27,3,90Z,31,28,M,10,20,R,,,
2022,47285784,1,2022-07-31,3,90D,31,28,F,10,10,R,,,
2022,47285773,1,2022-07-18,1,90Z,28,25,F,20,20,R,,,
2022,47285778,1,2022-07-21,3,90Z,21,18,M,10,10,R,,,
2022,47285779,1,2022-07-21,3,90D,59,56,F,10,10,R,,,
2022,47285676,1,2022-07-23,3,90D,42,39,M,10,10,U,,,
2022,47285675,1,2022-07-12,3,90Z,47,44,F,10,10,U,,,
2022,47285748,1,2022-07-22,2,90D,23,20,M,10,50,,,,
2022,47285750,1,2022-07-08,1,90Z,38,35,M,10,20,,,,
2022,47285752,1,2022-07-09,1,90Z,35,32,M,10,10,,,,
2022,47285754,1,2022-07-10,1,90Z,31,28,M,10,20,,,,
2022,47285756,1,2022-07-31,3,90Z,22,19,M,10,50,,,,
2022,47285765,1,2022-07-15,3,90D,42,39,F,10,20,R,,,
2022,47285674,1,2022-07-07,1,90D,31,28,F,10,10,,,,
2022,47285741,1,2022-07-03,2,90D,58,55,M,10,10,,,,
2022,47285742,1,2022-07-04,1,90D,55,52,M,10,10,,,,
2022,47285749,1,2022-07-27,3,90Z,33,30,M,20,20,R,,,
2022,47285751,1,2022-07-16,3,90D,42,39,M,10,10,,,,
2022,47285755,1,2022-07-10,1,90Z,27,24,M,10,10,R,,,
2022,47285758,1,2022-07-13,3,90D,33,30,F,10,20,,,,
2022,47285743,1,2022-07-04,3,90Z,20,17,M,10,20,,H,,
2022,47285744,1,2022-07-05,3,90Z,63,60,M,10,20,,,,
2022,47285753,1,2022-07-10,1,90D,27,24,F,10,20,R,,,
2022,47285757,1,2022-07-13,3,90D,34,31,M,10,10,R,,,
2022,47285781,1,2022-07-29,2,90Z,46,43,M,10,10,R,,,
2022,47285782,1,2022-07-30,1,90D,31,28,F,10,10,U,,,
2022,47285783,1,2022-07-30,3,90D,57,54,M,10,10,,,,
2022,47285678,1,2022-08-21,1,90Z,24,21,F,10,50,,,,
2022,47285691,1,2022-08-03,3,90Z,42,39,F,10,20,,,,
2022,47285696,1,2022-08-19,1,90Z,22,19,M,10,10,R,,,
2022,47285677,1,2022-08-12,2,90Z,24,21,M,20,20,,,,
2022,47285701,1,2022-08-03,1,90Z,43,40,M,10,20,,,,
2022,47285706,1,2022-08-05,3,90Z,32,29,M,10,10,,,,
2022,47285718,1,2022-08-10,3,90Z,65,62,F,10,20,,,,
2022,47285731,1,2022-08-27,3,90D,44,41,M,10,10,R,,,
2022,47285737,1,2022-08-31,3,90Z,26,23,M,10,10,R,,,
2022,47285745,1,2022-08-14,3,90D,50,47,M,10,20,,,,
2022,47285747,1,2022-08-17,3,90Z,36,33,M,10,10,,,,
2022,47285769,1,2022-08-13,2,90Z,30,27,M,10,10,U,,,
2022,47285695,1,2022-08-04,1,90D,35,32,F,20,20,,,,
2022,47285697,1,2022-08-18,3,90Z,42,39,M,10,20,R,,,
2022,47285700,1,2022-08-03,1,90Z,27,24,M,10,20,,,,
2022,47285711,1,2022-08-06,1,90Z,31,28,M,20,20,,,,
2022,47285728,1,2022-08-11,1,90Z,24,21,M,10,20,,,,
2022,47285730,1,2022-08-26,3,90Z,30,27,M,10,10,U,,,
2022,47285733,1,2022-08-28,3,90D,33,30,M,10,20,R,,,
2022,47285735,1,2022-08-30,3,90Z,25,22,M,10,40,N,,,
2022,47285739,2,2022-08-30,3,90Z,26,23,M,20,20,,,,
2022,47285703,1,2022-08-04,3,90Z,29,26,F,10,10,,,,
2022,47285712,1,2022-08-06,3,90Z,36,33,M,10,10,U,,,
2022,47285729,1,2022-08-12,2,90G,21,18,M,10,10,,,,
2022,47285732,1,2022-08-27,3,90D,26,23,M,10,10,R,,,
2022,47285734,1,2022-08-29,1,90Z,31,28,M,20,20,,,,
2022,47285736,1,2022-08-31,1,90Z,30,27,F,20,20,R,,,
2022,47285738,1,2022-08-31,3,90D,26,23,M,98,40,R,,,
2022,47285746,1,2022-08-19,3,90Z,26,23,M,10,10,,,,
2022,47285764,2,2022-08-24,2,90C,18,15,F,10,10,,H,,
2022,47285763,1,2022-08-24,2,90C,18,15,F,20,20,,H,,
2022,47285770,1,2022-08-13,2,90Z,29,26,M,10,50,,,,
2022,47987324,1,2022-09-15,3,90Z,19,16,M,10,10,,H,,
2022,47285775,1,2022-09-18,1,90D,36,33,F,10,10,,,,
2022,47285780,1,2022-09-21,3,90Z,30,27,M,10,20,R,,,
2022,47285786,1,2022-09-23,2,90Z,22,19,F,10,50,,,,
2022,47285788,1,2022-09-22,1,90Z,65,62,M,10,10,,,,
2022,47285792,1,2022-09-27,2,90Z,31,28,M,20,20,,,,
2022,47285680,1,2022-09-16,1,90Z,21,18,F,10,50,,,,
2022,47285760,1,2022-09-09,2,90Z,41,38,F,10,50,,,,
2022,47285762,1,2022-09-13,1,90D,24,21,M,10,20,N,,,
2022,47285767,1,2022-09-14,1,90G,20,17,M,98,50,,H,,
2022,47285679,1,2022-09-12,1,90Z,24,21,M,10,10,R,,,
2022,47285681,1,2022-09-27,2,90Z,26,23,F,10,50,,,,
2022,47285759,1,2022-09-09,3,90Z,17,14,M,20,20,R,H,,
2022,47285766,1,2022-09-14,3,90D,38,35,M,20,20,R,,,
2022,47285761,1,2022-09-12,3,90Z,40,37,M,20,50,R,,,
2022,47285790,1,2022-09-26,2,90Z,33,30,M,98,50,,,,
2022,47285785,1,2022-09-22,1,90D,66,63,M,10,20,,,,
2022,47285787,1,2022-09-24,3,90Z,42,39,M,10,10,R,,,
2022,47987325,1,2022-10-31,1,90Z,53,50,M,10,50,,,,
2022,47285796,1,2022-10-09,1,90Z,47,44,M,20,20,R,,,
2022,47285797,1,2022-10-14,3,90Z,59,56,M,10,10,U,,,
2022,47285799,1,2022-10-22,1,90D,22,19,M,10,50,,,,
2022,47285793,1,2022-10-06,1,90Z,30,27,M,10,10,R,,,
2022,47285795,1,2022-10-08,2,90Z,48,45,M,98,50,,,,
2022,47285800,1,2022-10-23,1,90D,44,41,M,10,10,U,,,
2022,47285801,1,2022-10-31,1,90Z,22,19,F,10,20,R,,,
2022,47285791,1,2022-10-04,1,90Z,71,68,M,10,20,R,,,
2022,47285794,1,2022-10-06,3,90Z,41,38,M,98,50,,,,
2022,47285798,1,2022-10-01,2,90Z,34,31,F,10,20,,,,
2022,47987326,1,2022-11-11,2,90Z,30,27,M,20,20,,,,
2022,47987327,1,2022-11-20,3,90Z,28,25,M,20,20,U,,,
2022,47987328,1,2022-11-23,3,90D,25,22,M,10,20,R,,,
2022,47987329,1,2022-11-23,3,90Z,32,29,F,10,20,R,,,
2022,47987330,1,2022-11-24,3,90D,38,35,M,10,20,R,,,
2022,47987331,1,2022-11-27,3,90D,37,34,M,10,10,,,,
2022,47987333,1,2022-11-27,1,90D,22,19,M,10,20,R,,,
2022,47987335,1,2022-11-29,2,90Z,26,23,F,10,50,,,,
2022,47987332,1,2022-11-27,2,90Z,30,27,M,10,20,R,,,
2022,47987336,1,2022-11-30,1,90Z,29,26,M,98,40,,,,
2022,47987334,1,2022-11-29,2,90Z,50,47,M,20,20,R,,,
2022,48443093,1,2022-11-24,1,90D,54,51,M,10,10,,,,
