data_year,groupb_arrestee_id,weapon_code,weapon_id
2022,47924027,01,51
2022,47924029,01,51
2022,47924035,01,51
2022,47924030,01,51
2022,47924032,01,51
2022,47924034,01,51
2022,47924026,01,51
2022,47924028,01,51
2022,47924033,01,51
2022,47911551,01,51
2022,47911556,01,51
2022,47911542,01,51
2022,47911552,01,51
2022,47911558,01,51
2022,47911559,01,51
2022,48732293,01,51
2022,47911554,01,51
2022,47911563,01,51
2022,47911568,01,51
2022,47911565,01,51
2022,47911567,01,51
2022,47911561,01,51
2022,47911570,01,51
2022,47835387,01,51
2022,47835388,01,51
2022,47835389,01,51
2022,47911572,01,51
2022,47911573,01,51
2022,47912989,01,51
2022,47912990,01,51
2022,47912992,01,51
2022,47912991,01,51
2022,47273339,01,51
2022,44673587,01,51
2022,44724632,01,51
2022,44724633,01,51
2022,44724631,01,51
2022,44724634,01,51
2022,47273341,01,51
2022,47273343,01,51
2022,47273351,01,51
2022,47273353,01,51
2022,47273356,01,51
2022,47273358,01,51
2022,47273360,01,51
2022,47273334,01,51
2022,44932635,01,51
2022,44932634,01,51
2022,44932636,01,51
2022,47273335,01,51
2022,47273336,01,51
2022,47273340,01,51
2022,47273342,01,51
2022,47273344,01,51
2022,47273346,01,51
2022,47273350,01,51
2022,47273355,01,51
2022,47273357,01,51
2022,47273345,01,51
2022,47273349,01,51
2022,47273352,01,51
2022,47273354,01,51
2022,47273368,01,51
2022,47273359,01,51
2022,47273374,01,51
2022,47273399,01,51
2022,47273401,01,51
2022,47273402,01,51
2022,47273419,01,51
2022,47273421,01,51
2022,47273423,01,51
2022,47273397,01,51
2022,47273398,01,51
2022,47273415,01,51
2022,47273417,01,51
2022,47273424,01,51
2022,47273425,01,51
2022,47273396,01,51
2022,47273400,01,51
2022,47273418,01,51
2022,47273420,01,51
2022,47273422,01,51
2022,47273426,01,51
2022,48443053,01,51
2022,45058327,01,51
2022,46619495,01,51
2022,45270329,01,51
2022,47273337,01,51
2022,47273366,01,51
2022,47273370,01,51
2022,47273373,01,51
2022,47273347,01,51
2022,47273348,01,51
2022,47273361,01,51
2022,47273363,01,51
2022,47273367,01,51
2022,47273369,01,51
2022,47273338,01,51
2022,47273362,01,51
2022,47273364,01,51
2022,47273365,01,51
2022,47273371,01,51
2022,47273376,01,51
2022,47273378,01,51
2022,47273383,01,51
2022,47273404,01,51
2022,47273408,01,51
2022,47273372,01,51
2022,47273375,01,51
2022,47273380,01,51
2022,47273382,01,51
2022,47273409,01,51
2022,47273429,01,51
2022,47273377,01,51
2022,47273381,01,51
2022,47273403,01,51
2022,47273389,01,51
2022,47273393,01,51
2022,47273395,01,51
2022,47273410,16,52
2022,47273414,01,51
2022,47273427,01,51
2022,47273428,01,51
2022,47273384,01,51
2022,47273386,01,51
2022,47273388,01,51
2022,47273390,01,51
2022,47273392,01,51
2022,47273405,01,51
2022,47273406,01,51
2022,47273411,01,51
2022,47273413,01,51
2022,47273431,01,51
2022,47273379,01,51
2022,47273385,01,51
2022,47273387,01,51
2022,47273391,01,51
2022,47273394,01,51
2022,47273407,01,51
2022,47273412,01,51
2022,47273433,01,51
2022,47273430,01,51
2022,47273432,01,51
2022,47273436,01,51
2022,48443051,01,51
2022,48443052,01,51
2022,47273333,01,51
2022,47273438,01,51
2022,47273440,01,51
2022,47273442,01,51
2022,47273443,01,51
2022,47273435,01,51
2022,47273437,01,51
2022,47273439,01,51
2022,47273445,01,51
2022,47273441,01,51
2022,47273444,01,51
2022,48443054,01,51
2022,47987307,01,51
2022,47987308,01,51
2022,47987309,01,51
2022,47987315,01,51
2022,47987322,01,51
2022,47987305,01,51
2022,47987318,01,51
2022,47987319,01,51
2022,47987310,01,51
2022,47987311,01,51
2022,47987312,01,51
2022,47987313,01,51
2022,47987314,01,51
2022,47987317,01,51
2022,47987316,01,51
2022,47987320,01,51
2022,47987321,01,51
2022,48281998,01,51
2022,47285683,01,51
2022,45151634,01,51
2022,47285686,01,51
2022,47285692,01,51
2022,47285694,01,51
2022,47285673,01,51
2022,47285682,01,51
2022,47285685,01,51
2022,47285689,01,51
2022,47285690,01,51
2022,47285698,01,51
2022,47285707,01,51
2022,47285709,01,51
2022,47285710,01,51
2022,47285720,01,51
2022,47285722,01,51
2022,47285726,01,51
2022,47285727,01,51
2022,47285687,01,51
2022,45487542,01,51
2022,45487540,01,51
2022,45487541,01,51
2022,45534984,01,51
2022,47285688,01,51
2022,47285693,01,51
2022,47285699,01,51
2022,47285702,01,51
2022,47285704,01,51
2022,47285717,01,51
2022,47285719,01,51
2022,47285723,01,51
2022,47285724,01,51
2022,47285705,01,51
2022,47285708,01,51
2022,47285713,01,51
2022,47285714,01,51
2022,47285715,01,51
2022,47285716,01,51
2022,47285721,01,51
2022,47285725,01,51
2022,47285772,01,51
2022,47285776,01,51
2022,47285774,01,51
2022,47285777,01,51
2022,47285784,01,51
2022,47285773,01,51
2022,47285778,01,51
2022,47285779,01,51
2022,47285676,01,51
2022,47285675,01,51
2022,47285748,01,51
2022,47285750,01,51
2022,47285752,01,51
2022,47285754,01,51
2022,47285756,01,51
2022,47285765,01,51
2022,47285674,01,51
2022,47285741,01,51
2022,47285742,01,51
2022,47285749,01,51
2022,47285751,01,51
2022,47285755,01,51
2022,47285758,01,51
2022,47285743,01,51
2022,47285744,01,51
2022,47285753,01,51
2022,47285757,01,51
2022,47285781,01,51
2022,45534985,01,51
2022,45541915,01,51
2022,47285782,01,51
2022,47285783,01,51
2022,47285678,01,51
2022,47285691,01,51
2022,47285696,01,51
2022,47285677,01,51
2022,47285701,01,51
2022,47285706,01,51
2022,47285718,01,51
2022,47285731,01,51
2022,47285737,01,51
2022,47285745,01,51
2022,47285747,01,51
2022,47285769,01,51
2022,47285695,01,51
2022,47285697,01,51
2022,47285700,01,51
2022,47285711,01,51
2022,47285728,01,51
2022,47285730,01,51
2022,47285733,01,51
2022,47285735,01,51
2022,47285739,01,51
2022,47285703,01,51
2022,47285712,01,51
2022,47285729,01,51
2022,47285732,01,51
2022,47285734,01,51
2022,47285736,01,51
2022,47285738,01,51
2022,47285746,01,51
2022,47285764,01,51
2022,47285763,01,51
2022,47285770,01,51
2022,47987324,01,51
2022,47285775,01,51
2022,47285780,01,51
2022,47285786,01,51
2022,47285788,01,51
2022,47285792,01,51
2022,47285680,01,51
2022,47285760,01,51
2022,47285762,01,51
2022,47285767,01,51
2022,47285679,01,51
2022,47285681,01,51
2022,47285759,01,51
2022,47285766,01,51
2022,47285761,01,51
2022,47285790,01,51
2022,47285785,01,51
2022,47285787,01,51
2022,47987325,01,51
2022,47285796,01,51
2022,47285797,01,51
2022,47285799,01,51
2022,47285793,01,51
2022,47285795,01,51
2022,47285800,01,51
2022,47285801,01,51
2022,47285791,01,51
2022,47285794,01,51
2022,47285798,01,51
2022,47987326,01,51
2022,47987327,01,51
2022,47987328,01,51
2022,47987329,01,51
2022,47987330,01,51
2022,47987331,01,51
2022,47987333,01,51
2022,47987335,01,51
2022,47987332,01,51
2022,47987336,01,51
2022,47987334,01,51
2022,48443093,01,51
2022,48443092,01,51
2022,47987339,01,51
2022,47987350,01,51
2022,47987352,01,51
2022,47987323,01,51
2022,47987340,01,51
2022,47987341,01,51
2022,47987348,01,51
2022,47987355,01,51
2022,47987357,01,51
2022,47987338,01,51
2022,47987342,01,51
2022,47987337,01,51
2022,47987343,01,51
2022,47987344,01,51
2022,47987345,01,51
2022,45590296,01,51
2022,47987358,01,51
2022,47987346,01,51
2022,47987351,01,51
2022,47987353,01,51
2022,47987356,01,51
2022,47987359,01,51
2022,47987347,01,51
2022,47987354,01,51
2022,48443094,01,51
2022,48443095,01,51
2022,48282019,01,51
2022,48282021,01,51
2022,48282023,01,51
2022,48282020,01,51
2022,48282022,01,51
2022,48282018,01,51
2022,48282026,01,51
2022,48282027,01,51
2022,48282024,01,51
2022,48282025,01,51
2022,45151421,01,51
2022,45716378,01,51
2022,45746711,01,51
2022,45989042,01,51
2022,45980693,01,51
2022,45980694,01,51
2022,45989043,01,51
2022,45989044,01,51
2022,46124396,12,3
2022,46812809,01,51
2022,46229984,01,51
2022,46229985,01,51
2022,46259680,01,51
2022,46259679,01,51
2022,46276896,01,51
2022,46276897,01,51
2022,46349742,01,51
2022,46349743,01,51
2022,46398274,01,51
2022,46641131,01,51
2022,46763111,01,51
2022,45151420,01,51
2022,46763110,01,51
2022,46812810,01,51
2022,46920876,01,51
2022,46538825,01,51
2022,46547022,01,51
2022,46547023,01,51
2022,46619496,01,51
2022,47413248,01,51
2022,47413250,01,51
2022,47413246,01,51
2022,46812813,01,51
2022,46812814,01,51
2022,46812808,01,51
2022,46812812,01,51
2022,46812811,01,51
2022,45151422,01,51
2022,46849802,01,51
2022,45486947,01,51
2022,45780173,01,51
2022,46859152,01,51
2022,46920877,01,51
2022,47029344,01,51
2022,47029659,01,51
2022,47413251,01,51
2022,45967032,01,51
2022,45967033,01,51
2022,46259635,01,51
2022,46567673,01,51
2022,46876244,01,51
2022,46876242,01,51
2022,46876243,01,51
2022,47350942,01,51
2022,47355045,01,51
2022,47355043,01,51
2022,47355044,01,51
2022,47920581,01,51
2022,48137657,01,51
2022,44724635,01,51
2022,47394716,01,51
2022,47413255,01,51
2022,47413253,01,51
2022,47429152,01,51
2022,44932649,01,51
2022,47413256,01,51
2022,47578911,01,51
2022,44932650,01,51
2022,45058328,01,51
2022,45302678,01,51
2022,45763075,01,51
2022,45848167,01,51
2022,46042974,01,51
2022,46042975,01,51
2022,46291955,01,51
2022,46291956,01,51
2022,46291957,01,51
2022,46348325,01,51
2022,46602161,01,51
2022,46849804,01,51
2022,46849803,01,51
2022,47189593,01,51
2022,47264055,01,51
2022,47368107,01,51
2022,47368108,01,51
2022,47641742,01,51
2022,47641741,01,51
2022,48644861,01,51
2022,44604781,01,51
2022,44604783,01,51
2022,44604782,01,51
2022,44932838,01,51
2022,44932840,01,51
2022,44932839,01,51
2022,48644862,01,51
2022,48647284,01,51
2022,45295571,01,51
2022,45308900,01,51
2022,45308901,01,51
2022,45310214,01,51
2022,45487543,01,51
2022,45487544,01,51
2022,45543273,01,51
2022,45531791,01,51
2022,46015319,01,51
2022,46798424,01,51
2022,45543275,01,51
2022,45543274,01,51
2022,45688152,01,51
2022,45762615,01,51
2022,46400878,01,51
2022,46547024,01,51
2022,46579084,01,51
2022,46547972,01,51
2022,46547973,01,51
2022,46547974,01,51
2022,46547975,01,51
2022,46547976,01,51
2022,46839602,01,51
2022,46734302,01,51
2022,46915302,01,51
2022,46920362,01,51
2022,47023921,01,51
2022,47117319,01,51
2022,47320016,01,51
2022,47320014,01,51
2022,47320015,01,51
2022,47349017,01,51
2022,47447140,01,51
2022,47509899,01,51
2022,47585941,01,51
2022,45531787,01,51
2022,45531781,01,51
2022,45531785,01,51
2022,45531789,01,51
2022,45531783,01,51
2022,45534901,01,51
2022,45534902,01,51
2022,45534892,01,51
2022,45534896,01,51
2022,45534897,01,51
2022,45534888,01,51
2022,45534891,01,51
2022,45534887,01,51
2022,45534886,01,51
2022,45534889,01,51
2022,45534898,01,51
2022,45534885,01,51
2022,45534890,01,51
2022,45534899,01,51
2022,45534900,01,51
2022,45705195,01,51
2022,45705196,01,51
2022,46641008,01,51
2022,45705193,01,51
2022,45705197,01,51
2022,45705199,01,51
2022,45705202,01,51
2022,45705204,01,51
2022,45705209,01,51
2022,45705212,01,51
2022,45705213,01,51
2022,45705215,01,51
2022,45705216,01,51
2022,45705218,01,51
2022,45705194,01,51
2022,45705200,01,51
2022,45705203,01,51
2022,45705205,01,51
2022,45705207,01,51
2022,46232437,01,51
2022,45705208,01,51
2022,46232439,01,51
2022,45705211,01,51
2022,46232440,01,51
2022,45705198,01,51
2022,46232442,01,51
2022,45705201,01,51
2022,46232438,01,51
2022,45705206,01,51
2022,46232441,01,51
2022,45705210,01,51
2022,45705214,01,51
2022,45705217,01,51
2022,46641065,01,51
2022,45705219,01,51
2022,46641063,01,51
2022,45705221,01,51
2022,46641066,01,51
2022,45705220,01,51
2022,46641067,01,51
2022,46641069,01,51
2022,46641064,01,51
2022,46641068,01,51
2022,46295389,01,51
2022,46295390,01,51
2022,46295391,01,51
2022,46295392,01,51
2022,46295393,01,51
2022,46295394,01,51
2022,46295395,01,51
2022,46295396,01,51
2022,46295397,01,51
2022,46295398,01,51
2022,46295399,01,51
2022,46295400,01,51
2022,46332785,01,51
2022,46332788,01,51
2022,46332790,01,51
2022,46332786,01,51
2022,46332791,01,51
2022,46332792,01,51
2022,46332794,01,51
2022,46332795,01,51
2022,46332783,01,51
2022,46332784,01,51
2022,46332787,01,51
2022,46332789,01,51
2022,46332793,01,51
2022,46849757,01,51
2022,46849759,01,51
2022,46849761,01,51
2022,46849764,01,51
2022,46849758,01,51
2022,46849760,01,51
2022,46849756,01,51
2022,46849762,01,51
2022,46849763,01,51
2022,46762847,01,51
2022,46812776,01,51
2022,46812777,01,51
2022,46812781,01,51
2022,46589661,01,51
2022,46589662,01,51
2022,46589667,01,51
2022,46589668,01,51
2022,46589669,01,51
2022,46589670,01,51
2022,46589671,01,51
2022,46589672,01,51
2022,46589673,01,51
2022,46589674,01,51
2022,46589675,01,51
2022,46597600,01,51
2022,46597598,01,51
2022,46597599,01,51
2022,46597591,01,51
2022,46597593,01,51
2022,46597594,01,51
2022,46597595,01,51
2022,46597596,01,51
2022,46597597,01,51
2022,46602078,01,51
2022,46602079,01,51
2022,46602080,01,51
2022,46602081,01,51
2022,46602082,01,51
2022,46602083,01,51
2022,46762850,01,51
2022,46762849,01,51
2022,46812775,01,51
2022,46812779,01,51
2022,46812785,01,51
2022,46812786,01,51
2022,46762851,01,51
2022,46762852,01,51
2022,46920825,01,51
2022,46812778,01,51
2022,46812780,01,51
2022,46812782,01,51
2022,46812784,01,51
2022,46812783,01,51
2022,47077045,01,51
2022,47077046,01,51
2022,47077036,01,51
2022,47077038,01,51
2022,47077040,01,51
2022,47077043,01,51
2022,47077044,01,51
2022,46602085,01,51
2022,46602098,01,51
2022,46602099,01,51
2022,46602100,01,51
2022,46602101,01,51
2022,46602102,01,51
2022,46602103,01,51
2022,46602104,01,51
2022,46602105,01,51
2022,46602084,01,51
2022,46602086,01,51
2022,46602091,01,51
2022,46602092,01,51
2022,46602093,01,51
2022,46602109,01,51
2022,46619398,01,51
2022,46619400,01,51
2022,46619401,01,51
2022,46742888,01,51
2022,47077037,01,51
2022,47077039,01,51
2022,46742889,01,51
2022,46742890,01,51
2022,46631220,01,51
2022,47077041,01,51
2022,47077042,01,51
2022,46955834,01,51
2022,46955832,01,51
2022,46955835,01,51
2022,46955842,01,51
2022,46955838,01,51
2022,46955840,01,51
2022,46955836,01,51
2022,46955839,01,51
2022,46955841,01,51
2022,46631221,01,51
2022,46955831,01,51
2022,46631222,01,51
2022,46955833,01,51
2022,46955837,01,51
2022,46631225,01,51
2022,46631226,01,51
2022,46631227,01,51
2022,46631228,01,51
2022,46631229,01,51
2022,47392125,01,51
2022,46631230,01,51
2022,47392127,01,51
2022,46631231,01,51
2022,47392129,01,51
2022,47392131,01,51
2022,46631232,01,51
2022,47392135,01,51
2022,46631234,01,51
2022,47392122,01,51
2022,47392126,01,51
2022,46631236,01,51
2022,47392132,01,51
2022,46631237,01,51
2022,47392134,01,51
2022,46631239,01,51
2022,47392121,01,51
2022,46631246,01,51
2022,47392123,01,51
2022,47392124,01,51
2022,46631248,01,51
2022,47392128,01,51
2022,46631250,01,51
2022,47392130,01,51
2022,46631235,01,51
2022,47392133,01,51
2022,46631240,01,51
2022,46631242,01,51
2022,46631244,01,51
2022,46631247,01,51
2022,46631238,01,51
2022,46631243,01,51
2022,46631249,01,51
2022,46631251,01,51
2022,46636465,01,51
2022,46697929,01,51
2022,46751559,01,51
2022,46751560,12,3
2022,46751560,15,9
2022,46751561,01,51
2022,46920826,01,51
2022,46641009,01,51
2022,46641010,01,51
2022,46641011,01,51
2022,46641012,01,51
2022,46641015,01,51
2022,46641016,01,51
2022,46641017,01,51
2022,46641018,01,51
2022,46641019,01,51
2022,46641020,01,51
2022,46641021,01,51
2022,46641022,01,51
2022,46641023,01,51
2022,46641032,01,51
2022,46641034,01,51
2022,46641024,01,51
2022,47399056,01,51
2022,47399058,01,51
2022,47399051,01,51
2022,47399055,01,51
2022,47399052,01,51
2022,47399053,01,51
2022,47399054,01,51
2022,47399057,01,51
2022,47893048,01,51
2022,47893049,01,51
2022,47893055,01,51
2022,47893057,01,51
2022,47893059,01,51
2022,46641027,01,51
2022,46641028,01,51
2022,46641029,01,51
2022,46641031,01,51
2022,46641033,01,51
2022,46641035,01,51
2022,46641026,01,51
2022,46641036,01,51
2022,46646628,01,51
2022,47893050,01,51
2022,47893052,01,51
2022,47893054,01,51
2022,46697930,01,51
2022,46751562,01,51
2022,46808844,01,51
2022,47893051,01,51
2022,47893053,01,51
2022,47893056,01,51
2022,47893058,01,51
2022,46808846,01,51
2022,46808850,01,51
2022,46808851,01,51
2022,46808852,01,51
2022,46808853,01,51
2022,46808854,01,51
2022,46808841,01,51
2022,46808842,01,51
2022,46808843,01,51
2022,46808845,01,51
2022,46808847,01,51
2022,47835693,01,51
2022,47835695,01,51
2022,47835696,01,51
2022,47835697,01,51
2022,47835699,01,51
2022,47835694,01,51
2022,47835698,01,51
2022,47835701,01,51
2022,46808849,01,51
2022,46808855,01,51
2022,46808848,01,51
2022,46808858,01,51
2022,46808856,01,51
2022,46808857,01,51
2022,47835700,01,51
2022,47835703,01,51
2022,47835707,01,51
2022,46812654,01,51
2022,47835702,01,51
2022,47835704,01,51
2022,47835705,01,51
2022,47835706,01,51
2022,46812653,01,51
2022,46812656,01,51
2022,46812659,01,51
2022,46812664,01,51
2022,46812667,01,51
2022,46812669,01,51
2022,46812651,01,51
2022,46812675,01,51
2022,46812649,01,51
2022,45296149,01,51
2022,45487548,01,51
2022,45487547,01,51
2022,45487549,01,51
2022,46861763,01,51
2022,44723268,01,51
2022,46812650,01,51
2022,46812652,01,51
2022,46812676,01,51
2022,46812655,01,51
2022,46812657,01,51
2022,46812662,01,51
2022,46812672,01,51
2022,46812660,01,51
2022,44931936,01,51
2022,46812665,01,51
2022,46812668,01,51
2022,46812673,01,51
2022,46812671,01,51
2022,46812674,01,51
2022,46835159,01,51
2022,46835161,01,51
2022,46835160,01,51
2022,46835162,01,51
2022,44931935,01,51
2022,44931942,01,51
2022,46955820,01,51
2022,46094650,01,51
2022,46280422,01,51
2022,47029637,01,51
2022,46372187,01,51
2022,46372189,01,51
2022,47143491,01,51
2022,46588384,01,51
2022,46094653,01,51
2022,46094659,01,51
2022,47584072,01,51
2022,46094666,01,51
2022,46094652,01,51
2022,48171285,01,51
2022,46094658,01,51
2022,46094660,01,51
2022,46094670,01,51
2022,46094675,01,51
2022,46094640,01,51
2022,46094674,01,51
2022,46094641,01,51
2022,46094645,01,51
2022,46094664,01,51
2022,46094639,01,51
2022,46094654,01,51
2022,46094663,01,51
2022,48231941,01,51
2022,46094638,01,51
2022,46094672,01,51
2022,46094677,01,51
2022,46094657,01,51
2022,46094673,01,51
2022,46094643,01,51
2022,46094647,01,51
2022,46094661,01,51
2022,46094667,01,51
2022,46094676,01,51
2022,46094635,01,51
2022,46094637,01,51
2022,46094649,01,51
2022,46094651,01,51
2022,46094665,01,51
2022,46094668,01,51
2022,46094671,01,51
2022,46096179,01,51
2022,46096182,01,51
2022,46096181,01,51
2022,46096184,01,51
2022,46096178,01,51
2022,46096180,01,51
2022,46096183,01,51
2022,45146810,01,51
2022,45499401,01,51
2022,45487550,01,51
2022,47025588,01,51
2022,47025589,01,51
2022,46209149,01,51
2022,45580281,01,51
2022,46209156,01,51
2022,46209162,01,51
2022,46209164,01,51
2022,46209166,01,51
2022,46209168,01,51
2022,46209171,01,51
2022,46209175,01,51
2022,46209179,01,51
2022,46209150,01,51
2022,46209152,01,51
2022,46209154,01,51
2022,46209157,01,51
2022,46209159,01,51
2022,46209163,01,51
2022,46209165,01,51
2022,46209170,01,51
2022,46209173,01,51
2022,46209177,01,51
2022,46209178,01,51
2022,46209148,01,51
2022,46209151,01,51
2022,46209153,01,51
2022,46209155,01,51
2022,46209158,01,51
2022,46209160,01,51
2022,46209161,01,51
2022,46209169,01,51
2022,46209172,01,51
2022,46209174,01,51
2022,47025591,01,51
2022,44931938,01,51
2022,47713459,01,51
2022,46209176,01,51
2022,46291868,01,51
2022,46291871,01,51
2022,46291877,01,51
2022,46291878,01,51
2022,46291883,01,51
2022,46291889,01,51
2022,46291891,01,51
2022,46291900,01,51
2022,46291861,01,51
2022,46291874,01,51
2022,46291879,01,51
2022,46291897,01,51
2022,46291863,01,51
2022,46291864,01,51
2022,46291870,01,51
2022,46291873,01,51
2022,46291884,01,51
2022,46291885,01,51
2022,46291887,01,51
2022,46291862,01,51
2022,46291865,01,51
2022,46291866,01,51
2022,46291876,01,51
2022,46291881,01,51
2022,46291886,01,51
2022,46291888,01,51
2022,46291867,01,51
2022,46291869,01,51
2022,46291872,01,51
2022,46291880,01,51
2022,46291882,01,51
2022,46291890,01,51
2022,46291893,01,51
2022,46291896,01,51
2022,46291899,01,51
2022,46291892,01,51
2022,44978495,01,51
2022,46291894,01,51
2022,46291895,01,51
2022,46291898,01,51
2022,46291901,01,51
2022,46308388,01,51
2022,46308389,01,51
2022,46308390,01,51
2022,46308391,01,51
2022,46308392,01,51
2022,46308393,01,51
2022,46308394,01,51
2022,46308395,01,51
2022,46308396,01,51
2022,46308397,01,51
2022,46308398,01,51
2022,46308399,01,51
2022,47222961,01,51
2022,45057973,01,51
2022,47222962,01,51
2022,47222964,01,51
2022,47222966,01,51
2022,47222967,01,51
2022,47222968,01,51
2022,47222969,01,51
2022,47222976,01,51
2022,47222979,01,51
2022,47222981,01,51
2022,47222959,01,51
2022,48020683,01,51
2022,46276863,01,51
2022,46276864,01,51
2022,46329449,01,51
2022,46588385,01,51
2022,46588386,01,51
2022,46602132,01,51
2022,47583767,01,51
2022,47583768,01,51
2022,47222963,01,51
2022,47222965,01,51
2022,47222970,01,51
2022,47222972,01,51
2022,47222975,01,51
2022,47222977,01,51
2022,47222980,01,51
2022,47222988,01,51
2022,47222992,01,51
2022,47222994,01,51
2022,47222958,01,51
2022,47584073,01,51
2022,47222960,01,51
2022,47222971,01,51
2022,47222973,01,51
2022,47222974,01,51
2022,47222978,01,51
2022,47222989,01,51
2022,47189426,01,51
2022,47189428,01,51
2022,47189434,01,51
2022,47189429,01,51
2022,47189430,01,51
2022,47189431,01,51
2022,47189427,01,51
2022,48944430,01,51
2022,45290244,01,51
2022,47189432,01,51
2022,47189433,01,51
2022,47189435,01,51
2022,47189436,01,51
2022,47190385,01,51
2022,45499088,01,51
2022,45499089,01,51
2022,45499087,01,51
2022,46861765,01,51
2022,46861764,01,51
2022,47190387,01,51
2022,47190386,01,51
2022,47190388,01,51
2022,47190389,01,51
2022,47190391,01,51
2022,47190390,01,51
2022,47190392,01,51
2022,47222991,01,51
2022,47222984,01,51
2022,47222986,01,51
2022,47222990,01,51
2022,47222982,01,51
2022,47222983,01,51
2022,47222985,01,51
2022,47222987,01,51
2022,47223790,01,51
2022,47223787,01,51
2022,47223788,01,51
2022,47223789,01,51
2022,47223792,01,51
2022,47223793,01,51
2022,47223795,01,51
2022,47223797,01,51
2022,47223798,01,51
2022,47223799,01,51
2022,47223803,01,51
2022,47223807,01,51
2022,47223812,01,51
2022,47223815,01,51
2022,47223816,01,51
2022,47223819,01,51
2022,45746712,01,51
2022,46156580,01,51
2022,46276866,01,51
2022,46330350,01,51
2022,47029638,01,51
2022,47223820,01,51
2022,47223796,01,51
