"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2020,11,156980696,32016861
2020,22,156996397,32016869
2020,12,156996452,32016882
2020,19,156996466,32016891
2020,12,156996495,32016906
2020,20,156980862,32015422
2020,12,156996545,32015433
2020,12,156980896,32015442
2020,20,156996651,32016962
2020,9,156980966,32015470
2020,12,156997123,32017118
2020,3,157001544,32015679
2020,12,157001565,32015685
2020,19,157001582,32015692
2020,22,156997324,32015705
2020,12,157001642,32015713
2020,12,157001790,32017256
2020,3,157001803,32015760
2020,12,156997181,32017143
2020,3,157001443,32015634
2020,12,156997205,32017158
2020,12,156997206,32017159
2020,12,156997218,32015662
2020,12,157001551,32015683
2020,12,157001569,32015688
2020,3,157001633,32015708
2020,3,157001700,32015734
2020,12,156997401,32015738
2020,12,156997416,32015742
2020,2,156997463,32017263
2020,12,157001805,32017271
2020,12,163185062,33752671
2020,12,163180608,33751520
2020,12,163180658,33752688
2020,12,163185123,33752687
2020,12,163180715,33752706
2020,12,163185193,33751554
2020,12,163185270,33752729
2020,12,163185272,33752730
2020,20,163180804,33751576
2020,20,163185317,33752744
2020,12,163180886,33752764
2020,10,163185468,33751617
2020,12,163180993,33751627
2020,20,163185534,33752797
2020,12,163185545,33751639
2020,19,163185609,33751676
2020,11,156980620,32015305
2020,3,156980691,32015351
2020,3,156980742,32016873
2020,12,156980772,32015382
2020,18,156980820,32015405
2020,12,156996501,32016911
2020,12,156996528,32016925
2020,12,156996676,32016970
2020,3,156981053,32016998
2020,16,156981053,32015503
2020,2,156981053,32016997
2020,12,156996876,32017032
2020,3,156996932,32017047
2020,12,157001240,32015566
2020,12,157001317,32015589
2020,12,157001325,32015595
2020,12,156997093,32017110
2020,12,156996290,32016819
2020,12,156996301,32016826
2020,12,156980585,32015290
2020,12,156980591,32015293
2020,12,156980610,32015302
2020,12,156980630,32015311
2020,22,156980640,32016844
2020,3,156996340,32015320
2020,12,156996365,32015343
2020,3,156980686,32016854
2020,3,156980685,32015346
2020,18,156980702,32015359
2020,9,156980807,32015398
2020,12,156980839,32015412
2020,9,156980849,32016919
2020,12,156980864,32015423
2020,3,156980868,32016931
2020,22,156980883,32015436
2020,12,156980903,32016937
2020,12,156996594,32016942
2020,12,156996618,32016952
2020,18,156980945,32015456
2020,20,156996636,32016957
2020,12,156980964,32015468
2020,12,156980977,32015478
2020,12,156981004,32015488
2020,12,156996744,32016989
2020,12,156981034,32016994
2020,12,156981071,32017001
2020,9,156981082,32015517
2020,12,156996808,32017005
2020,12,156981082,32015518
2020,9,156981088,32015521
2020,2,156996834,32017017
2020,12,156996842,32015534
2020,12,156996855,32017026
2020,12,156996861,32015541
2020,12,157001201,32017048
2020,3,156996966,32017066
2020,12,156996982,32017075
2020,22,156997027,32015584
2020,3,157001330,32017099
2020,3,157001336,32017102
2020,12,157001358,32015606
2020,22,156997484,32017270
2020,12,156996367,32016855
2020,12,156980735,32015366
2020,22,156980757,32015374
2020,3,156980784,32015386
2020,9,156980793,32015393
2020,22,156996468,32016892
2020,12,156996487,32016899
2020,12,156996518,32015417
2020,18,156980863,32016927
2020,12,156980870,32015428
2020,19,156996573,32015443
2020,12,156996592,32016941
2020,12,156996693,32015480
2020,12,156980990,32015483
2020,18,156980990,32015482
2020,11,156996789,32015509
2020,2,156996802,32015519
2020,3,156996868,32015543
2020,22,157001288,32017087
2020,3,157001320,32015594
2020,12,157001421,32015622
2020,18,156997183,32017144
2020,12,156997186,32017147
2020,22,157001461,32015644
2020,12,157001527,32015673
2020,22,156997344,32015718
2020,12,157001757,32017244
2020,12,157001786,32015752
2020,22,157001795,32015754
2020,3,157001810,32015763
2020,12,157001438,32017146
2020,12,157001445,32015635
2020,12,156997199,32017154
2020,2,157001478,32017161
2020,23,157001493,32015660
2020,12,156997273,32017181
2020,18,157001603,32015697
2020,12,157001628,32017197
2020,12,157001676,32015727
2020,12,157001721,32017229
2020,22,156980582,32015288
2020,22,156980583,32015289
2020,12,156980596,32015296
2020,22,156996322,32015299
2020,12,156996315,32016832
2020,12,156996313,32016831
2020,3,156980633,32015313
2020,12,156996351,32016847
2020,12,156980789,32016886
2020,12,156980838,32016909
2020,20,156996526,32015421
2020,12,156980877,32015430
2020,2,156996665,32016965
2020,12,156980968,32015471
2020,12,156996753,32015495
2020,3,156981142,32017030
2020,11,156996970,32015564
2020,12,157001267,32015579
2020,12,157001286,32017086
2020,3,157001341,32015599
2020,21,156997469,32017265
2020,22,156997499,32015767
2020,22,157001820,32015766
2020,22,156980594,32016829
2020,12,156980623,32015307
2020,22,156996338,32015315
2020,12,156996348,32016846
2020,3,156980670,32015337
2020,22,156980674,32015339
2020,12,156996372,32015352
2020,3,156996436,32015375
2020,18,156996449,32016881
2020,5,156980795,32016890
2020,18,156996486,32016901
2020,12,156996490,32016902
2020,12,156996519,32016920
2020,12,156980859,32016924
2020,12,156980892,32015439
2020,20,156980895,32015441
2020,12,156996625,32016953
2020,18,156980989,32016980
2020,18,156980991,32015484
2020,12,156996844,32015537
2020,12,156996964,32015562
2020,2,157001238,32015565
2020,12,156996984,32017076
2020,12,157001264,32015578
2020,12,157001266,32017081
2020,2,156997014,32017084
2020,11,156997068,32017100
2020,12,157001371,32015609
2020,12,156997164,32015624
2020,12,157001574,32017180
2020,23,157001618,32015700
2020,12,157001650,32015720
2020,20,157001668,32015725
2020,20,156997366,32017216
2020,3,156997457,32017257
2020,20,157001815,32015765
2020,12,156980586,32015291
2020,22,156980603,32015298
2020,22,156980608,32015301
2020,22,156996328,32015303
2020,12,156980644,32015321
2020,12,156980645,32015323
2020,12,156996353,32016849
2020,12,156980659,32015330
2020,20,156980682,32015344
2020,20,156980684,32015345
2020,12,156996374,32015353
2020,2,156996379,32016862
2020,18,156996384,32016865
2020,9,156980767,32015380
2020,12,156980808,32016893
2020,12,156996474,32015399
2020,11,156996511,32016916
2020,3,156996533,32016930
2020,12,156980894,32015440
2020,12,156996669,32016967
2020,12,156996683,32016973
2020,12,156980999,32015486
2020,12,156981007,32015489
2020,12,156996738,32016987
2020,18,156996754,32016993
2020,12,156981072,32015510
2020,3,156981085,32015520
2020,3,156996906,32017039
2020,12,156996945,32017053
2020,12,156997047,32015588
2020,11,157001318,32015590
2020,2,157001452,32015640
2020,12,157001462,32017151
2020,12,157001475,32015650
2020,12,156997235,32015668
2020,12,157001524,32015670
2020,22,157001547,32017174
2020,3,156997276,32015691
2020,12,156997388,32015735
2020,12,157001720,32017228
2020,9,157001733,32015743
2020,12,157001733,32015744
2020,12,157001743,32015745
2020,3,156996303,32015294
2020,22,156980628,32015309
2020,12,156980643,32015322
2020,20,156980648,32015324
2020,12,156980657,32015329
2020,22,156980665,32015333
2020,20,156980671,32015338
2020,18,156996370,32015349
2020,22,156996377,32015354
2020,22,156996400,32015362
2020,19,156996423,32016874
2020,12,156980766,32015379
2020,22,156996450,32015388
2020,12,156980814,32015401
2020,12,156996605,32016946
2020,12,156981042,32015498
2020,12,156996806,32015525
2020,21,156996816,32015528
2020,22,156996830,32017014
2020,12,156981112,32015535
2020,12,156981123,32017025
2020,3,156981137,32017028
2020,12,156981164,32017034
2020,18,156996926,32017042
2020,12,156996967,32015563
2020,2,156996991,32015575
2020,22,157001259,32015576
2020,12,156997049,32017094
2020,22,157001351,32017109
2020,12,156997473,32017266
2020,12,157001829,32015770
2020,12,156996323,32016835
2020,12,156996357,32015335
2020,12,156980761,32015376
2020,20,156980769,32016878
2020,12,156980776,32015383
2020,3,156996447,32016879
2020,22,156996448,32016880
2020,12,156996458,32015390
2020,12,156980792,32015392
2020,12,156996463,32016889
2020,12,156996483,32016897
2020,12,156996557,32016932
2020,20,156996616,32016951
2020,3,156996637,32016958
2020,12,156980961,32015466
2020,9,156996699,32016979
2020,20,156981047,32015499
2020,11,156981050,32015501
2020,12,156981089,32015522
2020,22,156996831,32017015
2020,20,156981154,32015544
2020,12,156996909,32017040
2020,4,157001196,32015554
2020,12,156996937,32017049
2020,22,157001248,32017073
2020,12,156997053,32015591
2020,12,157001319,32017095
2020,22,156997112,32015610
2020,12,156997144,32015617
2020,12,157001402,32017128
2020,12,157001471,32015648
2020,12,157001486,32015656
2020,12,157001528,32015675
2020,22,156997256,32017175
2020,12,157001707,32015737
2020,12,157001706,32015736
2020,12,156997418,32017236
2020,9,156997462,32017262
2020,12,156980652,32015326
2020,12,156980653,32015327
2020,12,156996354,32016850
2020,12,156980675,32015340
2020,18,156980690,32016859
2020,17,156980689,32016858
2020,18,156980689,32016857
2020,12,156980690,32016860
2020,12,156980689,32015350
2020,20,156980754,32015373
2020,3,156996444,32016877
2020,22,156996443,32015381
2020,12,156980786,32016883
2020,12,156980790,32015391
2020,12,156996461,32016888
2020,3,156980809,32016894
2020,12,156980830,32016905
2020,22,156996496,32015409
2020,12,156996507,32016915
2020,3,156996516,32016918
2020,12,156996531,32016928
2020,12,156980866,32015425
2020,9,156996542,32015431
2020,12,156996607,32016947
2020,12,156980946,32015457
2020,12,156980948,32016959
2020,11,156980959,32015463
2020,3,156980972,32015474
2020,12,156996686,32015479
2020,9,156996692,32016976
2020,12,156996697,32016978
2020,18,156996703,32016982
2020,12,156981017,32015492
2020,22,156981030,32015496
2020,12,156981073,32015511
2020,3,156996807,32015524
2020,3,156981102,32015530
2020,12,156981107,32017016
2020,18,156996829,32017013
2020,12,156996847,32017020
2020,12,156981113,32015536
2020,9,156996901,32017038
2020,12,157001198,32015555
2020,12,156996949,32017056
2020,11,156996947,32017055
2020,2,157001225,32017062
2020,12,157001241,32015567
2020,2,156996972,32017069
2020,3,156996976,32015569
2020,12,156997001,32017077
2020,6,156997023,32015582
2020,12,157001289,32017088
2020,12,156997025,32017089
2020,12,157001334,32017101
2020,20,156997108,32017115
2020,19,157001447,32015636
2020,12,156997224,32017166
2020,12,157001553,32017177
2020,12,156997272,32017179
2020,3,156997306,32017188
2020,12,157001665,32015724
2020,12,157001702,32017225
2020,12,156997456,32017253
2020,3,156997483,32017269
2020,12,156997492,32015764
2020,12,156996327,32016836
2020,12,156980613,32015304
2020,23,156980641,32016843
2020,22,156980641,32016845
2020,3,156996346,32015328
2020,21,156980669,32015336
2020,19,156996396,32016868
2020,12,156996431,32015371
2020,22,156980749,32015370
2020,12,156980781,32015385
2020,12,156980780,32015384
2020,3,156980800,32015396
2020,12,156996489,32015407
2020,12,156980840,32016910
2020,12,156996523,32015420
2020,12,156980851,32015419
2020,22,156980871,32015429
2020,22,156980950,32015459
2020,2,156996675,32016969
2020,12,156996681,32015477
2020,12,156996696,32016977
2020,18,156996716,32016985
2020,12,156981021,32015493
2020,22,156981023,32015494
2020,22,156981067,32015508
2020,21,156996814,32015527
2020,12,156996946,32017054
2020,12,156996965,32017065
2020,12,156997054,32017096
2020,12,156997121,32017117
2020,12,156997163,32015623
2020,12,157001455,32015641
2020,12,156997202,32017156
2020,12,156997216,32015661
2020,12,157001513,32015666
2020,18,157001614,32015698
2020,12,156997323,32017196
2020,22,156997354,32017211
2020,22,157001680,32017217
2020,12,157001727,32015740
2020,21,157001793,32017259
2020,20,157001804,32015761
2020,12,156980584,32016825
2020,6,156980595,32015295
2020,2,156980687,32015347
2020,9,156980725,32015363
2020,18,156980759,32016876
2020,12,156996529,32016926
2020,12,156996590,32015447
2020,6,156996614,32016950
2020,12,156996629,32016954
2020,12,156980963,32015465
2020,22,156996700,32016981
2020,12,156996747,32016992
2020,12,156996942,32017051
2020,22,156996981,32017074
2020,12,156997017,32017085
2020,12,156997081,32015600
2020,12,157001415,32017136
2020,12,156997207,32017160
2020,12,157001480,32015653
2020,12,157001645,32017203
2020,12,157001671,32017214
2020,19,157001697,32015732
2020,12,157001801,32015757
2020,2,156996369,32016856
2020,12,156980736,32015367
2020,22,156980752,32016875
2020,12,156980787,32015389
2020,3,156996673,32016968
2020,22,156996785,32015507
2020,22,156981094,32017007
2020,12,156996826,32017012
2020,12,156981163,32015548
2020,22,156996943,32015558
2020,12,157001223,32015560
2020,2,157001231,32015561
2020,4,156997028,32015583
2020,22,156997056,32015593
2020,12,157001348,32017105
2020,12,161343296,33248228
2020,11,161137547,33200113
2020,11,161137545,33200112
2020,12,161141395,33203708
2020,12,161141456,33200145
2020,2,161141489,33203736
2020,3,161141509,33203743
2020,12,161141571,33203766
2020,12,161137766,33200190
2020,12,161137796,33200208
2020,12,161141681,33203799
2020,20,161141733,33203820
2020,12,161141808,33200250
2020,3,161141876,33203860
2020,3,161141995,33200335
2020,12,161142030,33203916
2020,12,161138333,33200392
2020,12,161138357,33200400
2020,19,161138468,33200437
2020,12,161138519,33200452
2020,9,161142391,33200458
2020,12,161142415,33200463
2020,2,161138580,33200470
2020,9,161138761,33200538
2020,11,161142625,33204125
2020,12,161142644,33204137
2020,12,161138823,33200559
2020,10,161142732,33204160
2020,18,161138878,33200583
2020,12,161138914,33200598
2020,12,161138990,33204201
2020,12,161142905,33204224
2020,2,161139066,33200661
2020,12,161139203,33200707
2020,10,161143198,33204332
2020,3,161143228,33200756
2020,2,161143285,33204355
2020,12,161143295,33204360
2020,2,161139483,33200798
2020,3,161143422,33204404
2020,2,161339374,33244601
2020,12,161343518,33248306
2020,12,161339558,33248311
2020,2,161343521,33248310
2020,3,161137524,33200103
2020,12,161137565,33200122
2020,3,161141421,33203721
2020,3,161141432,33203725
2020,20,161137619,33200141
2020,12,161137695,33203753
2020,3,161137794,33200206
2020,12,161141692,33203804
2020,19,161137838,33200223
2020,6,161137849,33203814
2020,12,161141799,33203840
2020,11,161141812,33203843
2020,3,161137939,33200255
2020,2,161142011,33200340
2020,12,161142037,33200343
2020,12,161138260,33203945
2020,12,161138350,33200398
2020,12,161138385,33200411
2020,12,161138399,33200417
2020,12,161138424,33204008
2020,12,161138463,33200433
2020,12,161142380,33204049
2020,10,161142512,33200499
2020,9,161142538,33204099
2020,10,161138728,33204110
2020,2,161138846,33200570
2020,12,161142800,33204183
2020,12,161142819,33204194
2020,19,161142899,33204221
2020,12,161143109,33204303
2020,12,161135203,33203309
2020,12,161137192,33199978
2020,2,161137220,33199993
2020,12,161135341,33203358
2020,12,161135366,33203368
2020,12,161135458,33200045
2020,3,161135655,33203480
2020,12,161143287,33204356
2020,3,161139440,33200780
2020,3,161139439,33200779
2020,12,161143342,33204378
2020,12,161136071,33203602
2020,3,161143371,33204388
2020,2,161141248,33203664
2020,12,161141270,33203668
2020,12,161135401,33203383
2020,12,161135469,33203408
2020,12,161135485,33203415
2020,12,161135509,33203426
2020,12,161137362,33203447
2020,12,161135605,33203463
2020,12,161138691,33200512
2020,19,161135684,33203492
2020,12,161138304,33200384
2020,18,161135739,33203509
2020,12,161138374,33200407
2020,12,161135917,33203558
2020,3,161136020,33203584
2020,12,161136114,33203615
2020,2,163073638,33688518
2020,20,163073675,33688532
2020,12,163073673,33688531
2020,12,163073679,33688533
2020,2,163073727,33692382
2020,12,163073736,33688556
2020,3,163073748,33688560
2020,12,163073818,33688580
2020,2,163073817,33688579
2020,2,163073836,33688587
2020,3,163073836,33688588
2020,12,163073893,33688617
2020,12,163073913,33688625
2020,3,163073930,33688630
2020,2,163073999,33688661
2020,2,163074000,33688662
2020,3,163074047,33688676
2020,9,163074101,33692390
2020,12,153756405,31001899
2020,22,153751969,31001742
2020,19,153756423,31001916
2020,12,153756470,31006769
2020,12,153752221,31006841
2020,12,153752305,31006875
2020,12,153752425,31006934
2020,9,153756803,31002077
2020,12,153752623,31006998
2020,3,153752638,31007002
2020,20,153756914,31002106
2020,10,153756937,31002109
2020,12,153756950,31002115
2020,11,153752874,31007065
2020,18,153752912,31007074
2020,12,153757115,31002170
2020,12,153752977,31007101
2020,12,153752979,31007103
2020,12,153753038,31007127
2020,18,153753100,31002199
2020,10,153753098,31007148
2020,12,153753100,31002200
2020,22,153753170,31007171
2020,20,153757235,31002219
2020,12,153753277,31007199
2020,12,153753328,31007215
2020,12,153757316,31002257
2020,12,153757319,31002261
2020,22,153753462,31007267
2020,12,153757445,31007292
2020,12,153753650,31007326
2020,12,153751967,31001741
2020,18,153751967,31001902
2020,18,153756453,31001927
2020,10,153756464,31006766
2020,12,153756477,31001942
2020,22,153756479,31001943
2020,4,153752088,31006794
2020,20,153756523,31001961
2020,12,153756525,31001962
2020,12,153752156,31006813
2020,12,153752222,31006842
2020,22,153752263,31006858
2020,18,153752277,31006862
2020,12,153756696,31006889
2020,22,153756703,31006899
2020,22,153756737,31002050
2020,12,153752386,31006919
2020,10,153756792,31002067
2020,12,153752506,31006965
2020,20,153752529,31006969
2020,12,153756846,31002093
2020,12,153752618,31006996
2020,9,153752949,31002162
2020,12,153752978,31007102
2020,12,153753059,31007134
2020,12,153757168,31002196
2020,12,153753178,31002217
2020,12,153753254,31002227
2020,19,153757271,31002233
2020,12,153757317,31002259
2020,12,153757490,31007316
2020,3,148246423,29486867
2020,20,148246464,29486887
2020,12,148251229,29496787
2020,12,148246513,29486910
2020,18,148246526,29486917
2020,22,148246527,29486918
2020,20,148246541,29486921
2020,22,148246542,29486922
2020,9,148246544,29486923
2020,19,148246549,29486924
2020,19,148246550,29486925
2020,12,148246551,29486926
2020,12,148246552,29486927
2020,19,148246554,29486929
2020,12,153756414,31001908
2020,18,153756420,31001914
2020,21,153756454,31001928
2020,12,153756456,31001930
2020,18,153756468,31001937
2020,12,153752044,31006773
2020,2,153752051,31006778
2020,12,153752066,31006788
2020,12,153752081,31006791
2020,12,153752091,31006795
2020,12,153752107,31006801
2020,3,153756540,31001969
2020,12,153756554,31001975
2020,12,153752137,31001981
2020,12,153752138,31001980
2020,12,153752142,31006809
2020,22,153756575,31001983
2020,12,153756587,31001985
2020,9,153756600,31001994
2020,3,153756610,31001999
2020,12,153756622,31002005
2020,20,153752243,31006850
2020,20,153752260,31006855
2020,12,153752300,31006873
2020,12,153752302,31002027
2020,3,153752306,31002028
2020,12,153752327,31006890
2020,12,153756697,31002035
2020,9,153756701,31002038
2020,12,153752333,31006893
2020,12,153756704,31002039
2020,3,153752354,31006903
2020,3,153752356,31006904
2020,22,153752359,31006905
2020,12,153756729,31002048
2020,18,153752400,31006923
2020,12,153752424,31006933
2020,12,153752421,31006932
2020,18,153752438,31006937
2020,22,153752457,31006944
2020,20,153756797,31002068
2020,12,153752475,31006951
2020,12,153756809,31002081
2020,12,153752501,31002085
2020,9,153752566,31006980
2020,12,153752609,31006992
2020,12,153752612,31006994
2020,12,153756881,31002097
2020,12,153752652,31002102
2020,12,153752674,31007016
2020,12,153752768,31007029
2020,12,153752811,31007043
2020,12,153752833,31007054
2020,12,153752825,31007050
2020,12,153757055,31002145
2020,12,153752869,31007062
2020,12,153752878,31007068
2020,12,153757087,31002153
2020,12,153752923,31007078
2020,12,153752932,31007084
2020,19,153757099,31007088
2020,12,153752958,31002166
2020,12,153752957,31007093
2020,12,153757110,31007094
2020,9,153757119,31007097
2020,12,153752990,31007111
2020,22,153757129,31002178
2020,12,153757128,31002177
2020,12,153753008,31002181
2020,22,153753017,31007120
2020,18,153757142,31002184
2020,20,153753030,31007123
2020,12,153757159,31007137
2020,12,153757165,31007139
2020,12,153753091,31007147
2020,12,153753099,31007149
2020,12,153753107,31002203
2020,12,153753135,31002204
2020,9,153757199,31002205
2020,12,153753132,31007159
2020,3,153757200,31002206
2020,12,153757206,31002210
2020,18,153757207,31007165
2020,12,153757224,31007174
2020,12,153757255,31007190
2020,12,153753244,31007194
2020,3,153753249,31007195
2020,12,153753266,31007197
2020,12,153753270,31002232
2020,12,153753269,31007198
2020,12,153753267,31002231
2020,12,153757279,31002235
2020,18,153757279,31002234
2020,12,153753291,31002236
2020,12,153757284,31002237
2020,3,153753305,31007210
2020,2,153753310,31007212
2020,12,161137148,33199958
2020,19,161138126,33203898
2020,3,161135295,33203345
2020,12,161137292,33200026
2020,12,161137325,33200039
2020,12,161135492,33203420
2020,12,161137786,33200200
2020,12,161142042,33203920
2020,3,161137386,33200053
2020,19,161135911,33200068
2020,12,161137426,33200071
2020,12,161137462,33200081
2020,18,161141987,33203905
2020,2,161141291,33200093
2020,12,161137507,33200099
2020,3,161137506,33200098
2020,5,161137510,33200100
2020,12,161141375,33200115
2020,12,161137563,33200121
2020,12,161137711,33200172
2020,12,161141588,33203770
2020,2,161141759,33203830
2020,12,161137950,33200261
2020,12,161141840,33203852
2020,20,161141845,33200267
2020,18,161138060,33200296
2020,3,161138084,33200304
2020,12,161138085,33203885
2020,12,161138087,33203886
2020,2,161141956,33203895
2020,12,161138250,33200361
2020,12,161142136,33203963
2020,2,161142164,33200388
2020,19,148256215,29491788
2020,22,148246429,29486871
2020,12,148246456,29486882
2020,9,148246459,29486883
2020,22,148246473,29486893
2020,12,148246494,29486901
2020,18,148246500,29486904
2020,12,148246501,29486905
2020,19,148246553,29486928
2020,25,148246555,29486930
2020,22,148246556,29486931
2020,12,148246557,29486932
2020,12,148246558,29486933
2020,12,148246559,29486934
2020,12,148246564,29486937
2020,12,148246565,29486938
2020,12,148246567,29486939
2020,10,148246568,29486940
2020,12,148246569,29486941
2020,12,148246572,29486942
2020,12,148246573,29486943
2020,12,148246574,29486944
2020,12,148246584,29486945
2020,18,148246588,29486946
2020,12,148246599,29486948
2020,12,148246600,29486949
2020,12,148246603,29486950
2020,12,148246605,29486952
2020,12,148246608,29486953
2020,12,148246612,29486954
2020,12,148246613,29486955
2020,18,148246618,29486956
2020,12,148246620,29486957
2020,11,148246622,29486958
2020,12,148246626,29486959
2020,12,148246630,29486960
2020,18,148246631,29486961
2020,2,148246633,29486962
2020,12,148246635,29486963
2020,2,148246637,29486964
2020,12,148246638,29486965
2020,12,148246639,29486966
2020,12,148246649,29486967
2020,12,148246651,29486968
2020,12,148246652,29486969
2020,12,148246653,29486970
2020,12,148246655,29486971
2020,12,148246656,29486972
2020,22,148246661,29486974
2020,3,148246664,29486975
2020,12,148246667,29486976
2020,12,148246668,29486977
2020,22,148246671,29486978
2020,12,148246673,29486979
2020,12,148246677,29486980
2020,12,148246685,29486981
2020,12,148246687,29486982
2020,11,148246697,29486983
2020,12,148246700,29486984
2020,12,148246702,29486985
2020,12,148246705,29486986
2020,12,148246706,29486987
2020,12,148246707,29486988
2020,12,148246708,29486989
2020,9,148246710,29486990
2020,12,148246711,29486991
2020,12,148246713,29486993
2020,12,148246715,29486994
2020,20,148246717,29486995
2020,12,148246722,29486996
2020,20,148246727,29486997
2020,18,148246736,29486998
2020,10,148246737,29486999
2020,3,148246739,29487000
2020,12,148246743,29487001
2020,12,148246744,29487002
2020,12,148246747,29487003
2020,12,148246750,29487004
2020,12,148246751,29487005
2020,22,148246755,29487006
2020,12,148246760,29487007
2020,9,148246768,29487008
2020,12,148246769,29487009
2020,12,148246771,29487010
2020,12,148246772,29487011
2020,12,148246782,29487012
2020,3,148246785,29487014
2020,9,148246786,29487015
2020,9,148246787,29487016
2020,9,148246788,29487017
2020,3,148246790,29487018
2020,12,148246792,29487019
2020,12,148246794,29487020
2020,12,148246795,29487021
2020,12,148246797,29487022
2020,6,148246807,29487023
2020,12,148246810,29487024
2020,12,148246818,29487026
2020,20,148246819,29487027
2020,12,148246821,29487028
2020,2,148246822,29487029
2020,12,148246823,29487030
2020,12,148246829,29487033
2020,12,148246830,29487034
2020,12,148246831,29487035
2020,12,148246843,29487036
2020,12,148246844,29487037
2020,12,148246848,29487038
2020,12,148246849,29487039
2020,12,148246853,29487041
2020,3,148246854,29487042
2020,12,148246860,29487043
2020,12,148246871,29487044
2020,20,148246883,29487045
2020,2,148246884,29487046
2020,9,148246889,29487050
2020,12,148246892,29487051
2020,23,148246894,29487053
2020,12,148246895,29487054
2020,12,148246896,29487055
2020,12,148246913,29487056
2020,12,148246915,29487057
2020,3,148246917,29487058
2020,12,148246926,29487059
2020,12,148246927,29487060
2020,10,148246936,29487063
2020,18,148246939,29487064
2020,12,148246939,29487065
2020,12,148246941,29487066
2020,12,148246947,29487068
2020,20,148246948,29487069
2020,12,148246950,29487070
2020,12,148246952,29487071
2020,12,148246964,29487072
2020,12,148246966,29487073
2020,20,148246971,29487075
2020,20,148246975,29487076
2020,12,148246978,29487080
2020,12,148246980,29487081
2020,19,148246985,29487082
2020,12,148246989,29487084
2020,12,148246996,29487085
2020,2,148247001,29487086
2020,12,148247006,29487087
2020,12,148247007,29487088
2020,9,148247010,29487089
2020,12,148247012,29487090
2020,9,148247013,29487091
2020,12,148247020,29487092
2020,12,148247022,29487093
2020,12,148247025,29487094
2020,12,148247026,29487095
2020,12,148247032,29487096
2020,12,148247037,29487097
2020,12,148247042,29487098
2020,12,148247043,29487099
2020,12,148247044,29487100
2020,12,148247045,29487101
2020,19,148247047,29487102
2020,12,148247053,29487103
2020,12,148247056,29487104
2020,22,148247057,29487105
2020,12,148247058,29487106
2020,12,148247060,29487107
2020,12,148247065,29487108
2020,22,148247066,29487109
2020,18,148247071,29487110
2020,22,148247074,29487113
2020,12,148247073,29487112
2020,12,148247077,29487114
2020,12,148247078,29487115
2020,12,148247079,29487116
2020,12,148247080,29487117
2020,12,148247082,29487118
2020,12,148247089,29487119
2020,12,148247098,29487120
