"DATA_YEAR","VICTIM_ID","INJURY_ID"
2020,149047165,4
2020,149047165,3
2020,149047187,5
2020,149051259,5
2020,149051265,4
2020,149050855,5
2020,149050876,5
2020,149047082,5
2020,149047097,5
2020,149050941,4
2020,149050990,4
2020,147197618,4
2020,147197623,6
2020,147197737,5
2020,147203011,5
2020,147203063,4
2020,147200692,5
2020,147200883,4
2020,147003483,5
2020,147003655,5
2020,147000859,5
2020,147000883,5
2020,147003886,5
2020,147003885,5
2020,147003884,5
2020,147003927,4
2020,147001201,5
2020,147004121,5
2020,147004189,5
2020,147004235,5
2020,147001436,4
2020,147004245,4
2020,147004346,5
2020,147004345,4
2020,147004360,5
2020,147004378,5
2020,147004472,4
2020,147004521,4
2020,147004541,4
2020,147004552,5
2020,147001739,5
2020,147004553,4
2020,147004556,5
2020,147004570,5
2020,147001799,4
2020,147004718,5
2020,147004810,4
2020,147004829,4
2020,147004903,7
2020,147004914,4
2020,147004916,4
2020,147004944,6
2020,147002143,5
2020,147004990,5
2020,147005023,4
2020,147005136,5
2020,147005388,5
2020,147005439,5
2020,147005438,4
2020,149046869,5
2020,149047284,4
2020,149050785,5
2020,149050786,5
2020,149046987,5
2020,149047001,4
2020,149046999,4
2020,149050923,5
2020,149050931,5
2020,149047131,5
2020,149047341,4
2020,149051135,4
2020,147000580,7
2020,147000618,4
2020,147003463,5
2020,147000676,4
2020,147003560,4
2020,147003704,5
2020,147003720,5
2020,147003727,5
2020,147000931,5
2020,147003728,7
2020,147000928,5
2020,147003802,5
2020,147001021,5
2020,147001029,5
2020,147003819,5
2020,147001242,5
2020,147001244,5
2020,147001240,2
2020,147001241,5
2020,147004059,5
2020,147004082,4
2020,147004124,5
2020,147004237,5
2020,147004263,4
2020,147001490,5
2020,147001523,4
2020,147001569,4
2020,147001615,4
2020,147001745,2
2020,147001745,4
2020,147004601,4
2020,147001813,3
2020,147004865,4
2020,147004883,5
2020,147002124,5
2020,147002123,5
2020,147002125,5
2020,147002305,5
2020,147005345,4
2020,147002521,5
2020,147002542,4
2020,147000697,5
2020,147003524,4
2020,147003653,5
2020,147003654,5
2020,147003718,4
2020,147003722,5
2020,147000929,4
2020,147000927,4
2020,147000975,4
2020,147000988,5
2020,147003880,4
2020,147003923,4
2020,147001134,5
2020,147001136,4
2020,147001135,4
2020,147003936,5
2020,147001151,4
2020,147001158,5
2020,147001178,5
2020,147003987,5
2020,147003997,5
2020,147001214,4
2020,147004087,5
2020,147004192,5
2020,147004210,5
2020,147004214,5
2020,147004212,5
2020,147004216,5
2020,147004255,4
2020,147001545,5
2020,147004328,5
2020,147004415,4
2020,147004575,5
2020,147001756,5
2020,147004599,5
2020,147001798,5
2020,147001956,4
2020,147002044,4
2020,147004939,4
2020,147004967,5
2020,147004981,5
2020,147005006,4
2020,147005037,4
2020,147005097,5
2020,147005203,4
2020,147005245,4
2020,147005259,5
2020,147005295,4
2020,147005367,5
2020,147005394,5
2020,147002547,4
2020,147005401,4
2020,147005402,4
2020,147002612,4
2020,147005463,4
2020,147200698,5
2020,147197548,2
2020,146997230,5
2020,146997228,4
2020,146997267,4
2020,146997278,4
2020,147000318,4
2020,147000336,5
2020,146997347,5
2020,147003389,5
2020,147003386,5
2020,147003388,5
2020,147003387,5
2020,147000624,5
2020,147003486,4
2020,147003514,5
2020,147003539,4
2020,147003584,4
2020,147003601,4
2020,147000879,4
2020,147003775,4
2020,147003778,4
2020,147003779,4
2020,147000981,4
2020,147000979,4
2020,147003834,5
2020,147001227,4
2020,147001300,4
2020,147004111,4
2020,147001326,4
2020,147001328,5
2020,147004139,5
2020,147004350,4
2020,147004445,5
2020,147004455,4
2020,147001699,5
2020,147004685,2
2020,147004685,6
2020,147001885,5
2020,147001940,4
2020,147004815,4
2020,147001987,5
2020,147004850,4
2020,147004889,4
2020,147004968,4
2020,147002276,4
2020,147005180,4
2020,147005178,4
2020,147002368,5
2020,147005270,4
2020,147005281,5
2020,147005296,5
2020,147002487,4
2020,147005427,5
2020,147005441,4
2020,147200663,4
2020,147000637,4
2020,147003454,4
2020,147000678,4
2020,147000700,5
2020,147003553,4
2020,147000768,5
2020,147003676,5
2020,147003712,5
2020,147003734,4
2020,147003782,5
2020,147003785,5
2020,147003786,5
2020,147003798,5
2020,147003803,4
2020,147001054,5
2020,147003901,5
2020,147003898,5
2020,147001213,5
2020,147001271,5
2020,147001298,5
2020,147004132,4
2020,147001463,4
2020,147004357,5
2020,147004367,5
2020,147004381,6
2020,147004380,5
2020,147001585,5
2020,147001597,4
2020,147001693,4
2020,147004497,5
2020,147004498,4
2020,147004537,5
2020,147004581,4
2020,147004605,4
2020,147001830,5
2020,147004648,5
2020,147004674,4
2020,147004750,5
2020,147004840,5
2020,147002059,5
2020,147002060,4
2020,147002065,4
2020,147005002,5
2020,147005060,5
2020,147002234,4
2020,147005188,5
2020,147002360,5
2020,147002402,5
2020,147002504,4
2020,147197687,6
2020,147201184,5
2020,147003249,4
2020,147003317,5
2020,149047347,4
2020,147002945,4
2020,147003052,5
2020,147003053,5
2020,147003148,5
2020,146997386,5
2020,146997458,4
2020,146997728,4
2020,147002910,4
2020,147002987,5
2020,146997432,4
2020,146997653,5
2020,146997687,5
2020,146997885,1
2020,147002978,5
2020,147002994,5
2020,147002993,5
2020,147003327,4
2020,135766615,4
2020,135770498,5
2020,135766620,4
2020,135766622,5
2020,135766624,5
2020,135766625,4
2020,135766627,4
2020,135766626,5
2020,135766633,5
2020,135766649,5
2020,135766650,4
2020,135766651,4
2020,135766655,5
2020,135766656,5
2020,135766658,5
2020,135766662,5
2020,135766661,5
2020,135766665,5
2020,135766666,5
2020,135766667,5
2020,135770366,4
2020,135770365,5
2020,135770461,6
2020,135770460,4
2020,135770534,5
2020,135770535,5
2020,135770537,4
2020,135770540,5
2020,135770546,4
2020,135770547,5
2020,135770548,4
2020,135770550,5
2020,135770549,4
2020,135770551,5
2020,135770554,5
2020,135770555,5
2020,135770557,5
2020,135770561,5
2020,135770562,4
2020,135770422,5
2020,135770564,4
2020,135770567,5
2020,135770568,4
2020,135770573,5
2020,139659330,5
2020,139663767,5
2020,139659397,4
2020,139663810,5
2020,139663808,5
2020,139659416,5
2020,139659431,4
2020,139659440,5
2020,139659452,4
2020,139659453,4
2020,139663902,5
2020,139663904,5
2020,139659473,5
2020,139663926,4
2020,139659605,4
2020,139664018,5
2020,139664017,5
2020,139664033,4
2020,139664037,5
2020,139659671,4
2020,139659675,5
2020,139664069,4
2020,139659809,5
2020,139659820,4
2020,139659833,5
2020,139659998,4
2020,139664386,4
2020,139664391,4
2020,139664419,4
2020,139660234,4
2020,139660408,5
2020,139660479,4
2020,139660648,5
2020,139660663,5
2020,139663721,5
2020,139663734,4
2020,139663738,4
2020,139663898,5
2020,139659495,4
2020,139663921,4
2020,139659520,5
2020,139663951,5
2020,139663949,4
2020,139663986,4
2020,139663995,4
2020,139659672,4
2020,139664075,5
2020,139664094,5
2020,139664366,4
2020,139660292,5
2020,139660293,4
2020,139664488,5
2020,139664491,4
2020,139664528,4
2020,139660466,5
2020,139664570,5
2020,139660508,5
2020,139660633,5
2020,139660687,5
2020,139660690,5
2020,139664711,5
2020,139660818,5
2020,139664741,5
2020,139664771,5
2020,139664825,5
2020,139660952,4
2020,146997196,4
2020,146997220,4
2020,146997242,2
2020,146997236,2
2020,146997279,6
2020,147000305,4
2020,146997373,5
2020,147003400,4
2020,146997408,5
2020,146997405,5
2020,146997454,4
2020,146997507,4
2020,146997530,4
2020,146997529,5
2020,147000430,4
2020,146997549,4
2020,146997550,4
2020,146997851,5
2020,146997854,5
2020,147003002,5
2020,147003054,5
2020,147003062,5
2020,147003183,4
2020,147003192,4
2020,147003189,5
2020,147003209,5
2020,147003253,6
2020,147000538,6
2020,147003258,5
2020,147003261,5
2020,147003257,5
2020,147003260,5
2020,147003259,5
2020,147003283,6
2020,147000555,4
2020,147003397,5
2020,147003412,6
2020,147003417,4
2020,147003422,5
2020,147003427,5
2020,147003429,5
2020,147000614,5
2020,147000621,4
2020,147000622,4
2020,147000634,5
2020,147000639,1
2020,147000638,4
2020,147000645,5
2020,142846273,5
2020,142848394,5
2020,142848391,5
2020,142846478,4
2020,142848586,3
2020,142846505,5
2020,142846500,5
2020,142846501,5
2020,142848607,5
2020,142846527,5
2020,142848676,4
2020,142848700,5
2020,142848699,5
2020,142846579,4
2020,142846652,4
2020,142846366,4
2020,142848408,4
2020,142848478,4
2020,142846391,4
2020,142846476,5
2020,142848679,4
2020,142848720,5
2020,142846638,4
2020,142846712,5
2020,142848881,6
2020,142848879,6
2020,142846776,6
2020,142848335,5
2020,142846265,5
2020,142846490,5
2020,142846618,4
2020,142846630,6
2020,142848808,5
2020,142846695,5
2020,142846752,5
2020,142846751,5
2020,142846749,5
2020,142846750,5
2020,142848864,5
2020,142846791,5
2020,142848915,5
2020,142848914,5
2020,142845975,4
2020,142846036,4
2020,142848201,5
2020,142848203,5
2020,142846062,4
2020,142848230,5
2020,142846097,5
2020,142846103,4
2020,142848299,5
2020,142848311,4
2020,142848317,5
2020,142848329,5
2020,142846291,4
2020,142846302,5
2020,142846348,5
2020,142846374,5
2020,142846396,5
2020,142848516,5
2020,142846425,5
2020,142848548,4
2020,142846475,3
2020,142846513,5
2020,142848658,5
2020,142848721,5
2020,142848883,5
2020,142846043,5
2020,142848219,4
2020,142848314,5
2020,142848350,6
2020,142846236,6
2020,142846306,5
2020,142848487,4
2020,142848530,4
2020,142846421,5
2020,142846491,5
2020,142848616,4
2020,142846610,5
2020,142848804,5
2020,142846706,5
2020,142848826,5
2020,142848876,5
2020,142848880,4
2020,142846816,5
2020,142848297,5
2020,142848319,4
2020,142848323,5
2020,142846220,5
2020,142848395,5
2020,142848392,5
2020,142848414,4
2020,142848432,5
2020,142846326,4
2020,142846338,4
2020,142848522,5
2020,142846424,4
2020,142848571,5
2020,142848580,5
2020,142846508,5
2020,142846518,5
2020,142846535,5
2020,142846565,5
2020,142846584,4
2020,142846612,5
2020,142846757,4
2020,142846781,5
2020,142846786,5
2020,142846778,4
2020,142848892,5
2020,142846779,4
2020,142848376,5
2020,142846353,5
2020,142848505,4
2020,142846472,4
2020,142848633,5
2020,142848777,4
2020,142848812,5
2020,142848810,5
2020,142846696,5
2020,142848138,5
2020,142848146,4
2020,142848171,4
2020,142848173,4
2020,142846028,5
2020,142846175,5
2020,142848419,4
2020,142846317,4
2020,142846331,4
2020,142846359,3
2020,142846360,3
2020,142846362,4
2020,142848559,5
2020,142846732,5
2020,142846768,5
2020,142848890,4
2020,142848397,4
2020,142846269,5
2020,142848461,5
2020,142846357,5
2020,142845959,4
2020,142848166,5
2020,142848165,5
2020,142848164,5
2020,142848204,4
2020,142846059,4
2020,142846104,5
2020,142848333,1
2020,142848359,4
2020,142846296,5
2020,142848416,5
2020,142848447,4
2020,142846330,6
2020,142848466,4
2020,142848479,4
2020,142848605,5
2020,142848623,5
2020,142848741,5
2020,142848768,4
2020,142846658,5
2020,142848846,5
2020,142848874,5
2020,142848913,5
2020,142846279,4
2020,142848520,4
2020,142848624,4
2020,142846531,4
2020,142848661,4
2020,142846559,5
2020,142848742,4
2020,142846648,4
2020,142846677,5
2020,142848882,5
2020,142846789,5
2020,142848894,5
2020,142848388,4
2020,142848417,4
2020,142846349,4
2020,142846365,4
2020,142846622,5
2020,142846621,5
2020,142848757,5
2020,142848770,5
2020,142846655,4
2020,142848789,5
2020,142848853,5
2020,142848142,4
2020,142848172,5
2020,142845998,5
2020,142846003,5
2020,142848218,5
2020,142846060,5
2020,142848217,5
2020,142848227,5
2020,142848228,5
2020,142846067,5
2020,142846075,6
2020,142846074,6
2020,142848249,4
2020,142848345,4
2020,142848403,4
2020,142848410,4
2020,142846466,4
2020,142846504,3
2020,142848640,5
2020,142846554,5
2020,142848682,5
2020,142848685,4
2020,142846780,4
2020,142846782,5
2020,142846336,5
2020,142848484,4
2020,142848501,4
2020,142848638,5
2020,142846556,5
2020,142846773,4
2020,142846846,5
2020,142848992,5
2020,142846887,5
2020,142848993,5
2020,142846917,4
2020,142846966,6
2020,142847068,5
2020,142849174,5
2020,142847077,5
2020,142849237,5
2020,142847205,5
2020,142849289,4
2020,142847254,5
2020,142849314,5
2020,142849315,5
2020,142846915,4
2020,142846854,5
2020,142848965,5
2020,142849043,4
2020,142849100,5
2020,142847045,4
2020,142847049,5
2020,142847051,5
2020,142849193,5
2020,142847118,4
2020,142849194,4
2020,142849263,4
2020,142847203,4
2020,142849287,4
2020,142846864,5
2020,142846867,5
2020,142848979,5
2020,142849006,4
2020,142849074,4
2020,142849095,4
2020,142849109,5
2020,142849152,5
2020,142849153,5
2020,142849255,5
2020,142849254,5
2020,142849268,5
2020,142849267,6
2020,142847240,5
2020,142848953,4
2020,142846894,5
2020,142849024,4
2020,142849025,4
2020,142846909,4
2020,142846914,4
2020,142846940,4
2020,142847023,5
2020,142849133,5
2020,142847038,5
2020,142847040,5
2020,142849299,5
2020,142848955,5
2020,142848960,5
2020,142846964,5
2020,142846960,5
2020,142849076,4
2020,142849087,4
2020,142847030,1
2020,142847030,4
2020,142849139,5
2020,142849142,5
2020,142849288,4
2020,142849309,5
2020,142848941,4
2020,142846886,4
2020,142846896,4
2020,142849031,4
2020,142849078,5
2020,142847004,3
2020,142847060,5
2020,142849191,5
2020,142847152,5
2020,142847180,4
2020,142847218,3
2020,142847232,5
2020,142849304,5
2020,142848984,5
2020,142846875,5
2020,142846934,5
2020,142846933,4
2020,142849126,4
2020,142847059,5
2020,142849198,4
2020,142849261,3
2020,142849261,1
2020,142847183,3
2020,142846855,4
2020,142848985,5
2020,142846874,5
2020,142846930,5
2020,142849150,6
2020,142847104,5
2020,142849250,5
2020,142849246,5
2020,142849247,5
2020,142847172,5
2020,142847190,5
2020,142849285,5
2020,142849310,4
2020,142848919,5
2020,142846978,5
2020,142849094,6
2020,142849132,5
2020,142849141,5
2020,142847043,5
2020,142847044,5
2020,142849151,4
2020,142849280,5
2020,142846892,4
2020,142847035,5
2020,142847085,4
2020,142849196,5
2020,142847219,5
2020,142847221,5
2020,142849296,5
2020,142847223,5
2020,142846182,5
2020,142846186,5
2020,142848328,4
2020,142848418,5
2020,142848513,4
2020,142846438,5
2020,142848579,4
2020,142848596,5
2020,142848724,5
2020,142846625,4
2020,142846633,5
2020,142848774,4
2020,142848938,5
2020,142848937,5
2020,142848998,5
2020,142849000,4
2020,142846900,5
2020,142849123,5
2020,142847072,4
2020,142849166,5
2020,142849162,5
2020,142847195,4
2020,142849013,5
2020,142846921,5
2020,142849063,4
2020,142849157,3
2020,142849233,5
2020,142849295,5
2020,142847222,5
2020,142848963,4
2020,142848962,4
2020,142849029,4
2020,142846936,4
2020,142849071,5
2020,142846971,5
2020,142847070,5
2020,142849178,4
2020,142849189,4
2020,142849220,4
2020,142849312,4
2020,142849001,4
2020,142846910,4
2020,142846967,4
2020,142846969,4
2020,142849077,5
2020,142846981,5
2020,142849138,5
2020,142847143,4
2020,142847154,4
2020,142847214,5
2020,142847225,4
2020,142846828,5
2020,142846826,5
2020,142848926,5
2020,142846827,5
2020,142848942,5
2020,142848972,4
2020,142846865,5
2020,142846899,5
2020,142846908,5
2020,142849016,5
2020,142849020,5
2020,142849062,4
2020,142846990,4
2020,142847033,4
2020,142849155,5
2020,142847084,5
2020,142849205,5
2020,142849204,5
2020,142849308,4
2020,142848226,4
2020,142848247,5
2020,142848248,5
2020,142846202,5
2020,142846292,4
2020,142848474,4
2020,142848613,4
2020,142848656,4
2020,142846581,4
2020,142848729,5
2020,142846643,4
2020,142848784,4
2020,142848800,4
2020,142848828,5
2020,146997215,4
2020,146997740,4
2020,147000293,4
2020,146997299,5
2020,147000319,8
2020,147000319,2
2020,147000319,6
2020,146997298,5
2020,146997341,4
2020,146997409,5
2020,146997429,5
2020,146997428,5
2020,146997427,5
2020,146997476,1
2020,146997522,4
2020,146997533,5
2020,146997546,5
2020,146997544,5
2020,146997569,5
2020,146997568,5
2020,146997625,5
2020,146997656,4
2020,146997760,4
2020,146997792,5
2020,146997801,3
2020,146997822,5
2020,142848129,5
2020,142848133,6
2020,142846002,4
2020,142848178,4
2020,142846005,4
2020,142848181,4
2020,142848187,4
2020,142848190,5
2020,142848191,2
2020,142848192,4
2020,142848200,5
2020,142848198,5
2020,142848199,5
2020,142846058,5
2020,142848242,5
2020,142846084,5
2020,142848252,5
2020,142848285,4
2020,142846164,5
2020,142848296,5
2020,142846171,5
2020,142848289,5
2020,142848290,5
2020,142846183,4
2020,142848308,5
2020,142848310,5
2020,142848307,5
2020,142848312,4
2020,142846207,4
2020,142848330,4
2020,142846210,5
2020,142846203,5
2020,142846215,4
2020,142846215,8
2020,142848342,5
2020,142846219,4
2020,142848344,4
2020,142846233,4
2020,142848351,6
2020,142848357,4
2020,142848368,5
2020,142846300,4
2020,148938520,5
2020,148938543,6
2020,148938690,5
2020,148938691,5
2020,148938709,5
2020,148938777,4
2020,148938787,4
2020,148938813,5
2020,148938907,5
2020,148828328,5
2020,148938519,8
2020,148938519,4
2020,148938645,5
2020,148938655,1
2020,148938707,4
2020,148938712,4
2020,148938770,6
2020,148938772,6
2020,148938805,5
2020,148938912,4
2020,148938918,5
2020,148938928,5
2020,148938926,4
2020,148938948,5
2020,148828340,4
2020,148824583,4
2020,149050671,5
2020,149047000,4
2020,149050829,4
