"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,4,161138409
2020,4,161138412
2020,4,161138411
2020,4,161138418
2020,4,161138432
2020,4,161142298
2020,4,161138445
2020,4,161142319
2020,1,161138460
2020,4,161142331
2020,4,161138469
2020,4,161138476
2020,4,161142344
2020,4,161142359
2020,4,161142382
2020,4,161142386
2020,4,161142410
2020,4,161142418
2020,4,161142419
2020,4,161142439
2020,4,161142448
2020,4,161138599
2020,4,161138598
2020,4,161138617
2020,4,161138638
2020,4,161142499
2020,4,161142504
2020,3,161142508
2020,1,161142508
2020,3,161142506
2020,1,161142506
2020,1,161142517
2020,4,161138684
2020,4,161142529
2020,4,161138698
2020,4,161138708
2020,4,161142560
2020,4,161142583
2020,4,161138742
2020,4,161138741
2020,4,161138786
2020,4,161142643
2020,4,161138825
2020,4,161138830
2020,4,161138833
2020,4,161142682
2020,4,161138845
2020,4,161142713
2020,1,161142750
2020,1,161142752
2020,4,161138885
2020,4,161142767
2020,4,161138916
2020,4,161142778
2020,4,161142782
2020,4,161142780
2020,4,161142815
2020,4,161138947
2020,4,161142827
2020,4,161138977
2020,4,161142836
2020,4,161138992
2020,4,161138994
2020,4,161139009
2020,1,161142872
2020,4,161142878
2020,4,161139035
2020,4,161139037
2020,4,161139039
2020,4,161139059
2020,3,161142906
2020,4,161142915
2020,4,161142924
2020,4,161142925
2020,4,161142931
2020,4,161142937
2020,1,161142967
2020,4,161139099
2020,4,161143000
2020,4,161143032
2020,4,161143041
2020,4,161139183
2020,4,161143053
2020,4,161139199
2020,4,161139227
2020,4,161139226
2020,4,161139225
2020,4,161139235
2020,4,161143100
2020,4,161139244
2020,4,161139278
2020,4,161143167
2020,4,161143165
2020,4,161143181
2020,4,161143190
2020,4,161143200
2020,4,161143223
2020,4,161143224
2020,4,161143233
2020,4,161143230
2020,4,161139356
2020,4,161139355
2020,4,161143241
2020,4,161143251
2020,4,161143263
2020,4,161139382
2020,1,161143309
2020,4,161143341
2020,4,161143353
2020,1,161139475
2020,4,161143418
2020,4,161143432
2020,4,161143438
2020,4,161139510
2020,4,161139515
2020,4,161139516
2020,4,161139517
2020,4,161143456
2020,4,161139522
2020,4,161137518
2020,1,161137546
2020,1,161137544
2020,1,161141405
2020,1,161141407
2020,4,161141414
2020,4,161141413
2020,4,161141452
2020,4,161137646
2020,4,161137652
2020,4,161141488
2020,4,161137708
2020,4,161137718
2020,4,161137717
2020,4,161137733
2020,4,161137741
2020,1,161137745
2020,4,161137748
2020,4,161141670
2020,4,161141689
2020,4,161137835
2020,4,161137862
2020,4,161137877
2020,4,161137889
2020,4,161137893
2020,4,161137890
2020,4,161141777
2020,4,161137954
2020,4,161141856
2020,4,161138018
2020,4,161138051
2020,1,161138069
2020,4,161138076
2020,4,161141932
2020,4,161138083
2020,4,161138097
2020,4,161138111
2020,4,161138118
2020,4,161141951
2020,4,161138135
2020,4,161141993
2020,4,161138167
2020,4,161142021
2020,4,161142020
2020,4,161142051
2020,4,161142050
2020,4,161138218
2020,4,161138244
2020,3,161142099
2020,4,161138304
2020,4,161138323
2020,4,161138361
2020,3,161138374
2020,4,161138377
2020,4,161138393
2020,4,161138402
2020,4,161142279
2020,4,161142287
2020,4,161138449
2020,4,161142340
2020,4,161142346
2020,1,161138501
2020,1,161142372
2020,4,161142424
2020,4,161142425
2020,4,161142446
2020,4,161142457
2020,4,161142465
2020,4,161138612
2020,4,161138626
2020,4,161138627
2020,4,161142493
2020,4,161138646
2020,4,161138674
2020,1,161138690
2020,1,161138691
2020,1,161138700
2020,3,161138700
2020,1,161138706
2020,4,161138718
2020,3,161138754
2020,3,161138755
2020,4,161138790
2020,4,161142661
2020,4,161138836
2020,4,161142707
2020,4,161142728
2020,4,161138864
2020,4,161142738
2020,4,161142749
2020,4,161142772
2020,4,161142773
2020,4,161138973
2020,4,161138985
2020,4,161142850
2020,4,161142849
2020,4,161142882
2020,4,161142933
2020,4,161142932
2020,4,161142959
2020,4,161142991
2020,4,161142992
2020,4,161139138
2020,4,161143084
2020,4,161143120
2020,4,161143122
2020,4,161143140
2020,4,161139272
2020,4,161139323
2020,4,161143212
2020,4,161143213
2020,4,161139328
2020,4,161139330
2020,4,161139385
2020,4,161139383
2020,4,161143273
2020,4,161139407
2020,4,161143303
2020,4,161143302
2020,4,161143322
2020,4,161143325
2020,4,161143332
2020,4,161143345
2020,4,161143392
2020,4,161143411
2020,4,156996482
2020,4,156996506
2020,4,156996537
2020,4,156996538
2020,4,156996532
2020,4,156996551
2020,4,156996570
2020,1,156996589
2020,4,156996649
2020,4,156996656
2020,4,156980962
2020,4,156996671
2020,4,156996680
2020,4,156980995
2020,4,156996740
2020,4,156981070
2020,4,156981162
2020,4,156996891
2020,4,156996908
2020,4,157001192
2020,4,157001191
2020,4,156996928
2020,4,156996962
2020,4,156996963
2020,4,156996980
2020,4,156996983
2020,4,156997018
2020,1,156997030
2020,4,157001302
2020,4,157001328
2020,4,156997079
2020,4,156997087
2020,4,156997085
2020,4,157001373
2020,4,157001380
2020,4,161135428
2020,4,161135480
2020,4,161135517
2020,4,161135564
2020,3,161135599
2020,4,161135771
2020,4,161135945
2020,4,161135952
2020,4,161135987
2020,4,161136004
2020,1,161136016
2020,4,161136051
2020,4,161136068
2020,4,161137453
2020,4,157001516
2020,4,156997171
2020,4,156997165
2020,4,157001434
2020,4,157001534
2020,4,157001533
2020,4,157001546
2020,4,157001568
2020,4,156997278
2020,2,156997285
2020,4,157001623
2020,4,157001634
2020,4,157001635
2020,4,157001664
2020,4,156997370
2020,4,157001712
2020,4,156997423
2020,4,156997436
2020,4,157001762
2020,4,157001773
2020,4,157001776
2020,4,157001788
2020,4,157001799
2020,4,156997467
2020,4,156997498
2020,4,157001826
2020,4,156997505
2020,4,156997162
2020,4,156997181
2020,4,157001443
2020,4,157001444
2020,1,156997206
2020,1,156997205
2020,4,157001488
2020,4,156997218
2020,4,156997229
2020,4,156997236
2020,1,157001551
2020,4,157001569
2020,4,156997303
2020,4,157001611
2020,4,157001633
2020,4,156997346
2020,4,157001700
2020,4,156997395
2020,4,156997401
2020,4,156997416
2020,4,156997440
2020,4,156997463
2020,4,156997464
2020,4,157001805
2020,4,156980464
2020,3,156996299
2020,1,156996299
2020,3,156980609
2020,4,156996337
2020,4,156980651
2020,4,156996355
2020,4,156996358
2020,3,156996359
2020,3,156996360
2020,3,156996376
2020,4,156980696
2020,4,156996397
2020,4,156996405
2020,4,156996411
2020,4,156996452
2020,4,156996467
2020,4,156996466
2020,4,156996484
2020,1,156980835
2020,1,156996495
2020,1,156980862
2020,4,156996546
2020,4,156996545
2020,4,156980896
2020,4,156980909
2020,4,156980910
2020,4,156996632
2020,4,156996633
2020,4,156980944
2020,4,156980943
2020,4,156996651
2020,3,156980966
2020,4,156980984
2020,4,156996714
2020,4,156996723
2020,4,156996724
2020,4,156996755
2020,4,156981061
2020,4,156996839
2020,4,156996859
2020,4,156996865
2020,4,156996880
2020,4,156996958
2020,4,156996993
2020,4,157001285
2020,4,157001294
2020,4,157001307
2020,4,157001340
2020,4,156997115
2020,4,157001385
2020,4,157001392
2020,4,161135429
2020,4,161135448
2020,4,161135462
2020,4,161135519
2020,4,161137365
2020,4,161135609
2020,4,161135627
2020,4,161135676
2020,4,161135675
2020,4,161135783
2020,4,161135795
2020,4,161135828
2020,4,161135839
2020,4,161135837
2020,4,161135874
2020,4,161135893
2020,4,161135958
2020,4,161136074
2020,4,161136096
2020,4,161136140
2020,4,161137470
2020,4,161141218
2020,4,161141243
2020,4,161141260
2020,4,161141259
2020,4,161141277
2020,4,161141320
2020,4,161135393
2020,4,161135442
2020,4,161135199
2020,4,161135269
2020,4,161135274
2020,1,161137255
2020,1,161135307
2020,1,161135308
2020,1,161135323
2020,3,161135323
2020,4,161137295
2020,1,161137306
2020,4,161141355
2020,4,161141359
2020,4,161137538
2020,1,161137562
2020,4,161137596
2020,4,161141424
2020,4,161141433
2020,4,161141434
2020,1,161141460
2020,1,161141492
2020,4,161141506
2020,4,161137709
2020,4,161137710
2020,4,161141561
2020,4,161141590
2020,4,161141591
2020,4,161137754
2020,4,161141615
2020,4,161137776
2020,4,161141702
2020,4,161141738
2020,4,161141747
2020,4,161137880
2020,1,161141776
2020,4,161137908
2020,4,161137915
2020,4,161137923
2020,4,161137928
2020,4,161137927
2020,4,161137973
2020,4,161138046
2020,4,161141917
2020,4,161138068
2020,4,161141936
2020,4,161141937
2020,4,161141945
2020,4,161141971
2020,4,161138182
2020,4,161142044
2020,4,161138254
2020,4,161142088
2020,3,161142175
2020,4,161138336
2020,1,161142200
2020,4,161142208
2020,4,161138386
2020,4,161142247
2020,4,161138410
2020,4,161138408
2020,4,161142338
2020,4,161138485
2020,1,161138500
2020,3,161138500
2020,4,161138544
2020,4,161142434
2020,4,161142441
2020,4,161138576
2020,4,161138590
2020,4,161142468
2020,4,161142476
2020,4,161142522
2020,4,161142532
2020,3,161138696
2020,3,161142535
2020,4,161138713
2020,4,161142550
2020,4,161142566
2020,4,161142592
2020,4,161142598
2020,4,161142600
2020,4,161142601
2020,4,161142603
2020,4,161142605
2020,4,161142651
2020,4,161142665
2020,1,161142685
2020,4,161138860
2020,4,161138867
2020,4,161138870
2020,4,161138892
2020,4,161142770
2020,4,161142799
2020,4,161138942
2020,4,161138969
2020,1,161138978
2020,4,161139032
2020,4,161142902
2020,4,161139054
2020,4,161142968
2020,4,161142979
2020,4,161139136
2020,4,161142996
2020,4,161139137
2020,4,161139158
2020,4,161143044
2020,4,161139195
2020,4,161143062
2020,4,161139198
2020,4,161139214
2020,4,161139228
2020,4,161143101
2020,4,161143118
2020,4,161143130
2020,4,161139286
2020,4,161143158
2020,4,161143205
2020,4,161143261
2020,4,161139388
2020,4,161139422
2020,4,161139421
2020,4,161143363
2020,4,161139458
2020,4,161143389
2020,4,161143400
2020,4,161143436
2020,4,161143446
2020,4,161143452
2020,4,161135474
2020,4,161135526
2020,4,161137379
2020,4,161135672
2020,4,161135685
2020,4,161135704
2020,4,161135712
2020,4,161135737
2020,4,161135830
2020,4,161135834
2020,4,161135833
2020,4,161135842
2020,4,161135877
2020,4,161135908
2020,4,161135975
2020,4,161136023
2020,4,161136022
2020,4,161136090
2020,4,161137459
2020,4,161136148
2020,4,161136173
2020,4,161136169
2020,4,161141187
2020,4,161141200
2020,4,161141280
2020,4,161137508
2020,4,163180581
2020,4,163180583
2020,4,163185073
2020,4,163180601
2020,4,163185086
2020,1,163185094
2020,4,163180622
2020,4,163180624
2020,4,163185111
2020,4,163185125
2020,4,163185124
2020,4,163180682
2020,3,163180680
2020,3,163180681
2020,4,163185164
2020,4,163185166
2020,4,163185181
2020,4,163185196
2020,4,163185200
2020,4,163180743
2020,4,163185221
2020,4,163180755
2020,4,163180764
2020,4,163185255
2020,4,163180789
2020,4,163185281
2020,4,163185288
2020,4,163180814
2020,4,163185329
2020,1,163180837
2020,4,163185504
2020,4,163185349
2020,1,163180855
2020,4,163185371
2020,4,163185394
2020,4,163185420
2020,4,163185419
2020,4,163180932
2020,4,163185474
2020,4,163180989
2020,4,163185550
2020,4,162963358
2020,1,161135432
2020,3,161135506
2020,4,161135530
2020,4,161135536
2020,1,161135556
2020,4,161135571
2020,4,161135600
2020,4,161135632
2020,4,161135634
2020,1,161135680
2020,1,161135687
2020,1,161135702
2020,1,161135774
2020,4,161135803
2020,4,161135840
2020,4,161135838
2020,4,161135963
2020,4,161136014
2020,4,161136032
2020,4,161136086
2020,4,161136106
2020,4,161136139
2020,4,161136150
2020,4,161141182
2020,1,161141222
2020,4,161141240
2020,4,161141250
2020,4,161141255
2020,4,161141264
2020,4,161141328
2020,3,161339476
2020,4,161339482
2020,4,161339483
2020,4,161339492
2020,4,161339589
2020,4,161339604
2020,4,161339611
2020,4,161339610
2020,4,161339890
2020,4,161339908
2020,4,161343820
2020,4,161343833
2020,4,161343296
2020,4,161339366
2020,4,161343356
2020,4,161343476
2020,4,161343511
2020,4,161339552
2020,4,161343520
2020,1,161339565
2020,4,161343562
2020,4,161339646
2020,4,161339709
2020,4,161339849
2020,4,161343768
2020,4,161343770
2020,4,161343792
2020,4,161339939
2020,1,161137543
2020,1,161137547
2020,1,161137545
2020,4,161141379
2020,4,161141393
2020,4,161141395
2020,4,161137593
2020,4,161141446
2020,4,161141456
2020,4,161137629
2020,4,161137637
2020,4,161141481
2020,4,161141487
2020,4,161141489
2020,4,161141509
2020,4,161141524
2020,4,161137698
2020,4,161141571
2020,4,161141584
2020,4,161137751
2020,4,161141618
2020,4,161137766
2020,4,161137796
2020,4,161137811
2020,4,161141681
2020,4,161141733
2020,4,161141768
2020,4,161141770
2020,4,161137917
2020,1,161141808
2020,1,161137969
2020,4,161137983
2020,4,161138007
2020,4,161141876
2020,4,161138028
2020,4,161141910
2020,4,161141946
2020,4,161141995
2020,4,161138160
2020,4,161142014
2020,4,161142030
2020,4,161142036
2020,4,161138200
2020,4,161138206
2020,4,161142110
2020,4,161138298
2020,4,161138334
2020,4,161138333
2020,4,161138357
2020,4,161142222
2020,4,161138378
2020,4,161142269
2020,4,161142293
2020,4,161138447
2020,1,161138452
2020,4,161138468
2020,4,161142356
2020,4,161138519
2020,4,161142391
2020,4,161142401
2020,4,161142415
2020,4,161138580
2020,4,161142454
2020,4,161142516
2020,4,161142528
2020,4,161138711
2020,4,161138714
2020,4,161138729
2020,4,161138758
2020,4,161138761
2020,4,161142625
2020,4,161142624
2020,4,161138783
2020,4,161142644
2020,1,161138823
2020,1,161138822
2020,4,161142722
2020,4,161142732
2020,4,161138877
2020,4,161138878
2020,4,161138914
2020,4,161142797
2020,4,161138937
2020,4,161138990
2020,4,161142852
2020,4,161142866
2020,1,161142905
2020,4,161139066
2020,4,161142919
2020,4,161142921
2020,4,161139109
2020,4,161143012
2020,4,161139185
2020,4,161139203
2020,4,161139255
2020,4,161143124
2020,4,161139271
2020,4,161143155
2020,4,161143178
2020,4,161143198
2020,4,161143229
2020,4,161143228
2020,4,161143285
2020,4,161143295
2020,4,161139446
2020,4,161143346
2020,4,161143362
2020,4,161139483
2020,4,161143422
2020,4,161143453
2020,4,161135391
2020,4,161135447
2020,1,161135482
2020,3,161135497
2020,4,161135547
2020,1,161137370
2020,4,161135640
2020,4,161135639
2020,4,161135716
2020,4,161135781
2020,4,161135843
2020,4,161137408
2020,4,161137412
2020,4,161135876
2020,4,161135872
2020,4,161135960
2020,4,161136017
2020,4,161136145
2020,4,161141265
2020,4,161141273
2020,4,161141330
2020,4,161135321
2020,4,161135365
2020,4,161135373
2020,4,161135433
2020,4,161135463
2020,4,161137345
2020,1,161135525
2020,4,161137356
2020,4,161137360
2020,4,161135548
2020,4,161135567
2020,4,161135586
2020,4,161137374
2020,4,161135660
2020,4,161135659
2020,4,161135725
2020,4,161135754
2020,4,161135861
2020,4,161135860
2020,4,161135866
2020,4,161135895
2020,4,161135900
2020,1,161135909
2020,1,161135942
2020,4,161135965
2020,4,161136026
2020,4,161136038
2020,4,161136091
2020,4,161136107
2020,4,161136113
2020,4,161137460
2020,3,161136152
2020,1,161137463
2020,4,161141179
2020,4,161141203
2020,4,161141204
2020,4,161141233
2020,4,161141245
2020,4,161141295
2020,4,161141322
2020,4,161343276
2020,4,161339374
2020,4,161339373
2020,4,161339417
2020,4,161339430
2020,4,161339462
2020,4,161343422
2020,4,161339504
2020,4,161343493
2020,4,161339558
2020,4,161343521
2020,4,161343518
2020,4,161339708
2020,4,161339799
2020,4,161343769
2020,4,161135214
2020,4,161135229
2020,4,161137182
2020,4,161135244
2020,3,161135267
2020,4,161135272
2020,4,161137222
2020,4,161137221
2020,4,161135290
2020,4,161137299
2020,4,161139043
2020,4,161139057
2020,4,161137313
2020,4,161135351
2020,4,161137515
2020,4,161141343
2020,4,161141358
2020,4,161137571
2020,4,161137582
2020,4,161141415
2020,4,161141416
2020,4,161141429
2020,4,161141428
2020,4,161137607
2020,4,161137614
2020,1,161137624
2020,1,161137622
2020,4,161141473
2020,4,161141493
2020,4,161137666
2020,4,161141512
2020,4,161141519
2020,4,161141518
2020,4,161137706
2020,4,161141560
2020,4,161137727
2020,4,161137740
2020,4,161141622
2020,4,161137783
2020,4,161137804
2020,4,161141666
2020,4,161137815
2020,4,161141724
2020,4,161137873
2020,4,161141752
2020,4,161141751
2020,4,161137892
2020,4,161141767
2020,4,161141769
2020,4,161137904
2020,1,161137914
2020,3,161137914
2020,1,161141789
2020,3,161141789
2020,4,161137919
2020,4,161137959
2020,4,161137964
2020,4,161141854
2020,4,161138001
2020,4,161138025
2020,4,161141911
2020,4,161138078
2020,4,161141940
2020,4,161138093
2020,4,161141941
2020,4,161141939
2020,4,161141947
2020,4,161138124
2020,4,161141994
2020,4,161138171
2020,4,161138183
2020,4,161142033
2020,4,161138193
2020,4,161138234
2020,4,161138235
2020,4,161142071
2020,4,161142089
2020,4,161142086
2020,4,161142111
2020,4,161142134
2020,4,161138301
2020,4,161142188
2020,4,161142199
2020,4,161138379
2020,4,161142253
2020,4,161142254
2020,4,161138428
2020,4,161142322
2020,4,161142323
2020,4,161138458
2020,4,161138473
2020,4,161138479
2020,4,161142350
2020,4,161138518
2020,4,161138535
2020,4,161142416
2020,4,161142426
2020,4,161142427
2020,4,161138567
2020,4,161142466
2020,4,161142498
2020,4,161142551
2020,4,161142561
2020,4,161142579
2020,4,161142606
2020,4,161138774
2020,4,161142622
2020,4,161138807
2020,4,161138816
2020,4,161142666
2020,4,161138827
2020,4,161138826
2020,4,161142673
2020,4,161142674
2020,3,161138852
2020,3,161138854
2020,4,161142756
2020,4,161142771
2020,4,161138922
2020,4,161142781
2020,4,161142776
2020,4,161142809
2020,4,161138944
2020,4,161138949
2020,4,161138965
2020,4,161142862
2020,4,161139056
2020,4,161139068
2020,4,161142940
2020,4,161139122
2020,1,161142998
2020,4,161143066
2020,4,161139208
2020,4,161139237
2020,4,161143113
2020,4,161139284
2020,4,161143168
2020,4,161143169
2020,4,161143204
2020,4,161143216
2020,4,161143215
2020,4,161139340
2020,4,161143231
2020,4,161143249
2020,4,161143250
2020,4,161143274
2020,4,161143281
2020,4,161143308
2020,4,161143337
2020,4,161143343
2020,4,161143369
2020,4,161139462
2020,4,161139469
2020,4,161143406
2020,4,161139478
2020,4,161143437
2020,4,161135198
2020,4,161137134
2020,4,161135207
2020,4,161137158
2020,4,161135226
2020,1,161135242
2020,4,161135268
2020,4,161135275
2020,4,161135276
2020,4,161135296
2020,4,161137256
2020,4,161135360
2020,4,161137526
2020,4,161137548
2020,4,161137574
2020,4,161141440
2020,4,161137642
2020,4,161137651
2020,4,161137650
2020,3,161141508
2020,4,161137674
2020,4,161137729
2020,4,161141619
2020,4,161141652
2020,4,161141680
2020,4,161141679
2020,4,161137852
2020,4,161137851
2020,4,161141739
2020,4,161141795
2020,1,161137933
2020,4,161137942
2020,4,161141824
2020,4,161137965
2020,4,161141874
2020,4,161141888
2020,4,161141916
2020,4,161138070
2020,4,161138079
2020,4,161138113
2020,4,161142004
2020,3,161142016
2020,4,161142039
2020,4,161142038
2020,4,161142062
2020,4,161138242
2020,4,161142097
2020,4,161142098
2020,1,161142121
2020,4,161142203
2020,4,161142209
2020,4,161138368
2020,4,161142252
2020,4,161142262
2020,4,161142261
2020,4,161142272
2020,4,161138436
2020,4,161142329
2020,4,161138470
2020,4,161138491
2020,4,161138490
2020,4,161142362
2020,4,161142363
2020,1,161142367
2020,1,161142366
2020,4,161138508
2020,4,161138510
2020,4,161142390
2020,4,161138620
2020,1,161138644
2020,4,161142513
2020,4,161138692
2020,4,161142607
2020,4,161138769
2020,4,161142638
2020,4,161142637
2020,1,161138812
2020,4,161142687
2020,4,161142737
2020,1,161138883
2020,4,161142768
2020,4,161142784
2020,4,161142787
2020,1,161142807
2020,1,161142805
2020,4,161138943
2020,4,161138984
2020,4,161142874
2020,4,161142884
2020,4,161139044
2020,4,161142891
2020,4,161142901
2020,4,161142900
2020,1,161142936
2020,4,161139104
2020,4,161139108
2020,4,161139143
2020,4,161139152
2020,1,161143031
2020,3,161143057
2020,4,161139218
2020,4,161139242
2020,4,161143106
2020,4,161143116
2020,4,161143128
2020,4,161143129
2020,4,161143141
2020,4,161143156
2020,4,161139288
2020,4,161143174
2020,4,161139297
2020,4,161143182
2020,4,161143197
2020,4,161143196
2020,4,161143202
2020,4,161143214
2020,4,161139341
2020,4,161139343
2020,4,161143245
2020,4,161143257
2020,4,161143289
2020,4,161143301
2020,4,161139434
2020,4,161143339
2020,4,161143387
2020,4,161143396
2020,3,161143407
2020,4,161143425
2020,4,161139513
2020,1,161139519
2020,4,161339381
2020,4,161339378
2020,4,161339416
2020,4,161339612
2020,4,161339760
2020,4,161343693
2020,4,161343779
2020,4,161135271
2020,4,161135285
2020,4,161137242
2020,4,161137241
2020,4,161137247
2020,4,161135306
2020,4,161137285
2020,4,161142146
2020,4,161135352
2020,4,161141340
2020,4,161141353
2020,4,161141357
2020,4,161141368
2020,4,161141369
2020,4,161137581
2020,4,161141422
2020,4,161137610
2020,4,161137640
2020,4,161141490
2020,1,161141501
2020,4,161141624
2020,4,161137778
2020,4,161137779
2020,4,161141654
2020,4,161141708
2020,4,161137842
2020,1,161137848
2020,1,161137850
2020,4,161141725
2020,4,161137853
2020,4,161141741
2020,4,161141748
2020,1,161137895
2020,4,161141773
2020,4,161137903
2020,4,161137901
2020,4,161141830
2020,4,161137975
2020,4,161138010
2020,4,161138012
2020,4,161141902
2020,4,161138048
2020,4,161138049
2020,4,161141924
2020,4,161141929
2020,4,161138082
2020,4,161141942
2020,4,161138098
2020,4,161138103
2020,4,161138105
2020,4,161138116
2020,4,161141955
2020,4,161141966
2020,4,161141979
2020,4,161141983
2020,4,161141982
2020,4,161138169
2020,4,161138168
2020,4,161142022
2020,4,161138178
2020,4,161138197
2020,4,161138198
2020,4,161142158
2020,4,161142168
2020,4,161138332
2020,4,161142178
2020,4,161142210
2020,4,161138369
2020,4,161138373
2020,3,161142234
2020,4,161138441
2020,4,161142324
2020,4,161142337
2020,4,161138520
2020,4,161138558
2020,4,161142437
2020,4,161142464
2020,4,161142478
2020,4,161142486
2020,4,161138660
2020,4,161138669
2020,4,161138666
2020,4,161138689
2020,4,161142536
2020,4,161142557
2020,4,161142558
2020,4,161138765
2020,4,161142626
2020,4,161142629
2020,4,161142633
2020,4,161142647
2020,4,161138832
2020,4,161142740
2020,4,161142739
2020,4,161138871
2020,4,161138918
2020,4,161138917
2020,1,161142775
2020,4,161142795
2020,4,161142796
2020,4,161138976
2020,4,161139011
2020,1,161142869
2020,4,161139036
2020,4,161142903
2020,4,161142916
2020,4,161142928
2020,4,161142947
2020,4,161139107
2020,4,161142973
2020,4,161139116
2020,4,161139117
2020,4,161143006
2020,4,161143021
2020,4,161143022
2020,4,161143034
2020,3,161139174
2020,4,161143065
2020,4,161143091
2020,4,161139249
2020,1,161143123
2020,4,161139276
2020,4,161139291
2020,4,161143176
2020,4,161143183
2020,4,161143193
2020,4,161139347
2020,4,161139417
2020,4,161143319
2020,4,161143318
2020,3,161143352
2020,4,161143365
2020,4,161143366
2020,4,161139459
2020,4,161139465
2020,4,161143404
2020,4,161143414
2020,4,161143427
2020,4,161139488
2020,1,161139499
2020,4,156980581
2020,3,156996305
2020,1,156996305
2020,3,156996306
2020,1,156996306
2020,3,156996302
2020,1,156996302
2020,1,156996382
2020,4,156996391
2020,3,156996395
2020,3,156996404
2020,4,156980733
2020,4,156980732
2020,4,156996406
2020,4,156980731
2020,4,156980739
2020,4,156980740
2020,4,156996424
2020,4,156996422
2020,4,156996421
2020,4,156996478
2020,1,156980829
2020,4,156980880
2020,4,156980899
2020,4,156996582
2020,4,156980918
2020,4,156996635
2020,1,156996667
2020,4,156996752
2020,4,156996818
2020,1,156996860
2020,4,156981149
2020,4,156996875
2020,4,156996878
2020,4,156996884
2020,4,157001178
2020,4,156996918
2020,4,156996922
2020,4,157001202
2020,4,157001218
2020,1,156996971
2020,1,156996985
2020,4,156997003
2020,4,157001280
2020,4,157001281
2020,4,156997037
2020,4,157001303
2020,4,157001299
2020,4,156997046
2020,4,157001322
2020,4,156997073
2020,4,157001359
2020,4,163180579
2020,4,163185071
2020,3,163180599
2020,4,163185131
2020,3,163185140
2020,4,163180700
2020,4,163180701
2020,4,163180716
2020,4,163180731
2020,4,163185211
2020,3,163185209
2020,4,163185230
2020,4,163185229
2020,4,163180760
2020,4,163180792
2020,4,163185294
2020,4,163185296
2020,4,163180815
2020,4,163180828
2020,4,163180849
2020,4,163180972
2020,4,163185499
2020,4,163180981
2020,4,163185507
2020,4,163185520
2020,4,163185526
2020,1,163185540
2020,4,163185607
2020,1,163185614
2020,4,163181132
2020,4,163074092
2020,4,163074111
2020,4,163074103
2020,4,163074104
2020,4,163185398
2020,4,163180992
2020,4,163181009
2020,4,163185543
2020,4,163185549
2020,4,163185570
2020,4,163180575
2020,4,163180597
2020,4,163180609
2020,4,163185099
2020,4,163180679
2020,1,163180711
2020,4,163185208
2020,4,163185214
2020,4,163180750
2020,4,163185242
2020,1,163185273
2020,4,163185303
2020,4,163185318
2020,4,163185330
2020,4,163185339
2020,4,163180836
2020,4,163180848
2020,4,163073701
2020,4,163073700
2020,4,163073769
2020,4,163068208
2020,4,163073835
2020,4,163073834
2020,4,163073864
2020,4,163073880
2020,4,162958172
2020,4,163180585
2020,4,163180592
2020,4,163185109
2020,4,163180653
2020,4,163180708
2020,4,163180740
2020,4,163185232
2020,4,163185233
2020,4,163185245
2020,4,163180769
2020,4,163185264
2020,1,163180797
2020,4,163180808
2020,4,163180813
2020,4,163185334
2020,4,163185346
2020,4,163185356
2020,4,163180937
2020,4,163180969
2020,4,163180979
2020,4,163180986
2020,4,163180998
2020,4,163185551
2020,4,162962884
2020,4,163185077
2020,4,163185087
2020,4,163185098
2020,4,163180627
2020,4,163180629
2020,4,163180641
2020,3,163185121
2020,4,163185151
2020,4,163180694
2020,4,163185167
2020,4,163185172
2020,4,163180768
2020,4,163185243
2020,4,163185320
2020,4,163180816
2020,4,163180829
2020,4,163180835
2020,3,163185506
2020,4,163185511
2020,4,163185518
2020,3,163180999
2020,4,163185537
2020,4,163185536
2020,4,163185411
2020,4,162963242
2020,4,162963349
2020,4,162958275
2020,4,162962734
2020,4,162958108
2020,3,162963379
2020,4,162958221
2020,4,162958073
2020,4,162963319
2020,4,163185070
2020,4,163185080
2020,4,163185078
2020,4,163180615
2020,4,163185138
2020,4,163180683
2020,4,163185146
2020,4,163185144
2020,3,163180690
2020,3,163185159
2020,4,163180718
2020,4,163180734
2020,4,163180780
2020,3,163180805
2020,4,163180822
2020,4,163185341
2020,4,163180846
2020,4,163185491
2020,3,163180974
2020,3,163180973
2020,4,163185515
2020,4,163181004
2020,4,163180872
2020,4,163185404
2020,4,163181113
2020,4,163181128
2020,4,163185622
2020,4,163185057
2020,4,163180639
2020,1,163180676
2020,3,163185152
2020,3,163180685
2020,4,163180702
2020,4,163180736
2020,4,163180746
2020,4,163180757
2020,4,163180763
2020,4,163180775
2020,4,163185279
2020,4,163180798
2020,4,163180806
2020,4,163185304
2020,4,163185316
2020,4,163180831
2020,3,163185058
2020,4,163185060
2020,4,163185092
2020,3,163180642
2020,4,163180651
2020,4,163180666
2020,4,163180667
2020,4,163185143
2020,4,163180688
2020,4,163180721
2020,4,163180747
2020,4,163180770
2020,4,163185252
2020,4,163185261
2020,4,163185314
2020,4,163185321
2020,4,163180832
2020,1,163185352
2020,4,163180843
2020,4,163185386
2020,4,163185388
2020,4,163185508
2020,4,163185517
2020,4,163181021
2020,4,163185502
2020,4,163185525
2020,1,163180997
2020,4,163181013
2020,4,163185542
2020,4,163185547
2020,4,163181099
2020,4,163181107
2020,4,163181109
2020,4,163073632
2020,4,163073652
