DATA_YEAR,AGENCY_ID,INCIDENT_ID,NIBRS_MONTH_ID,CARGO_THEFT_FLAG,SUBMISSION_DATE,INCIDENT_DATE,REPORT_DATE_FLAG,INCIDENT_HOUR,CLEARED_EXCEPT_ID,CLEARED_EXCEPT_DATE,INCIDENT_STATUS,DATA_HOME,ORIG_FORMAT,DID
2020,5659,133791805,8539830,,01-FEB-21,22-DEC-20,,23,6,,0,C,F,93376529
2020,5659,133787561,8572330,N,01-FEB-21,27-OCT-20,,14,6,,0,C,F,93376526
2020,5659,133791812,8539830,,01-FEB-21,20-DEC-20,,4,6,,0,C,F,93376528
2020,5659,133787564,8539830,,01-FEB-21,25-DEC-20,,15,6,,0,C,F,93376534
2020,5659,133791816,8532866,,01-FEB-21,26-SEP-20,,18,6,,0,C,F,93379858
2020,5659,133787569,8572330,,01-FEB-21,28-OCT-20,,15,6,,0,C,F,93376540
2020,5659,133791820,8572330,,01-FEB-21,16-OCT-20,,11,6,,0,C,F,93379863
2020,5659,133787576,8527158,N,01-FEB-21,20-FEB-20,,0,6,,0,C,F,93376555
2020,5659,133787581,8572330,,01-FEB-21,30-OCT-20,,18,6,,0,C,F,93376569
2020,5659,133787582,8572330,N,01-FEB-21,27-OCT-20,,11,6,,0,C,F,93376563
2020,5659,133791835,8532866,N,01-FEB-21,10-SEP-20,,15,6,,0,C,F,93376571
2020,5659,133791837,8527158,N,01-FEB-21,20-FEB-20,,0,6,,0,C,F,93376577
2020,5659,133791839,8539830,,01-FEB-21,30-DEC-20,,2,6,,0,C,F,93379892
2020,5659,133791842,8572330,,01-FEB-21,14-OCT-20,,5,6,,0,C,F,93379894
2020,5659,133787594,8539830,N,01-FEB-21,16-DEC-20,,14,6,,0,C,F,93376587
2020,5659,133791844,8572330,,01-FEB-21,06-OCT-20,,20,6,,0,C,F,93379901
2020,5659,133791850,8539830,,01-FEB-21,18-DEC-20,,4,6,,0,C,F,93376592
2020,5659,133787598,8539830,N,01-FEB-21,14-DEC-20,,0,6,,0,C,F,93379908
2020,5659,133787600,8567238,,01-FEB-21,25-NOV-20,,18,6,,0,C,F,93379914
2020,5659,133787603,8572330,,01-FEB-21,30-OCT-20,,10,6,,0,C,F,93379917
2020,5659,133787607,8572330,,01-FEB-21,15-OCT-20,,16,6,,0,C,F,93379923
2020,5659,133791861,8567238,N,01-FEB-21,22-NOV-20,,0,6,,0,C,F,93376601
2020,5659,133787610,8572330,N,01-FEB-21,24-OCT-20,,17,6,,0,C,F,93376609
2020,5659,133787614,8567238,N,01-FEB-21,02-NOV-20,,22,6,,0,C,F,93379942
2020,5659,133787616,8520426,N,01-FEB-21,28-AUG-20,,13,6,,0,C,F,93379944
2020,5659,133787622,8532866,,01-FEB-21,29-SEP-20,,22,6,,0,C,F,93376618
2020,5659,133787624,8567238,,01-FEB-21,24-NOV-20,,5,6,,0,C,F,93379948
2020,5659,133791873,8539830,N,01-FEB-21,21-DEC-20,,20,6,,0,C,F,93376622
2020,5659,133787626,8572330,,01-FEB-21,16-OCT-20,,16,6,,0,C,F,93379951
2020,5659,133787628,8572330,,01-FEB-21,01-OCT-20,,23,6,,0,C,F,93379954
2020,5659,133791879,8532866,,01-FEB-21,13-SEP-20,,14,6,,0,C,F,93379959
2020,5659,133787636,8523652,N,01-FEB-21,04-JUL-20,,18,6,,0,C,F,93379964
2020,5659,133787640,8572330,N,01-FEB-21,30-OCT-20,,1,6,,0,C,F,93379967
2020,5659,133787642,8539830,,01-FEB-21,19-DEC-20,,22,2,29-DEC-20,0,C,F,93381643
2020,5659,133791892,8567238,,01-FEB-21,20-NOV-20,,3,2,24-NOV-20,0,C,F,93379975
2020,5659,133787648,8567238,,01-FEB-21,04-NOV-20,,8,6,,0,C,F,93381652
2020,5659,133787650,8567238,,01-FEB-21,08-NOV-20,,14,6,,0,C,F,93381654
2020,5659,133787651,8539830,,01-FEB-21,14-DEC-20,,14,6,,0,C,F,93379989
2020,5659,133787652,8567238,N,01-FEB-21,02-NOV-20,,21,6,,0,C,F,93381657
2020,5659,133791900,8567238,N,01-FEB-21,17-NOV-20,,0,6,,0,C,F,93379983
2020,5659,133787659,8532866,,01-FEB-21,25-SEP-20,,22,6,,0,C,F,93381668
2020,5659,133791903,8572330,,01-FEB-21,10-OCT-20,,3,6,,0,C,F,93380001
2020,5659,133787663,8523652,,01-FEB-21,18-JUL-20,,14,6,,0,C,F,93381673
2020,5659,133787670,8567238,,01-FEB-21,27-NOV-20,,18,6,,0,C,F,93381691
2020,5659,133791923,8539830,,01-FEB-21,04-DEC-20,,23,6,,0,C,F,93381696
2020,5659,133787671,8539830,N,01-FEB-21,14-DEC-20,,1,6,,0,C,F,93380026
2020,5659,133787672,8532866,N,01-FEB-21,26-SEP-20,,14,6,,0,C,F,93380035
2020,5659,133791928,8532866,N,01-FEB-21,05-SEP-20,,11,6,,0,C,F,93381708
2020,5659,133791929,8539830,N,01-FEB-21,26-DEC-20,,7,6,,0,C,F,93381705
2020,5659,133791933,8532866,N,01-FEB-21,21-SEP-20,,20,6,,0,C,F,93381702
2020,5659,133787677,8539830,N,01-FEB-21,15-DEC-20,,13,6,,0,C,F,93381714
2020,5659,133787678,8567238,N,01-FEB-21,03-NOV-20,,0,6,,0,C,F,93380048
2020,5659,133787681,8567238,,01-FEB-21,25-NOV-20,,23,6,,0,C,F,93380053
2020,5659,133787682,8567238,N,01-FEB-21,30-NOV-20,,8,6,,0,C,F,93380051
2020,5659,133791940,8532866,,01-FEB-21,07-SEP-20,,14,6,,0,C,F,93381722
2020,5659,133787683,8567238,N,01-FEB-21,25-NOV-20,,17,6,,0,C,F,93381726
2020,5659,133787686,8572330,N,01-FEB-21,03-OCT-20,,21,6,,0,C,F,93380056
2020,5659,133787687,8567238,N,01-FEB-21,04-NOV-20,,12,6,,0,C,F,93380063
2020,5659,133787688,8532866,N,01-FEB-21,28-SEP-20,,8,2,25-NOV-20,0,C,F,93380062
2020,5659,133787692,8539830,N,01-FEB-21,30-DEC-20,,19,6,,0,C,F,93381742
2020,5659,133787693,8539830,,01-FEB-21,04-DEC-20,,23,2,08-DEC-20,0,C,F,93380073
2020,5659,133788529,8567238,,01-FEB-21,20-NOV-20,,22,6,,0,C,F,93381427
2020,5659,133788546,8567238,,01-FEB-21,05-NOV-20,,21,6,,0,C,F,93383030
2020,5659,133788573,8539830,,01-FEB-21,01-DEC-20,,0,6,,0,C,F,93381486
2020,5659,133788582,8520426,,01-FEB-21,20-AUG-20,,1,6,,0,C,F,93381502
2020,5659,133788589,8567238,,01-FEB-21,15-NOV-20,,2,6,,0,C,F,93383107
2020,5659,133788598,8567238,,01-FEB-21,26-NOV-20,,23,6,,0,C,F,93383127
2020,5659,133792862,8567238,,01-FEB-21,13-NOV-20,,2,6,,0,C,F,93383151
2020,5659,133792882,8567238,,01-FEB-21,01-NOV-20,,1,6,,0,C,F,93383180
2020,5659,133788667,8567238,,01-FEB-21,23-NOV-20,,9,6,,0,C,F,93386644
2020,5659,133788673,8567238,,01-FEB-21,19-NOV-20,,21,6,,0,C,F,93386650
2020,5659,133788682,8567238,,01-FEB-21,05-NOV-20,,8,6,,0,C,F,93383238
2020,5659,133788702,8539830,N,01-FEB-21,19-DEC-20,,15,6,,0,C,F,93383286
2020,5659,133792985,8539830,,01-FEB-21,19-DEC-20,,13,6,,0,C,F,93383324
2020,5659,133788742,8539830,N,01-FEB-21,02-DEC-20,,11,6,,0,C,F,93386766
2020,5659,133788794,8572330,,01-FEB-21,08-OCT-20,,13,6,,0,C,F,93383441
2020,5659,133788801,8572330,N,01-FEB-21,01-OCT-20,,20,6,,0,C,F,93386867
2020,5659,133788804,8572330,N,01-FEB-21,26-OCT-20,,6,6,,0,C,F,93383466
2020,5659,133793086,8572330,N,01-FEB-21,04-OCT-20,,0,6,,0,C,F,93383480
2020,5659,133788843,8567238,N,01-FEB-21,18-NOV-20,,1,6,,0,C,F,93386936
2020,5659,133788885,8532866,N,01-FEB-21,01-SEP-20,,0,6,,0,C,F,93387004
2020,5659,133788893,8520426,N,01-FEB-21,27-AUG-20,,22,6,,0,C,F,93383633
2020,5659,133786199,8520426,N,01-FEB-21,16-AUG-20,,14,6,,0,C,F,93374655
2020,5659,133786204,8520426,,01-FEB-21,23-AUG-20,,10,2,30-AUG-20,0,C,F,93374660
2020,5659,133786214,8520426,N,01-FEB-21,24-AUG-20,,1,6,,0,C,F,93374672
2020,5659,133786236,8520426,,01-FEB-21,25-AUG-20,,1,6,,0,C,F,93378938
2020,5659,133786243,8520426,N,01-FEB-21,20-AUG-20,,12,6,,0,C,F,93378945
2020,5659,133791211,8520426,,01-FEB-21,30-AUG-20,,2,6,,0,C,F,93374709
2020,5659,133786255,8520426,N,01-FEB-21,26-AUG-20,,18,6,,0,C,F,93378961
2020,5659,133786262,8520426,,01-FEB-21,23-AUG-20,,13,6,,0,C,F,93374719
2020,5659,133791272,8520426,,01-FEB-21,23-AUG-20,,5,6,,0,C,F,93374808
2020,5659,133786332,8520426,N,01-FEB-21,23-AUG-20,,17,6,,0,C,F,93374825
2020,5659,133786344,8520426,,01-FEB-21,18-AUG-20,,10,6,,0,C,F,93374845
2020,5659,133786389,8520426,N,01-FEB-21,28-AUG-20,,12,6,,0,C,F,93374923
2020,5659,133786493,8520426,,01-FEB-21,18-AUG-20,,0,6,,0,C,F,93375048
2020,5659,133786541,8532866,N,01-FEB-21,02-SEP-20,,0,6,,0,C,F,93379122
2020,5659,133786561,8532866,,01-FEB-21,06-SEP-20,,2,6,,0,C,F,93375129
2020,5659,133786684,8532866,,01-FEB-21,04-SEP-20,,18,2,15-SEP-20,0,C,F,93375272
2020,5659,133786717,8532866,N,01-FEB-21,26-SEP-20,,13,6,,0,C,F,93375313
2020,5659,133786786,8523652,N,01-FEB-21,15-JUL-20,,0,6,,0,C,F,93375399
2020,5659,133786808,8532866,N,01-FEB-21,25-SEP-20,,10,6,,0,C,F,93379181
2020,5659,133786829,8520426,N,01-FEB-21,26-AUG-20,,19,6,,0,C,F,93375446
2020,5659,133786891,8520426,N,01-FEB-21,23-AUG-20,,14,6,,0,C,F,93375514
2020,5659,133786951,8532866,,01-FEB-21,03-SEP-20,,22,6,,0,C,F,93375588
2020,5659,133786977,8532866,N,01-FEB-21,20-SEP-20,,0,6,,0,C,F,93375613
2020,5659,133787012,8520426,,01-FEB-21,29-AUG-20,,1,2,01-SEP-20,0,C,F,93379207
2020,5659,133787059,8532866,,01-FEB-21,06-SEP-20,,18,6,,0,C,F,93375728
2020,5659,133787078,8520426,N,01-FEB-21,31-AUG-20,,19,6,,0,C,F,93375745
2020,5659,133787175,8520426,N,01-FEB-21,21-AUG-20,,23,6,,0,C,F,93375871
2020,5659,133791951,8539830,,01-FEB-21,15-DEC-20,,17,6,,0,C,F,93381744
2020,5659,133787695,8532866,,01-FEB-21,22-SEP-20,,19,6,,0,C,F,93380075
2020,5659,133787697,8572330,,01-FEB-21,02-OCT-20,,3,2,06-OCT-20,0,C,F,93381748
2020,5659,133787698,8539830,N,01-FEB-21,18-DEC-20,,3,6,,0,C,F,93380082
2020,5659,133791960,8567238,,01-FEB-21,16-NOV-20,,17,2,19-NOV-20,0,C,F,93380093
2020,5659,133791962,8567238,,01-FEB-21,06-NOV-20,,8,6,,0,C,F,93380087
2020,5659,133787709,8572330,,01-FEB-21,30-OCT-20,,18,6,,0,C,F,93380096
2020,5659,133787714,8539830,,01-FEB-21,03-DEC-20,,23,2,04-DEC-20,0,C,F,93380111
2020,5659,133787713,8572330,N,01-FEB-21,21-OCT-20,,10,6,,0,C,F,93380108
2020,5659,133787717,8539830,,01-FEB-21,16-DEC-20,,15,6,,0,C,F,93380115
2020,5659,133787719,8572330,,01-FEB-21,13-OCT-20,,15,6,,0,C,F,93381775
2020,5659,133787720,8539830,,01-FEB-21,06-DEC-20,,15,6,,0,C,F,93381778
2020,5659,133787729,8539830,,01-FEB-21,03-DEC-20,,2,6,,0,C,F,93381787
2020,5659,133787730,8567238,,01-FEB-21,30-NOV-20,,20,6,,0,C,F,93381786
2020,5659,133791984,8532866,,01-FEB-21,26-SEP-20,,5,6,,0,C,F,93381785
2020,5659,133787736,8572330,,01-FEB-21,23-OCT-20,,19,6,,0,C,F,93381795
2020,5659,133787740,8567238,,01-FEB-21,28-NOV-20,,18,6,,0,C,F,93381794
2020,5659,133791994,8572330,N,01-FEB-21,26-OCT-20,,20,6,,0,C,F,93380153
2020,5659,133791997,8567238,,01-FEB-21,08-NOV-20,,19,6,,0,C,F,93381805
2020,5659,133791999,8572330,,01-FEB-21,06-OCT-20,,18,2,14-OCT-20,0,C,F,93381808
2020,5659,133787748,8572330,N,01-FEB-21,08-OCT-20,,0,6,,0,C,F,93380163
2020,5659,133792001,8567238,N,01-FEB-21,19-NOV-20,,20,6,,0,C,F,93380168
2020,5659,133787753,8532866,N,01-FEB-21,12-SEP-20,,13,6,,0,C,F,93381815
2020,5659,133787756,8572330,N,01-FEB-21,16-OCT-20,,21,6,,0,C,F,93381824
2020,5659,133787758,8520426,,01-FEB-21,23-AUG-20,,13,6,,0,C,F,93380181
2020,5659,133787761,8567238,N,01-FEB-21,19-NOV-20,,17,6,,0,C,F,93380189
2020,5659,133787763,8567238,,01-FEB-21,18-NOV-20,,10,6,,0,C,F,93381835
2020,5659,133787764,8572330,,01-FEB-21,10-OCT-20,,17,2,14-OCT-20,0,C,F,93381836
2020,5659,133787765,8567238,N,01-FEB-21,29-NOV-20,,20,6,,0,C,F,93380194
2020,5659,133787769,8567238,,01-FEB-21,23-NOV-20,,22,6,,0,C,F,93380202
2020,5659,133787770,8520426,N,01-FEB-21,25-AUG-20,,0,6,,0,C,F,93381842
2020,5659,133792024,8572330,,01-FEB-21,12-OCT-20,,7,6,,0,C,F,93381848
2020,5659,133787774,8532866,,01-FEB-21,24-SEP-20,,4,6,,0,C,F,93380212
2020,5659,133792028,8567238,,01-FEB-21,13-NOV-20,,6,6,,0,C,F,93380219
2020,5659,133792035,8532866,,01-FEB-21,27-SEP-20,,23,6,,0,C,F,93380221
2020,5659,133787783,8567238,N,01-FEB-21,29-NOV-20,,17,6,,0,C,F,93380234
2020,5659,133787785,8567238,N,01-FEB-21,16-NOV-20,,11,6,,0,C,F,93381867
2020,5659,133787793,8567238,N,01-FEB-21,21-NOV-20,,10,6,,0,C,F,93380248
2020,5659,133787795,8567238,,01-FEB-21,06-NOV-20,,21,6,,0,C,F,93381879
2020,5659,133792046,8572330,,01-FEB-21,07-OCT-20,,14,6,,0,C,F,93381881
2020,5659,133787801,8532866,N,01-FEB-21,14-SEP-20,,1,6,,0,C,F,93381885
2020,5659,133787803,8539830,N,01-FEB-21,13-DEC-20,,19,6,,0,C,F,93381895
2020,5659,133787804,8572330,,01-FEB-21,23-OCT-20,,11,6,,0,C,F,93380272
2020,5659,133792061,8572330,,01-FEB-21,27-OCT-20,,2,2,28-OCT-20,0,C,F,93380277
2020,5659,133787815,8567238,,01-FEB-21,28-NOV-20,,22,6,,0,C,F,93381907
2020,5659,133792076,8532866,,01-FEB-21,06-SEP-20,,19,6,,0,C,F,93380300
2020,5659,133787821,8532866,,01-FEB-21,14-SEP-20,,0,6,,0,C,F,93381920
2020,5659,133792080,8567238,,01-FEB-21,23-NOV-20,,2,2,27-NOV-20,0,C,F,93380308
2020,5659,133787822,8567238,,01-FEB-21,14-NOV-20,,10,6,,0,C,F,93380311
2020,5659,133787832,8539830,N,01-FEB-21,27-DEC-20,,19,6,,0,C,F,93381942
2020,5659,133792093,8567238,,01-FEB-21,12-NOV-20,,19,6,,0,C,F,93380333
2020,5659,133787840,8532866,N,01-FEB-21,09-SEP-20,,14,6,,0,C,F,93380337
2020,5659,133787841,8539830,N,01-FEB-21,15-DEC-20,,17,6,,0,C,F,93380338
2020,5659,133787847,8572330,,01-FEB-21,04-OCT-20,,11,6,,0,C,F,93381962
2020,5659,133787849,8539830,N,01-FEB-21,05-DEC-20,,0,6,,0,C,F,93381966
2020,5659,133792104,8572330,N,01-FEB-21,11-OCT-20,,22,6,,0,C,F,93380351
2020,5659,133787856,8539830,,01-FEB-21,06-DEC-20,,21,6,,0,C,F,93380362
2020,5659,133787857,8572330,,01-FEB-21,17-OCT-20,,5,6,,0,C,F,93380361
2020,5659,133787859,8572330,,01-FEB-21,13-OCT-20,,11,6,,0,C,F,93380368
2020,5659,133787862,8572330,N,01-FEB-21,04-OCT-20,,14,6,,0,C,F,93381988
2020,5659,133787864,8532866,N,01-FEB-21,15-SEP-20,,11,2,06-OCT-20,0,C,F,93381993
2020,5659,133787863,8539830,,01-FEB-21,06-DEC-20,,18,6,,0,C,F,93381998
2020,5659,133786366,8532866,,01-FEB-21,12-SEP-20,,23,6,,0,C,F,93374903
2020,5659,133786419,8532866,,01-FEB-21,01-SEP-20,,19,6,,0,C,F,93374963
2020,5659,133786433,8532866,,01-FEB-21,12-SEP-20,,23,2,15-SEP-20,0,C,F,93374975
2020,5659,133786566,8520426,,01-FEB-21,15-AUG-20,,10,6,,0,C,F,93375132
2020,5659,133786600,8532866,N,01-FEB-21,14-SEP-20,,13,6,,0,C,F,93375169
2020,5659,133786646,8532866,,01-FEB-21,15-SEP-20,,10,6,,0,C,F,93379150
2020,5659,133786421,8532866,,01-FEB-21,16-SEP-20,,0,6,,0,C,F,93374956
2020,5659,133786406,8532866,,01-FEB-21,14-SEP-20,,12,6,,0,C,F,93374942
2020,5659,133786430,8532866,,01-FEB-21,06-SEP-20,,2,6,,0,C,F,93374984
2020,5659,133786478,8532866,,01-FEB-21,29-SEP-20,,14,6,,0,C,F,93375039
2020,5659,133786529,8532866,,01-FEB-21,11-SEP-20,,7,6,,0,C,F,93375085
2020,5659,133786559,8532866,,01-FEB-21,08-SEP-20,,16,6,,0,C,F,93375128
2020,5659,133786578,8532866,N,01-FEB-21,04-SEP-20,,3,6,,0,C,F,93375144
2020,5659,133786616,8532866,,01-FEB-21,22-SEP-20,,23,6,,0,C,F,93375186
2020,5659,133786705,8520426,N,01-FEB-21,26-AUG-20,,10,6,,0,C,F,93375295
2020,5659,133786714,8532866,,01-FEB-21,06-SEP-20,,14,6,,0,C,F,93375319
2020,5659,133786743,8532866,N,01-FEB-21,16-SEP-20,,17,6,,0,C,F,93375340
2020,5659,133786750,8532866,,01-FEB-21,29-SEP-20,,14,6,,0,C,F,93375356
2020,5659,133786795,8520426,,01-FEB-21,30-AUG-20,,11,6,,0,C,F,93375394
2020,5659,133786805,8520426,N,01-FEB-21,29-AUG-20,,12,6,,0,C,F,93379179
2020,5659,133786869,8532866,N,01-FEB-21,26-SEP-20,,23,6,,0,C,F,93375485
2020,5659,133786961,8532866,,01-FEB-21,10-SEP-20,,16,6,,0,C,F,93379200
2020,5659,133786984,8520426,N,01-FEB-21,18-AUG-20,,9,6,,0,C,F,93375626
2020,5659,133787024,8520426,,01-FEB-21,29-AUG-20,,7,6,,0,C,F,93375683
2020,5659,133787871,8532866,N,01-FEB-21,29-SEP-20,,9,2,21-OCT-20,0,C,F,93380383
2020,5659,133787872,8539830,,01-FEB-21,10-DEC-20,,20,6,,0,C,F,93380380
2020,5659,133787879,8572330,N,01-FEB-21,27-OCT-20,,0,6,,0,C,F,93382014
2020,5659,133787881,8572330,,01-FEB-21,09-OCT-20,,22,6,,0,C,F,93382019
2020,5659,133787887,8572330,,01-FEB-21,07-OCT-20,,11,6,,0,C,F,93380399
2020,5659,133787889,8539830,,01-FEB-21,14-DEC-20,,14,2,17-DEC-20,0,C,F,93382036
2020,5659,133787893,8539830,,01-FEB-21,25-DEC-20,,5,2,30-DEC-20,0,C,F,93382044
2020,5659,133792144,8567238,,01-FEB-21,28-NOV-20,,19,6,,0,C,F,93380412
2020,5659,133792145,8572330,,01-FEB-21,12-OCT-20,,23,2,16-OCT-20,0,C,F,93380411
2020,5659,133787896,8567238,,01-FEB-21,03-NOV-20,,6,2,05-NOV-20,0,C,F,93380414
2020,5659,133792149,8567238,,01-FEB-21,01-NOV-20,,0,6,,0,C,F,93380424
2020,5659,133792152,8539830,,01-FEB-21,17-DEC-20,,18,6,,0,C,F,93382058
2020,5659,133787900,8539830,N,01-FEB-21,02-DEC-20,,15,6,,0,C,F,93380432
2020,5659,133787901,8572330,,01-FEB-21,24-OCT-20,,11,6,,0,C,F,93382066
2020,5659,133787902,8520426,,01-FEB-21,25-AUG-20,,18,4,31-AUG-20,0,C,F,93380435
2020,5659,133787906,8572330,,01-FEB-21,07-OCT-20,,19,6,,0,C,F,93380446
2020,5659,133787908,8539830,N,01-FEB-21,07-DEC-20,,0,6,,0,C,F,93380447
2020,5659,133787909,8539830,,01-FEB-21,30-DEC-20,,19,6,,0,C,F,93380449
2020,5659,133792166,8567238,,01-FEB-21,07-NOV-20,,12,6,,0,C,F,93382072
2020,5659,133787913,8567238,,01-FEB-21,06-NOV-20,,7,6,,0,C,F,93382080
2020,5659,133792168,8539830,,01-FEB-21,08-DEC-20,,8,6,,0,C,F,93380455
2020,5659,133787915,8567238,,01-FEB-21,22-NOV-20,,17,6,,0,C,F,93380459
2020,5659,127173142,8556271,,04-AUG-20,29-APR-20,,6,6,,0,C,F,79223251
2020,5659,127170980,8554545,,04-AUG-20,07-MAY-20,,0,2,12-MAY-20,0,C,F,79223254
2020,5659,127173164,8554545,,04-AUG-20,10-MAY-20,,9,2,11-MAY-20,0,C,F,79223270
2020,5659,127171006,8554545,,04-AUG-20,10-MAY-20,,22,6,,0,C,F,79223279
2020,5659,127171011,8554545,,04-AUG-20,11-MAY-20,,19,6,,0,C,F,79221280
2020,5659,127171013,8554545,,04-AUG-20,10-MAY-20,,18,6,,0,C,F,79223288
2020,5659,127173202,8554545,,04-AUG-20,12-MAY-20,,16,6,,0,C,F,79221297
2020,5659,127173204,8554545,,04-AUG-20,13-MAY-20,,2,6,,0,C,F,79223300
2020,5659,127171028,8554545,,04-AUG-20,12-MAY-20,,14,6,,0,C,F,79221293
2020,5659,127173213,8554545,,04-AUG-20,11-MAY-20,,23,6,,0,C,F,79221306
2020,5659,127171036,8554545,,04-AUG-20,14-MAY-20,,9,6,,0,C,F,79223312
2020,5659,127171044,8554545,,04-AUG-20,14-MAY-20,,16,2,15-MAY-20,0,C,F,79223319
2020,5659,127171045,8554545,,04-AUG-20,09-MAY-20,,20,6,,0,C,F,79221325
2020,5659,127171057,8554545,,04-AUG-20,15-MAY-20,,21,6,,0,C,F,79223338
2020,5659,127173248,8554545,,04-AUG-20,15-MAY-20,,8,6,,0,C,F,79223333
2020,5659,127173255,8554545,,04-AUG-20,08-MAY-20,,16,6,,0,C,F,79221372
2020,5659,127173258,8554545,,04-AUG-20,16-MAY-20,,18,6,,0,C,F,79221380
2020,5659,127171065,8554545,,04-AUG-20,16-MAY-20,,16,2,20-MAY-20,0,C,F,79223349
2020,5659,127171071,8554545,,04-AUG-20,17-MAY-20,,2,6,,0,C,F,79223354
2020,5659,127171080,8554545,,04-AUG-20,17-MAY-20,,19,6,,0,C,F,79221408
2020,5659,127171085,8554545,,04-AUG-20,17-MAY-20,,23,6,,0,C,F,79223369
2020,5659,127173277,8554545,,04-AUG-20,17-MAY-20,,21,2,19-MAY-20,0,C,F,79223366
2020,5659,127171090,8554545,,04-AUG-20,14-MAY-20,,17,6,,0,C,F,79221423
2020,5659,127171094,8554545,,04-AUG-20,17-MAY-20,,1,6,,0,C,F,79223376
2020,5659,127171099,8554545,,04-AUG-20,18-MAY-20,,21,6,,0,C,F,79221436
2020,5659,127176104,8554545,,04-AUG-20,16-MAY-20,,21,6,,0,C,F,79221442
2020,5659,127176110,8554545,,04-AUG-20,19-MAY-20,,14,6,,0,C,F,79223399
2020,5659,127176113,8554545,,04-AUG-20,19-MAY-20,,15,6,,0,C,F,79223401
2020,5659,127176118,8556271,,04-AUG-20,25-APR-20,,12,6,,0,C,F,79221469
2020,5659,127176120,8554545,,04-AUG-20,19-MAY-20,,2,6,,0,C,F,79223411
2020,5659,127176122,8554545,,04-AUG-20,19-MAY-20,,15,6,,0,C,F,79223413
2020,5659,127170874,8554545,,04-AUG-20,02-MAY-20,,10,6,,0,C,F,79221082
2020,5659,127170885,8554545,,04-AUG-20,01-MAY-20,,12,6,,0,C,F,79223152
2020,5659,127173052,8554545,,04-AUG-20,02-MAY-20,,22,6,,0,C,F,79221096
2020,5659,127173055,8554545,,04-AUG-20,03-MAY-20,,4,6,,0,C,F,79223161
2020,5659,127170902,8554545,,04-AUG-20,03-MAY-20,,21,6,,0,C,F,79223173
2020,5659,127170931,8554545,,04-AUG-20,05-MAY-20,,18,6,,0,C,F,79221165
2020,5659,127170939,8554545,,04-AUG-20,05-MAY-20,,15,6,,0,C,F,79223207
2020,5659,127173105,8554545,,04-AUG-20,06-MAY-20,,17,6,,0,C,F,79221175
2020,5659,127173114,8554545,,04-AUG-20,06-MAY-20,,18,6,,0,C,F,79223223
2020,5659,127170968,8554545,,04-AUG-20,07-MAY-20,,19,6,,0,C,F,79221201
2020,5659,127170982,8554545,,04-AUG-20,01-MAY-20,,0,6,,0,C,F,79221237
2020,5659,122506344,8499564,,23-MAR-20,01-JAN-20,,20,6,,0,C,F,69747413
2020,5659,122506353,8499564,,23-MAR-20,01-JAN-20,,23,6,,0,C,F,69751735
2020,5659,122506355,8499564,,23-MAR-20,01-JAN-20,,18,6,,0,C,F,69747427
2020,5659,122516159,8499564,,23-MAR-20,02-JAN-20,,10,6,,0,C,F,69751741
2020,5659,122506357,8499564,,23-MAR-20,01-JAN-20,,21,6,,0,C,F,69747430
2020,5659,122506359,8499564,,23-MAR-20,02-JAN-20,,15,6,,0,C,F,69747431
2020,5659,122506361,8499564,,23-MAR-20,02-JAN-20,,14,2,13-JAN-20,0,C,F,69747432
2020,5659,122506366,8499564,,23-MAR-20,02-JAN-20,,17,6,,0,C,F,69747437
2020,5659,122506367,8499564,,23-MAR-20,01-JAN-20,,18,6,,0,C,F,69751749
2020,5659,122506370,8499564,,23-MAR-20,03-JAN-20,,0,6,,0,C,F,69751755
2020,5659,122506371,8499564,,23-MAR-20,02-JAN-20,,22,6,,0,C,F,69747442
2020,5659,122506373,8499564,,23-MAR-20,02-JAN-20,,15,6,,0,C,F,69751759
2020,5659,122506375,8499564,,23-MAR-20,03-JAN-20,,11,6,,0,C,F,69751762
2020,5659,122506376,8499564,,23-MAR-20,02-JAN-20,,17,6,,0,C,F,69751764
2020,5659,122506378,8499564,,23-MAR-20,03-JAN-20,,13,2,08-JAN-20,0,C,F,69747455
2020,5659,122506379,8499564,,23-MAR-20,03-JAN-20,,15,6,,0,C,F,69747457
2020,5659,122506380,8499564,,23-MAR-20,03-JAN-20,,13,6,,0,C,F,69747460
2020,5659,122506381,8499564,,23-MAR-20,01-JAN-20,,2,6,,0,C,F,69747461
2020,5659,122506382,8499564,,23-MAR-20,03-JAN-20,,12,2,23-JAN-20,0,C,F,69747462
2020,5659,122506383,8499564,,23-MAR-20,03-JAN-20,,17,6,,0,C,F,69747464
2020,5659,122506384,8499564,,23-MAR-20,03-JAN-20,,18,2,08-JAN-20,0,C,F,69747465
2020,5659,122506385,8499564,,23-MAR-20,03-JAN-20,,12,6,,0,C,F,69747466
2020,5659,122506386,8499564,,23-MAR-20,03-JAN-20,,19,6,,0,C,F,69747468
2020,5659,122506387,8499564,,23-MAR-20,03-JAN-20,,13,6,,0,C,F,69747469
2020,5659,122506388,8499564,,23-MAR-20,03-JAN-20,,18,6,,0,C,F,69747470
2020,5659,122506389,8499564,,23-MAR-20,03-JAN-20,,17,2,12-JAN-20,0,C,F,69747471
2020,5659,122506390,8499564,,23-MAR-20,03-JAN-20,,14,6,,0,C,F,69747472
2020,5659,122506391,8499564,,23-MAR-20,03-JAN-20,,22,6,,0,C,F,69747473
