"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,8,163185108
2020,6,163180661
2020,8,163185231
2020,6,163185246
2020,1,163185306
2020,6,163185068
2020,6,163180614
2020,8,163180632
2020,8,163185134
2020,6,163185134
2020,8,163180696
2020,6,163185174
2020,6,163185176
2020,6,163185177
2020,6,163180724
2020,6,163180778
2020,3,163185550
2020,6,163185512
2020,3,163181075
2020,3,163073773
2020,1,162962743
2020,6,163185152
2020,8,163185152
2020,6,163180685
2020,9,163185279
2020,6,163180599
2020,6,163185131
2020,3,163185140
2020,1,163180700
2020,6,163185209
2020,1,163185229
2020,6,161143330
2020,6,161137294
2020,8,161137937
2020,6,161137936
2020,9,161142084
2020,3,161138286
2020,1,161142463
2020,6,161138607
2020,8,161138607
2020,6,161138739
2020,3,161138738
2020,6,161138745
2020,6,161143304
2020,8,161141346
2020,6,161138121
2020,6,161138433
2020,6,161138688
2020,6,161138828
2020,6,161139062
2020,9,161143258
2020,6,161139395
2020,1,161143300
2020,1,161143299
2020,6,161143379
2020,2,161137831
2020,6,161142505
2020,6,161142547
2020,6,161138966
2020,6,161142824
2020,3,161142966
2020,6,161139289
2020,6,161143173
2020,6,161143444
2020,6,161137625
2020,8,161141727
2020,6,161141817
2020,5,161138122
2020,6,161138133
2020,8,161138143
2020,6,161138143
2020,6,161142093
2020,1,161138496
2020,8,161142477
2020,1,161138834
2020,6,161139004
2020,6,161142988
2020,6,161143131
2020,6,161143132
2020,8,161143144
2020,1,161143376
2020,6,161343585
2020,6,161343584
2020,6,161339912
2020,6,161343610
2020,3,161339683
2020,6,161339754
2020,6,161343808
2020,6,161135282
2020,9,161137269
2020,3,161141873
2020,8,161138343
2020,2,161138451
2020,8,161138513
2020,8,161143294
2020,6,161343473
2020,6,161339719
2020,6,161343411
2020,6,161339336
2020,6,161343412
2020,9,161343478
2020,9,161339829
2020,6,161343827
2020,5,161339794
2020,6,161137746
2020,6,161141431
2020,6,161141640
2020,6,161137955
2020,6,161138189
2020,6,161138190
2020,6,161138272
2020,3,161142873
2020,5,161142926
2020,6,161142972
2020,6,161143405
2020,9,161137189
2020,9,161135332
2020,8,161137579
2020,3,161137655
2020,4,161137898
2020,2,161138033
2020,6,161138466
2020,6,161138624
2020,6,161138723
2020,6,161139194
2020,5,161139371
2020,8,161142281
2020,6,161137248
2020,6,161138756
2020,8,161138770
2020,6,161142870
2020,6,161139022
2020,5,161139338
2020,3,161339387
2020,6,161339424
2020,6,161343279
2020,6,161343545
2020,6,161339579
2020,6,161339770
2020,6,161339769
2020,6,161343256
2020,9,161339339
2020,8,161339353
2020,6,161343332
2020,6,161343333
2020,6,161339438
2020,3,161339924
2020,2,161339812
2020,9,161137283
2020,6,161137981
2020,6,161138066
2020,8,161138486
2020,3,161142432
2020,6,161138785
2020,9,161138800
2020,8,161142762
2020,6,161142764
2020,8,161142962
2020,5,161142962
2020,6,161139129
2020,6,161139457
2020,9,161135247
2020,7,161137208
2020,6,161137208
2020,1,161137585
2020,6,161137671
2020,9,161137713
2020,9,161137772
2020,6,161138077
2020,6,161142049
2020,6,161138352
2020,6,161138353
2020,3,153756403
2020,3,153756404
2020,6,153752088
2020,9,153756535
2020,4,153756574
2020,3,153756574
2020,1,153756574
2020,6,153752263
2020,6,153756674
2020,6,153756676
2020,6,153752267
2020,6,153752269
2020,9,153752277
2020,9,153752281
2020,9,153756696
2020,6,153756703
2020,6,153752339
2020,6,153756737
2020,6,153756793
2020,6,153756852
2020,6,153757031
2020,6,153752839
2020,9,153757152
2020,9,153757258
2020,9,153753254
2020,9,153757490
2020,9,153757504
2020,6,150571841
2020,9,150576406
2020,9,150576424
2020,9,150571926
2020,6,150576491
2020,9,150571942
2020,6,150571966
2020,9,150576548
2020,6,150576607
2020,6,150576608
2020,6,150576615
2020,6,150576617
2020,9,150576625
2020,6,150576626
2020,6,150576630
2020,6,150576632
2020,9,150576638
2020,6,150576640
2020,6,150576642
2020,6,150576643
2020,9,150576663
2020,6,150576675
2020,6,150576678
2020,6,150576680
2020,6,150576683
2020,9,150576698
2020,6,150576704
2020,6,150576703
2020,9,150576708
2020,6,150576719
2020,6,150576722
2020,6,150576729
2020,3,150576730
2020,6,150576731
2020,8,150576737
2020,1,150576737
2020,6,150576737
2020,9,150576755
2020,9,161339603
2020,6,161141703
2020,1,161138017
2020,6,161138238
2020,6,161138349
2020,8,161138474
2020,9,161142396
2020,6,161138581
2020,6,161138582
2020,1,161142581
2020,6,161142692
2020,6,161142691
2020,1,161141618
2020,6,161138714
2020,6,161142624
2020,4,161138937
2020,5,161139066
2020,6,161143229
2020,6,161143228
2020,6,161143285
2020,6,161143422
2020,8,161141566
2020,6,161137813
2020,7,161137813
2020,6,161137974
2020,6,161141973
2020,6,161138137
2020,6,161138259
2020,9,161138523
2020,6,161139067
2020,6,161139095
2020,6,161139096
2020,6,161142989
2020,6,161139215
2020,6,161143162
2020,6,161143232
2020,3,161137149
2020,8,161141595
2020,6,161141753
2020,3,161138099
2020,5,161138159
2020,8,161138339
2020,6,161138409
2020,6,161138598
2020,6,161142529
2020,6,161142778
2020,6,161142815
2020,6,161139037
2020,1,161139039
2020,6,161142915
2020,6,161139355
2020,6,161141432
2020,6,161141537
2020,6,161141651
2020,6,161137794
2020,14,161138173
2020,8,161138846
2020,6,161139439
2020,6,161143371
2020,8,161135306
2020,6,161141368
2020,2,161141624
2020,6,161141741
2020,3,161141773
2020,6,161141982
2020,8,161142158
2020,6,161142158
2020,6,161138369
2020,2,161142234
2020,9,161142558
2020,6,161142626
2020,8,161138917
2020,6,161142795
2020,9,161142916
2020,3,161142928
2020,6,161139107
2020,6,161143365
2020,6,161137889
2020,6,161137890
2020,6,161138244
2020,6,161138361
2020,3,161138674
2020,3,161143084
2020,6,161143122
2020,6,161143213
2020,9,161339465
2020,6,161343417
2020,6,161343418
2020,10,161339808
2020,6,161135267
2020,8,161141473
2020,3,161141560
2020,6,161137914
2020,6,161141789
2020,6,161138944
2020,6,161143215
2020,2,161137806
2020,6,161138297
2020,6,161138868
2020,8,161138869
2020,6,161142938
2020,6,161343627
2020,2,161343728
2020,6,161141629
2020,6,161138503
2020,6,161142421
2020,6,161142488
2020,6,161138677
2020,3,161142649
2020,6,161142977
2020,6,161141642
2020,1,161141912
2020,8,161141927
2020,8,161142187
2020,8,161142280
2020,6,161142332
2020,6,161142591
2020,6,161142825
2020,6,161139090
2020,6,161142971
2020,8,161142971
2020,6,161143037
2020,6,161143135
2020,6,161139345
2020,8,161135544
2020,9,161135638
2020,2,161136120
2020,6,161135357
2020,6,161141195
2020,4,161143337
2020,6,161139462
2020,2,161139478
2020,6,161136012
2020,6,161135228
2020,6,161135506
2020,6,161135687
2020,9,161141222
2020,3,161141255
2020,6,161135442
2020,3,161339430
2020,6,161343521
2020,6,161135804
2020,6,161135372
2020,6,161135996
2020,1,161141323
2020,1,161135826
2020,6,161135467
2020,6,161142097
2020,5,161136142
2020,6,161137493
2020,6,161137642
2020,8,161137650
2020,3,161141508
2020,6,161137942
2020,8,161142016
2020,8,161138620
2020,8,161138984
2020,3,161143057
2020,6,161143128
2020,6,161143129
2020,1,161143141
2020,6,161143245
2020,6,161343261
2020,6,161135448
2020,8,161135462
2020,6,161135675
2020,9,161141218
2020,2,161136056
2020,6,161135269
2020,6,161135624
2020,2,161135766
2020,6,161137434
2020,11,161136028
2020,6,161142603
2020,3,161141242
2020,8,161141492
2020,8,161138254
2020,6,161142175
2020,6,161142996
2020,2,161139286
2020,9,161135860
2020,6,161136152
2020,6,161141203
2020,6,161141248
2020,8,161135497
2020,9,161141223
2020,6,161141221
2020,6,161141330
2020,2,161141450
2020,6,161138885
2020,3,161142931
2020,6,161343429
2020,3,161339473
2020,6,161339890
2020,7,161135265
2020,9,161135341
2020,5,161135475
2020,6,161135610
2020,6,161339377
2020,9,161339398
2020,6,161137235
2020,9,161137236
2020,6,161137643
2020,6,161141480
2020,6,161141528
2020,6,161137725
2020,6,161141905
2020,6,161141904
2020,6,161138559
2020,6,161142577
2020,6,161139253
2020,6,161143238
2020,6,161143283
2020,6,161143306
2020,6,161139501
2020,6,161137203
2020,6,161137202
2020,9,161135818
2020,6,161141235
2020,9,153756414
2020,9,153752142
2020,6,153756610
2020,6,153752218
2020,9,153752356
2020,9,153752609
2020,9,153752652
2020,9,153753455
2020,6,153756458
2020,9,153752186
2020,9,153752195
2020,9,153752205
2020,6,153756672
2020,6,153756688
2020,6,153756721
2020,6,153756722
2020,9,153752378
2020,9,153756758
2020,6,153752419
2020,6,153752458
2020,6,153752576
2020,6,153752642
2020,9,153757036
2020,9,153752948
2020,6,153757450
2020,9,153753568
2020,9,153757458
2020,9,153753662
2020,9,153752065
2020,9,153756572
2020,9,153756573
2020,9,153752365
2020,6,153752396
2020,6,153752418
2020,6,153752443
2020,9,153752486
2020,9,153752582
2020,9,153752986
2020,8,153753601
2020,8,153753652
2020,6,156980608
2020,6,156980615
2020,6,156980614
2020,3,156996341
2020,6,156996369
2020,9,156980736
2020,6,156980752
2020,3,156996441
2020,2,156996521
2020,6,156996673
2020,6,156981141
2020,3,156996943
2020,6,156996943
2020,5,156997469
2020,6,156997499
2020,9,151632345
2020,9,151632374
2020,9,151624038
2020,6,151632769
2020,9,151624026
2020,9,151624023
2020,6,151632584
2020,8,151632678
2020,6,151632433
2020,9,151624110
2020,8,151632710
2020,6,151624271
2020,9,161135279
2020,6,161135319
2020,6,161141677
2020,3,161141716
2020,3,161137861
2020,6,161137860
2020,6,161138002
2020,6,161138175
2020,1,161142436
2020,6,161138744
2020,3,161138767
2020,6,161142615
2020,6,161139139
2020,6,161143357
2020,6,161139453
2020,6,161143360
2020,9,151632221
2020,9,151632375
2020,9,151632456
2020,9,151624100
2020,9,153756432
2020,6,153756491
2020,6,153756489
2020,9,153752136
2020,9,153756588
2020,9,153756615
2020,9,153756653
2020,9,153752318
2020,6,153756720
2020,9,153756751
2020,6,153752480
2020,6,153756808
2020,6,153757169
2020,6,153757289
2020,9,153757305
2020,6,153757354
2020,6,153757357
2020,6,151623874
2020,9,151623975
2020,6,151624051
2020,9,151624161
2020,9,151623827
2020,6,151624152
2020,9,151632750
2020,6,151632304
2020,9,151632324
2020,9,151623979
2020,9,151632527
2020,9,151632673
2020,1,151624325
2020,6,163073634
2020,6,163073888
2020,3,163074097
2020,5,163074099
2020,6,151623884
2020,9,151632523
2020,6,151632632
2020,6,151624179
2020,6,153752243
2020,9,153752260
2020,9,153756456
2020,6,153752284
2020,9,153752327
2020,9,153752333
2020,9,153752355
2020,9,153756729
2020,6,153752451
2020,9,153752598
2020,9,153752674
2020,9,153757385
2020,9,153757447
2020,6,153752452
2020,6,153752432
2020,6,153756910
2020,6,153753311
2020,6,153753419
2020,9,153753459
2020,9,153753617
2020,3,153753638
2020,9,156996353
2020,9,156980767
2020,9,156996507
2020,9,156996516
2020,9,156996531
2020,9,156996683
2020,9,156996738
2020,6,156981030
2020,9,156996787
2020,8,156981102
2020,6,156981102
2020,6,156981115
2020,6,156996906
2020,9,157001334
2020,6,157001407
2020,9,157001464
2020,9,157001480
2020,6,156997270
2020,9,157001578
2020,6,157001584
2020,5,157001594
2020,6,157001697
2020,6,157001794
2020,9,153756492
2020,6,153752259
2020,9,153752416
2020,8,153756775
2020,9,153756853
2020,9,153756975
2020,6,153753078
2020,6,153753642
2020,9,150571857
2020,6,150571920
2020,9,150576349
2020,6,150571974
2020,6,150576540
2020,9,153752230
2020,6,153752312
2020,6,153752310
2020,3,153752434
2020,6,153752434
2020,9,153752550
2020,6,153752569
2020,9,153756925
2020,5,153753084
2020,8,153757211
2020,6,153757268
2020,9,153756520
2020,6,153752146
2020,6,153756608
2020,3,153752217
2020,9,153752234
2020,9,153752351
2020,6,153752462
2020,9,153752551
2020,9,153756889
2020,9,153756942
2020,9,153752930
2020,9,153752945
2020,6,153757166
2020,9,153753129
2020,8,153753284
2020,9,153753302
2020,6,153753335
2020,9,153753393
2020,9,153753497
2020,6,153753562
2020,9,153757491
2020,2,163185394
2020,6,163180591
2020,6,163185072
2020,3,163181087
2020,6,163185205
2020,6,163185206
2020,6,163185247
2020,6,163185250
2020,6,163185248
2020,8,163185269
2020,6,163185473
2020,3,163180719
2020,6,163180842
2020,6,163181084
2020,2,163073661
2020,6,163073930
2020,6,163073932
2020,1,163073766
2020,9,163073935
2020,6,163073945
2020,6,163074086
2020,6,163074095
2020,8,163185339
2020,1,163185253
2020,8,163185253
2020,3,163185058
2020,9,163185060
2020,1,163180642
2020,6,163185314
2020,6,162963126
2020,6,163073876
2020,3,163073883
2020,6,163073884
2020,1,163073874
2020,3,163073873
2020,6,163073924
2020,3,162963268
2020,6,163073747
2020,6,163180761
2020,6,163180772
2020,8,153756433
2020,1,153756433
2020,9,153756439
2020,8,153752056
2020,6,153752056
2020,9,153756534
2020,6,153756569
2020,6,153752189
2020,6,153756650
2020,6,153756649
2020,9,153756660
2020,9,153752254
2020,6,153756675
2020,9,153752264
2020,6,153752276
2020,6,153752297
2020,9,153752298
2020,9,153752343
2020,9,153756735
2020,10,153756765
2020,6,153756795
2020,9,153752468
2020,6,153756804
2020,6,153752494
2020,6,153752589
2020,6,153756890
2020,9,153752724
2020,6,153752731
2020,1,153756962
2020,8,153752774
2020,6,153757081
2020,6,153757113
2020,6,153752966
2020,9,153752988
2020,9,153753097
2020,11,153757185
2020,9,153753119
2020,6,153753140
2020,6,153757242
2020,9,153753299
2020,6,153757364
2020,9,153753468
2020,9,153757393
2020,6,153753495
2020,2,153753523
2020,6,153757429
2020,9,153757442
2020,9,153753589
2020,9,153757481
2020,9,153753635
2020,9,153751962
2020,9,153751993
2020,3,153752153
2020,6,153752184
2020,6,153756620
2020,9,153756638
2020,6,153756680
2020,6,153752354
2020,6,153757129
2020,9,153753169
2020,9,153753269
2020,9,153753267
2020,9,153757315
2020,6,153753547
2020,6,153753548
2020,6,153753546
2020,6,153757517
2020,9,151632321
2020,2,151624034
2020,6,151624150
2020,9,151632259
2020,6,151632350
2020,9,151632502
2020,6,151632615
2020,6,151624226
2020,9,151632760
2020,9,151632312
2020,6,151632413
2020,9,151624047
2020,9,151632567
2020,6,151632691
2020,6,151624262
2020,9,156996301
2020,9,156980585
2020,3,156980597
2020,6,156980599
2020,8,156996340
2020,9,156980640
2020,6,156980693
2020,9,156980735
2020,6,156980757
2020,8,156980784
2020,9,156980849
2020,9,156981004
2020,9,156996802
2020,9,156981088
2020,9,156996966
2020,6,157001288
2020,6,156997027
2020,3,157001375
2020,6,163073900
2020,3,163073901
2020,3,163074019
2020,2,163074091
2020,6,157001795
2020,6,157001643
2020,9,156997473
2020,8,151623858
2020,9,151632283
2020,9,151632406
2020,8,151624111
2020,9,151624149
2020,9,151632688
2020,6,151624221
2020,6,153752004
2020,8,153756556
2020,9,153752214
2020,6,153752294
2020,6,153756695
2020,6,153752461
2020,9,153756893
2020,9,153757050
2020,8,153753219
2020,9,153753217
2020,6,153753308
2020,6,153753306
2020,6,153757349
2020,9,153757348
2020,6,153753444
2020,9,153753516
2020,9,153757417
2020,9,153753629
2020,9,153751986
2020,6,153752446
2020,9,153753031
2020,9,153757239
2020,9,153753234
2020,9,153757329
2020,6,153753504
2020,6,153753607
2020,6,151632314
2020,9,151623958
2020,9,151632408
2020,6,151624044
2020,9,151624082
2020,9,151632588
2020,6,151624126
2020,6,151624125
2020,6,151624146
2020,9,151632203
2020,6,151623813
2020,9,151623823
2020,6,151623893
2020,9,151624215
2020,6,151624294
2020,9,151624293
2020,9,151632245
2020,6,151623966
2020,9,151624045
2020,9,151624070
2020,9,151624184
2020,6,151624280
2020,6,151632496
2020,6,151632518
2020,6,151632546
2020,6,151624136
2020,9,157001512
2020,9,157001717
2020,5,156996614
2020,9,156980595
2020,6,156996310
2020,6,156996312
2020,9,156980725
2020,9,156980963
2020,6,156996700
2020,9,156996747
2020,9,156996885
2020,9,156997017
2020,9,156997081
2020,9,157001528
2020,6,156997256
2020,6,156980633
2020,6,156980719
2020,9,156996526
2020,9,156996753
2020,6,156981142
2020,8,163073760
2020,6,163074058
2020,3,163074060
2020,9,157001763
2020,6,157001809
2020,9,157001510
2020,6,156997368
2020,9,156996363
2020,3,156980812
